,song_name,song_id,song_genre,url,artist,artist_id,artist_genre,release_date,duration_ms,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms_,time_signature
10,I Like Tuh,5MGeW5mHnqeJiM0NPBbkEZ,hip-hop,https://open.spotify.com/track/5MGeW5mHnqeJiM0NPBbkEZ,"['Carnage', 'ILOVEMAKONNEN']","['7CCjtD0hCK005Bvg2WG1a7', '3aGFCoR8xGN6DKwvdzeSja']","[['edm', 'electro house', 'electronic trap', 'pop rap', 'trap'], ['atl hip hop', 'lgbtq+ hip hop', 'trap', 'underground hip hop']]",2015-10-30,189000,41,0.611,0.543,1,-5.288,0,0.0672,0.329,0.0,0.281,0.561,174.862,189000,4
11,Da Graveyard,04Rz403IY7QUqgfrTWX6OU,hip-hop,https://open.spotify.com/track/04Rz403IY7QUqgfrTWX6OU,Big L,30fiiwr2EeZp1tAhzYCmyM,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'harlem hip hop', 'hip hop', 'rap']",1995-03-28,323760,48,0.813,0.757,1,-5.358,1,0.356,0.516,0.0,0.363,0.646,92.996,323760,4
12,"Cash Out (feat. ScHoolboy Q, PARTYNEXTDOOR & D.R.A.M.)",0Ws8D3EWUDgY962Xftb0h5,hip-hop,https://open.spotify.com/track/0Ws8D3EWUDgY962Xftb0h5,"['Calvin Harris', 'ScHoolboy Q', 'PARTYNEXTDOOR', 'Shelley FKA DRAM', 'Funk Wav']","['7CajNmpbOovFoOoasH2HaY', '5IcR3N7QB1j6KBL8eImZ8m', '2HPaUgqeutzr3jx5a9WyDV', '5M0lbkGluOPXLeFjApw8r8', '4A0TivfinfALCAMJqqjZIk']","[['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance'], ['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop'], ['pop', 'pop rap', 'r&b', 'rap', 'toronto rap', 'trap', 'urban contemporary'], ['alternative r&b', 'pop rap', 'rap', 'trap', 'underground hip hop', 'virginia hip hop'], []]",2017-06-30,235973,56,0.722,0.79,4,-4.867,0,0.241,0.152,0.0,0.0349,0.434,94.965,235973,4
13,Work,1EiLrPd8JMTcQUr1aLEUKi,hip-hop,https://open.spotify.com/track/1EiLrPd8JMTcQUr1aLEUKi,Gang Starr,5cMgGlA1xGyeAB2ctYlRdZ,"['alternative hip hop', 'conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",1998-03-31,177666,63,0.787,0.832,10,-4.671,1,0.301,0.0347,0.0,0.0593,0.814,92.606,177667,4
14,Crazy Rap (Colt 45 & 2 Zig Zags),1ACZpHI5vZ5Ea4xGlkdGWM,hip-hop,https://open.spotify.com/track/1ACZpHI5vZ5Ea4xGlkdGWM,Afroman,4Icvbp9RDt5aY2TWDOVDsr,"['comedy rap', 'gangster rap', 'hip hop', 'rap']",2001-08-28,328666,71,0.927,0.367,9,-7.797,1,0.382,0.325,0.0,0.132,0.576,99.053,328667,4
15,Somethin Tells Me,3Jrs7cC2OJNlNSy9VnDOMZ,hip-hop,https://open.spotify.com/track/3Jrs7cC2OJNlNSy9VnDOMZ,Bryson Tiller,2EMAnMvWE2eb56ToJVfCWs,"['kentucky hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'trap']",2017-05-26,194266,53,0.735,0.588,5,-7.197,0,0.226,0.0356,0.0,0.107,0.435,90.002,194267,4
16,Brain Damage,099MPsZhn5HkEUNlpA89rK,hip-hop,https://open.spotify.com/track/099MPsZhn5HkEUNlpA89rK,Eminem,7dGJo4pcD2V6oG8kP0tJRR,"['detroit hip hop', 'hip hop', 'rap']",1999-02-23,226733,55,0.866,0.599,2,-7.903,1,0.163,0.00917,0.0,0.0655,0.831,94.982,226733,4
17,Misunderstood,3nxgKa7boB4WjD0X01MXtJ,hip-hop,https://open.spotify.com/track/3nxgKa7boB4WjD0X01MXtJ,PnB Rock,21WS9wngs9AqFckK7yYJPM,"['melodic rap', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'vapor trap']",2017-01-13,248945,51,0.724,0.452,1,-8.998,1,0.0884,0.223,0.0,0.118,0.139,141.903,248945,4
18,Bodak Yellow,6KBYefIoo7KydImq1uUQlL,hip-hop,https://open.spotify.com/track/6KBYefIoo7KydImq1uUQlL,Cardi B,4kYSro6naA4h99UJvo89HB,"['dance pop', 'pop', 'pop rap', 'rap']",2018-04-06,223712,74,0.926,0.703,11,-6.337,0,0.103,0.0659,0.0,0.231,0.485,125.022,223713,4
19,911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy),4bEcoz1OcfMgUbp2ft8ieQ,hip-hop,https://open.spotify.com/track/4bEcoz1OcfMgUbp2ft8ieQ,"['Tyler, The Creator', 'Frank Ocean', 'Steve Lacy']","['4V8LLVI7PbaPR0K2TGSxFF', '2h93pZq0e7k5yf4dywlkpM', '57vWImR43h4CaDao012Ofp']","[['hip hop', 'rap'], ['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop'], ['afrofuturism', 'alternative r&b', 'hip hop', 'rap']]",2017-07-21,255653,72,0.48,0.61,0,-7.042,1,0.305,0.0456,0.0,0.313,0.297,90.034,255653,4
20,Falling Down - Bonus Track,0Dn40gxVCMo5TkgS8Ik18Q,hip-hop,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q,"['Lil Peep', 'XXXTENTACION']","['2kCcBybjl3SAtIcwdWpUe3', '15UsOTVnJzReFVN1VCnxy4']","[['emo rap', 'lgbtq+ hip hop'], ['emo rap', 'miami hip hop']]",2018-09-19,196400,0,0.669,0.574,4,-6.442,0,0.0286,0.0175,0.00294,0.146,0.273,120.013,196400,4
21,Down for You,52C7YvqXdiIHD9qLK5SHrr,hip-hop,https://open.spotify.com/track/52C7YvqXdiIHD9qLK5SHrr,Russ,1z7b1Pr1rSlvWRzsW3HOrS,"['hawaiian hip hop', 'pop', 'pop rap', 'rap']",2015-11-30,165067,51,0.726,0.388,2,-9.943,1,0.212,0.404,0.0,0.107,0.403,144.139,165068,4
22,Canal St. (feat. Bones),0rBMP6VVGRgwnzZCLpijyl,hip-hop,https://open.spotify.com/track/0rBMP6VVGRgwnzZCLpijyl,"['A$AP Rocky', 'BONES']","['13ubrt8QOOCPljQ2FL1Kca', '5v2WhpA59TJSdPh7LCx1lN']","[['east coast hip hop', 'hip hop', 'rap', 'trap'], ['dark trap', 'emo rap', 'underground hip hop']]",2015-05-26,227426,65,0.696,0.583,3,-9.351,0,0.301,0.308,0.0,0.0964,0.524,137.079,227427,4
23,Stuntin' Like My Daddy - Street,3rMyMv8EjKXoPnaRo2hdJN,hip-hop,https://open.spotify.com/track/3rMyMv8EjKXoPnaRo2hdJN,"['Birdman', 'Lil Wayne']","['35sCXuy5gN6Or69rZ9vqBs', '55Aa2cqylxrFIXC767Z865']","[['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop'], ['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']]",2006-01-01,267293,59,0.71,0.881,5,-6.648,0,0.0398,0.00908,0.0,0.162,0.809,160.011,267293,4
24,Switch,29ZZAShKhwRUuKULSNtxX6,hip-hop,https://open.spotify.com/track/29ZZAShKhwRUuKULSNtxX6,6LACK,4IVAbR2w4JJNJDDRFP3E83,"['alternative r&b', 'atl hip hop', 'hip hop', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']",2018-09-14,207071,62,0.66,0.658,7,-6.127,1,0.0387,0.0409,0.00595,0.102,0.153,176.701,207071,4
25,I Know,6rje9f1wRFJDO2iTORw0lH,hip-hop,https://open.spotify.com/track/6rje9f1wRFJDO2iTORw0lH,"['Big Sean', 'Jhené Aiko']","['0c173mlxpT3dSFRgMO8XPh', '5ZS223C6JyBfXasXxrRqOk']","[['detroit hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap'], ['alternative r&b', 'dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']]",2015-02-24,319973,67,0.733,0.334,1,-11.314,1,0.0811,0.327,0.0,0.116,0.267,119.935,319973,4
26,Who Do You Love?,1uDjaezEbalGyGnuH80zDK,hip-hop,https://open.spotify.com/track/1uDjaezEbalGyGnuH80zDK,"['YG', 'Drake']","['0A0FS04o6zMoto8OKPsDwY', '3TVXtAsR1Inumwj472S9r4']","[['cali rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap'], ['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']]",2014-01-01,233506,28,0.676,0.415,9,-9.752,1,0.508,0.0281,0.0,0.0915,0.146,193.206,233507,4
27,Tonight's Da Night,67mtN6BlsJR0LVyzvNZnGt,hip-hop,https://open.spotify.com/track/67mtN6BlsJR0LVyzvNZnGt,Redman,7xTKLpo7UCzXSnlH7fOIoM,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'new jersey rap', 'rap', 'southern hip hop', 'wu fam']",1992-01-01,201373,62,0.697,0.687,6,-11.111,1,0.379,0.26,4.8e-05,0.403,0.866,90.247,201373,4
28,Creeping (feat. Rich the Kid),7ms3VzLTfr7fXNOqA4Mkx9,hip-hop,https://open.spotify.com/track/7ms3VzLTfr7fXNOqA4Mkx9,"['Lil Skies', 'Rich The Kid']","['7d3WFRME3vBY2cgoP38RDo', '1pPmIToKXyGdsCF6LmqLmI']","[['melodic rap', 'pop rap', 'rap', 'trap'], ['atl hip hop', 'hip hop', 'melodic rap', 'plugg', 'pop rap', 'rap', 'southern hip hop', 'trap']]",2018-03-23,179830,65,0.729,0.687,8,-8.06,0,0.25,0.0108,0.0,0.162,0.683,160.085,179831,4
29,Hotline Bling,0wwPcA6wtMf6HUMpIRdeP7,hip-hop,https://open.spotify.com/track/0wwPcA6wtMf6HUMpIRdeP7,Drake,3TVXtAsR1Inumwj472S9r4,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",2016-05-06,267066,76,0.891,0.628,2,-7.863,1,0.0551,0.00258,0.00019,0.0504,0.552,134.966,267067,4
30,GOTTI,27oFpFktCq9JIXjJQRuv7a,hip-hop,https://open.spotify.com/track/27oFpFktCq9JIXjJQRuv7a,6ix9ine,7gZfnEnfiaHzxARJ2LeXrf,"['emo rap', 'rap']",2018-04-10,166851,65,0.728,0.584,10,-7.255,0,0.176,0.0524,0.0,0.0658,0.365,161.9,166852,4
31,Wait,3ak6Fscs4qMoVsIwaDLgZv,hip-hop,https://open.spotify.com/track/3ak6Fscs4qMoVsIwaDLgZv,August Alsina,19Fi1Rj7kk8kyiwxpXy3yM,"['pop r&b', 'pop rap', 'r&b', 'trap', 'urban contemporary']",2017-01-13,205413,51,0.582,0.671,1,-7.408,0,0.283,0.00326,2.5e-06,0.274,0.349,144.928,205413,4
32,21 Questions,41bIQPBE1lFN0mmw6Lmssz,hip-hop,https://open.spotify.com/track/41bIQPBE1lFN0mmw6Lmssz,"['50 Cent', 'Nate Dogg']","['3q7HBObVc0L8jNeTe5Gofh', '1Oa0bMld0A3u5OTYfMzp5h']","[['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap'], ['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']]",2003-02-06,224426,70,0.576,0.807,6,-3.908,0,0.317,0.353,0.000363,0.0512,0.908,90.012,224427,4
33,Body Like A Back Road,7mldq42yDuxiUNn08nvzHO,hip-hop,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO,Sam Hunt,2kucQ9jQwuD8jWdtR9Ef38,"['contemporary country', 'country pop']",2017-02-01,165386,76,0.732,0.458,5,-7.225,1,0.0311,0.447,0.0,0.136,0.661,98.938,165387,4
34,"WDYW (feat. Lil Uzi Vert, A$AP Ferg & Rich The Kid)",4afMG2PlvFfX976bZJvHmb,hip-hop,https://open.spotify.com/track/4afMG2PlvFfX976bZJvHmb,"['Carnage', 'Lil Uzi Vert', 'A$AP Ferg', 'Rich The Kid']","['7CCjtD0hCK005Bvg2WG1a7', '4O15NlyKLIASxsJ0PrXPfz', '5dHt1vcEm9qb8fCyLcB3HL', '1pPmIToKXyGdsCF6LmqLmI']","[['edm', 'electro house', 'electronic trap', 'pop rap', 'trap'], ['melodic rap', 'philly rap', 'rap', 'trap'], ['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop'], ['atl hip hop', 'hip hop', 'melodic rap', 'plugg', 'pop rap', 'rap', 'southern hip hop', 'trap']]",2015-10-30,233000,36,0.72,0.816,5,-3.313,1,0.143,0.207,0.0,0.813,0.487,125.074,233000,4
35,Strictly Business,1xZdjsAGrY4BUIbIlYy3EX,hip-hop,https://open.spotify.com/track/1xZdjsAGrY4BUIbIlYy3EX,EPMD,3zpKjsMg2gw1St5WcWoUJN,"['east coast hip hop', 'electro', 'gangster rap', 'golden age hip hop', 'hardcore hip hop', 'hip hop', 'old school hip hop', 'rap']",1988-06-07,285413,48,0.712,0.895,10,-4.212,0,0.254,0.181,1.8e-05,0.108,0.727,96.338,285413,4
36,Real Thing (feat. Future),5XOmSGj94D3jHvFwxOjzVD,hip-hop,https://open.spotify.com/track/5XOmSGj94D3jHvFwxOjzVD,"['Tory Lanez', 'Future']","['2jku7tDXc6XoB6MO2hFuqg', '1RyvyyTE3xzB2ZywiAwp0i']","[['canadian hip hop', 'canadian trap', 'hip hop', 'melodic rap', 'pop', 'pop rap', 'r&b', 'rap', 'toronto rap', 'trap'], ['atl hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']]",2018-03-02,243173,52,0.668,0.508,7,-7.502,0,0.356,0.00499,0.0,0.318,0.371,160.225,243173,4
37,Grove St. Party (feat. Kebo Gotti),2e9EZ2V5QGGZPMJacO3y0Y,hip-hop,https://open.spotify.com/track/2e9EZ2V5QGGZPMJacO3y0Y,"['Waka Flocka Flame', 'Kebo Gotti']","['6f4XkbvYlXMH0QgVRzW0sM', '00UOluVoYY4F2blO5DmgRj']","[['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap'], ['atl trap']]",2010-10-01,250493,60,0.705,0.702,0,-4.783,0,0.108,0.138,0.0,0.364,0.771,140.059,250493,4
38,Playaz Club,4ZYM6R5nOZywxACY90Bsla,hip-hop,https://open.spotify.com/track/4ZYM6R5nOZywxACY90Bsla,Rappin' 4-Tay,4tzxCsdhR0IIUNyzwrag4C,"['g funk', 'gangster rap', 'hyphy']",1994-01-01,266333,52,0.868,0.372,4,-12.704,0,0.177,0.0103,0.00455,0.076,0.666,99.965,266333,4
39,Lord Pretty Flacko Jodye 2 (LPFJ2),1j6kDJttn6wbVyMaM42Nxm,hip-hop,https://open.spotify.com/track/1j6kDJttn6wbVyMaM42Nxm,A$AP Rocky,13ubrt8QOOCPljQ2FL1Kca,"['east coast hip hop', 'hip hop', 'rap', 'trap']",2015-05-26,126960,68,0.485,0.72,6,-5.991,1,0.127,0.0123,0.0,0.0546,0.0471,207.982,126960,4
40,Alright,0lwkTJnLBVWvEnxtku7Msy,hip-hop,https://open.spotify.com/track/0lwkTJnLBVWvEnxtku7Msy,"['Logic', 'Big Sean']","['4xRYI6VqpkE3UwrDrAZL8L', '0c173mlxpT3dSFRgMO8XPh']","[['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap'], ['detroit hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']]",2014-10-21,218280,61,0.807,0.693,11,-5.056,1,0.0481,0.0504,7.75e-06,0.0762,0.142,127.035,218280,4
41,Low (feat. T-Pain),0CAfXk7DXMnon4gLudAp7J,hip-hop,https://open.spotify.com/track/0CAfXk7DXMnon4gLudAp7J,"['Flo Rida', 'T-Pain']","['0jnsk9HBra6NMjO2oANoPY', '3aQeKQSyrW4qWr35idm0cy']","[['dance pop', 'miami hip hop', 'pop', 'pop rap'], ['dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']]",2008-03-17,231400,80,0.918,0.609,10,-5.64,0,0.0791,0.0928,0.0,0.139,0.304,128.008,231400,4
42,Wasted (feat. Lil Uzi Vert),3obgSF06ki98lYNLNq5vCB,hip-hop,https://open.spotify.com/track/3obgSF06ki98lYNLNq5vCB,"['Juice WRLD', 'Lil Uzi Vert']","['4MCBfE4596Uoi2O4DtmEMz', '4O15NlyKLIASxsJ0PrXPfz']","[['chicago rap', 'melodic rap'], ['melodic rap', 'philly rap', 'rap', 'trap']]",2018-05-23,258475,0,0.742,0.579,0,-5.024,1,0.202,0.0381,0.0,0.0952,0.502,144.994,258475,4
43,I Got the Keys (feat. Jay-Z & Future),2eqUZAVXjK61mZqLl4LKJJ,hip-hop,https://open.spotify.com/track/2eqUZAVXjK61mZqLl4LKJJ,"['DJ Khaled', 'JAY-Z', 'Future']","['0QHgL1lAIqAw0HtD7YldmP', '3nFkdlSjzX9mRTtwJOzDYB', '1RyvyyTE3xzB2ZywiAwp0i']","[['hip hop', 'miami hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap'], ['east coast hip hop', 'hip hop', 'pop rap', 'rap'], ['atl hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']]",2016-08-05,219758,44,0.686,0.623,1,-3.425,1,0.13,0.00287,0.00145,0.219,0.176,140.171,219759,4
44,OOOUUU,7JYsArznYOjX2jsrT3UEnL,hip-hop,https://open.spotify.com/track/7JYsArznYOjX2jsrT3UEnL,Young M.A,7LvoDJUNGnOrPdGRzVtOJ9,"['lgbtq+ hip hop', 'nyc rap', 'pop rap', 'rap', 'trap']",2017-04-27,234649,65,0.635,0.847,7,-3.152,1,0.447,0.533,0.0,0.154,0.568,166.072,234650,4
45,"Flex (Ooh, Ooh, Ooh)",2NVt7fxr5GsqTkGwYXcNTE,hip-hop,https://open.spotify.com/track/2NVt7fxr5GsqTkGwYXcNTE,Rich Homie Quan,5lHRUCqkQZCIWeX7xG4sYT,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",2015-02-10,176674,11,0.676,0.615,6,-7.534,0,0.0496,0.0384,0.0,0.341,0.883,163.993,176675,4
46,Big Poppa - 2005 Remaster,2g8HN35AnVGIk7B8yMucww,hip-hop,https://open.spotify.com/track/2g8HN35AnVGIk7B8yMucww,The Notorious B.I.G.,5me0Irg2ANcsgc93uaYrpb,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",1994-09-13,252746,77,0.78,0.575,9,-7.247,0,0.273,0.43,0.0,0.143,0.773,84.492,252747,4
47,Hip Hop,4gQdwwPXSXnDkUh4jYqLoC,hip-hop,https://open.spotify.com/track/4gQdwwPXSXnDkUh4jYqLoC,Mos Def,0Mz5XE0kb1GBnbLQm2VbcO,"['alternative hip hop', 'conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'southern hip hop']",1999-10-12,196440,52,0.592,0.861,1,-5.177,1,0.249,0.024,0.0,0.492,0.794,90.238,196440,4
48,Playinwitme (feat. Kehlani),4F1yvJfQ7gJkrcgFJQDjOr,hip-hop,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr,"['KYLE', 'Kehlani']","['4qBgvVog0wzW75IQ48mU7v', '0cGUm45nv7Z6M6qdXYQGTX']","[['pop rap', 'rap', 'social media pop'], ['dance pop', 'pop', 'pop rap', 'post-teen pop', 'r&b']]",2018-05-18,191680,68,0.689,0.584,1,-5.768,0,0.119,0.339,0.0,0.297,0.676,156.572,191680,4
49,I Wanna Get High,2icouZbxwqoL63gHhO2vGd,hip-hop,https://open.spotify.com/track/2icouZbxwqoL63gHhO2vGd,Cypress Hill,4P0dddbxPil35MNN9G2MEX,"['chicano rap', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'rap rock', 'west coast rap']",1993-07-20,174600,57,0.734,0.525,3,-14.826,0,0.27,0.0773,0.31,0.0735,0.332,81.936,174600,4
50,ULT,5BSz8sJO2YmKfNVQG7fq2J,hip-hop,https://open.spotify.com/track/5BSz8sJO2YmKfNVQG7fq2J,Denzel Curry,6fxyWrfmjcbj5d12gXeiNV,"['dark trap', 'drill', 'hip hop', 'miami hip hop', 'rap', 'trap', 'underground hip hop']",2016-10-14,247054,56,0.772,0.786,1,-5.337,1,0.24,0.113,0.0,0.202,0.233,130.071,247055,4
51,Fashion Killa,0O3TAouZE4vL9dM5SyxgvH,hip-hop,https://open.spotify.com/track/0O3TAouZE4vL9dM5SyxgvH,A$AP Rocky,13ubrt8QOOCPljQ2FL1Kca,"['east coast hip hop', 'hip hop', 'rap', 'trap']",2013,236280,66,0.801,0.819,11,-5.189,1,0.158,0.292,0.0,0.515,0.811,139.969,236280,4
52,Hate Me Now (feat. Puff Daddy),158DIbrVt4YbqNnWyRCS3P,hip-hop,https://open.spotify.com/track/158DIbrVt4YbqNnWyRCS3P,"['Nas', 'Diddy']","['20qISvAhX20dpIbOOzGK3q', '59wfkuBoNyhDMQGCljbUbA']","[['conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'queens hip hop', 'rap'], ['dance pop', 'east coast hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap']]",1999-04-06,284000,60,0.678,0.77,9,-4.399,0,0.222,0.00583,0.0,0.109,0.412,90.0,284000,4
53,Comin Out Strong (feat. The Weeknd),1B87ZDrD3Pno9hS4stamWO,hip-hop,https://open.spotify.com/track/1B87ZDrD3Pno9hS4stamWO,"['Future', 'The Weeknd']","['1RyvyyTE3xzB2ZywiAwp0i', '1Xyo4u8uXC1ZmMpatF05PJ']","[['atl hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap'], ['canadian contemporary r&b', 'canadian pop', 'pop']]",2017-07-27,254369,62,0.628,0.481,1,-7.775,1,0.475,0.29,0.0,0.118,0.33,108.761,254370,5
