,song_name,song_id,song_genre,url,artist,artist_id,artist_genre,release_date,duration_ms,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms_,time_signature
10,"Hace Mucho, Mucho Tiempo",7sMWvMFg2eJ7pfVoeefS64,classical,https://open.spotify.com/track/7sMWvMFg2eJ7pfVoeefS64,Javier Navarrete,6Ayc7FBYR3HjkGQb7SZrzQ,"['latin soundtrack', 'soundtrack']",2006-10-23,134866,0,0.1,0.105,9,-15.831,0,0.0361,0.966,0.953,0.115,0.0993,83.482,134867,3
11,Fur Alina,032rrZGB7Dr0YAcdgG31vV,classical,https://open.spotify.com/track/032rrZGB7Dr0YAcdgG31vV,"['Arvo Pärt', 'Ralph van Raat']","['2P6ygesd9xg5DPOBnda2jg', '4lXabRiLxbtbCCIRFTJ4Gi']","[['baltic classical', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism'], ['classical piano', 'contemporary classical piano', 'dutch classical piano']]",2011-09-06,199666,9,0.639,0.000581,7,-43.804,1,0.575,0.512,0.0379,0.0661,0.244,125.718,199667,3
12,Prelude For Time Feelers,74K5lZTuJa2w87IPTzxKaz,classical,https://open.spotify.com/track/74K5lZTuJa2w87IPTzxKaz,Eluvium,4QK3YJ6hzJdhJHE9q7kbVV,"['ambient', 'compositional ambient', 'drift', 'drone', 'post-rock']",2007-06-19,348773,0,0.214,0.272,2,-13.276,1,0.0383,0.865,0.916,0.115,0.124,113.469,348773,4
13,The Departure,7oTKvLjCe7db1UxsImGBwr,classical,https://open.spotify.com/track/7oTKvLjCe7db1UxsImGBwr,Max Richter,2VZNmg4vCnew4Pavo8zDdW,"['compositional ambient', 'post-minimalism', 'soundtrack']",2014-12-02,75849,0,0.384,0.00341,0,-39.053,0,0.0447,0.996,0.943,0.0964,0.117,116.941,75849,4
14,Oboe Concerto: Oboe Concerto: III. Allegro,5HfVLuge7NXEKY2ErYWsVN,classical,https://open.spotify.com/track/5HfVLuge7NXEKY2ErYWsVN,"['James MacMillan', 'Nicholas Daniel', 'Britten Sinfonia']","['5eSXFv3Ll2MEHf0eSAYJGu', '2B7g3x3ODIEjpdoOLIoa2C', '3P1VtkpIYbw6YoTo0KYlxy']","[['british contemporary classical', 'contemporary classical'], ['classical oboe'], ['british orchestra', 'chamber orchestra']]",2015-04-06,461680,4,0.348,0.306,4,-15.743,1,0.0597,0.923,0.934,0.155,0.16,99.036,461680,4
15,"Touch Her Soft Lips and Part (From ""Henry V"")",6pJZ6ah8d9fQmZJrBB5JPL,classical,https://open.spotify.com/track/6pJZ6ah8d9fQmZJrBB5JPL,"['William Walton', 'Itzhak Perlman', 'John Williams', 'Boston Pops Orchestra']","['6RsX7qYw5KVKiOjS8BxjL5', '0hIG9FXgjQxT8fKaYceFbA', '3dRfiJ2650SZu6GbydcHNb', '7CIcEIOiWaZcEH35cpsdZq']","[['british modern classical', 'classical'], ['classical', 'classical performance', 'violin'], ['soundtrack'], ['easy listening', 'pops orchestra']]",1966,238906,21,0.114,0.116,11,-23.2,0,0.0402,0.761,0.154,0.18,0.0686,92.748,238907,4
16,"Serenade In G Major: Eine Kleine Nachtmusik, K. 525: I. Allegro",53KU8BrYZuxZOb3jqDm4ix,classical,https://open.spotify.com/track/53KU8BrYZuxZOb3jqDm4ix,"['Wolfgang Amadeus Mozart', 'The English Concert', 'Andrew Manze']","['4NJhFmfw43RLBLjQvxDuRS', '2Oz3z7PPQUMU2KNYgcO1sA', '0MPbAeGQj0YatrUMdY2KEr']","[['classical', 'classical era'], ['baroque ensemble', 'british choir', 'british orchestra', 'choral', 'classical performance', 'historically informed performance'], ['classical performance']]",2003-01-10,468133,41,0.39,0.0432,6,-24.344,1,0.0506,0.723,0.000303,0.108,0.326,147.436,468133,4
17,Rebirth of a Nation: A Nation Divided,1P30rGmTCmtkYzjddyfpss,classical,https://open.spotify.com/track/1P30rGmTCmtkYzjddyfpss,"['DJ Spooky', 'Kronos Quartet']","['1O8yrjjifkCO8txB4CxuOm', '0M6xcJTswOl2qvExCJhiS3']","[['illbient', 'ninja', 'trip hop', 'turntablism'], ['bow pop', 'classical performance', 'compositional ambient', 'modern string quartet', 'string quartet']]",2015-08-28,316227,13,0.348,0.368,10,-11.518,0,0.0359,0.741,0.703,0.183,0.0504,116.8,316227,3
18,"Messiah, HWV 56 / Pt. 1: Symphony",3iaolMs6LZvutK4RMNIPi8,classical,https://open.spotify.com/track/3iaolMs6LZvutK4RMNIPi8,"['George Frideric Handel', 'English Baroque Soloists', 'John Eliot Gardiner']","['1QL7yTHrdahRMpvNtn6rI2', '3OtZV9aCZ6G004vjOQcf59', '1qIRoGEKXINqrCx5N1engi']","[['baroque', 'classical', 'early music', 'english baroque', 'german baroque'], ['baroque ensemble', 'british orchestra', 'choral', 'classical performance', 'early music ensemble', 'historically informed performance'], ['choral', 'classical performance', 'orchestral performance']]",1983-01-01,174666,25,0.378,0.0875,3,-25.021,0,0.0469,0.922,0.764,0.141,0.368,103.096,174667,4
19,Rapture,2rxXooZErB9jPSqydorHuu,classical,https://open.spotify.com/track/2rxXooZErB9jPSqydorHuu,"['Christopher Rouse', 'Royal Stockholm Philharmonic Orchestra', 'Alan Gilbert']","['4vcYbZ99sbqJHZWEsONSrb', '5dyKtXKwZmYhlyh9c6UcB0', '50qd7mKJ6SenQX15s6Fk0o']","[['american contemporary classical', 'contemporary classical'], ['nordic orchestra', 'orchestra'], ['classical performance', 'orchestral performance']]",2009-10-27,714440,2,0.113,0.193,5,-20.555,1,0.0503,0.859,0.811,0.157,0.0608,86.823,714440,4
20,"Cello Suite No. 5 in C Minor, BWV 1011: II. Allemande",3sdrzlJmVJxQTC5gtfs4M4,classical,https://open.spotify.com/track/3sdrzlJmVJxQTC5gtfs4M4,"['Johann Sebastian Bach', 'Yo-Yo Ma']","['5aIqB5nVVvmFsvSdExz408', '5Dl3HXZjG6ZOWT5cV375lk']","[['baroque', 'classical', 'early music', 'german baroque'], ['classical cello', 'classical performance']]",1983,322306,39,0.115,0.0637,0,-23.81,0,0.0425,0.935,0.897,0.0883,0.244,168.953,322307,4
21,"String Quartet No. 6, H. 312: Adagio moderato",3TPucnH2T71lgcmhsTZVMT,classical,https://open.spotify.com/track/3TPucnH2T71lgcmhsTZVMT,"['Bohuslav Martinů', 'Martinů Quartet']","['2cN9SgfyZo6l6TijoewUaZ', '02lUjBZqrjS6f1pnKvI6XJ']","[['classical', 'czech classical', 'early modern classical', 'neoclassicism'], ['string quartet']]",2002-11-01,403826,3,0.369,0.246,5,-17.208,1,0.0497,0.967,0.793,0.111,0.239,114.416,403827,4
22,Sonata for Violin and Piano in A: 4. Allegretto poco mosso,1wmmlJxCrOPfFO6o4gel78,classical,https://open.spotify.com/track/1wmmlJxCrOPfFO6o4gel78,"['César Franck', 'Arthur Grumiaux', 'György Sebök']","['1C3sffOOvQNUwg4YIsvKqy', '0DfXBLdnI4KVzyNua2rZ8Q', '1xAQnneu7EJO3cKx9ngIPn']","[['classical', 'french romanticism', 'late romantic era'], ['classical performance', 'violin'], ['hungarian classical piano']]",1990-01-01,381000,13,0.305,0.153,9,-20.696,1,0.0422,0.959,0.0021,0.181,0.233,81.589,381000,4
23,"3 Pieces for piano, Op.2: No.1. Etude in C Sharp Minor",4HEoHSEH8cEYGJBzOgXqX3,classical,https://open.spotify.com/track/4HEoHSEH8cEYGJBzOgXqX3,"['Alexander Scriabin', 'Vladimir Ashkenazy']","['6nZiWg5ZB511S24WmB7TCV', '20iZXzMb8LoWXOeca32i82']","[['early modern classical', 'impressionism', 'late romantic era', 'russian romanticism'], ['classical', 'classical performance', 'russian classical piano']]",2015-04-06,165495,6,0.336,0.0255,1,-28.163,0,0.0525,0.994,0.891,0.186,0.0677,63.586,165496,5
24,"Piano Concerto No. 2 in D Minor, Op. 40, MWV O11: Adagio (A Midsummer Night's Sex Comedy)",6515L0Iaaah4YZUJubjfPS,classical,https://open.spotify.com/track/6515L0Iaaah4YZUJubjfPS,"['Felix Mendelssohn', 'Benjamin Frith', 'Slovak State Philharmonic Orchestra, Kosice', 'Robert Stankovsky']","['6MF58APd3YV72Ln2eVg710', '0g33P9zonyHhsIQJ1LUC8X', '2Eo4VORMdwb15W8WZh3vl6', '2D3oiLZRO4P0jy3BfQhyIn']","[['classical', 'early romantic era', 'german romanticism'], ['british classical piano', 'classical piano'], ['orchestra', 'symfonicky orchestr'], []]",1998-11-04,473000,14,0.16,0.0157,10,-30.037,1,0.0409,0.988,0.875,0.0594,0.0372,65.147,473000,4
25,Sonate pour clarinette et piano H.42: II. Lent et soutenu,6eiERZXZqMNYk7RjqR9Ucd,classical,https://open.spotify.com/track/6eiERZXZqMNYk7RjqR9Ucd,"['Arthur Honegger', 'Alexandre Tharaud']","['0QDRLNPr0wXKeR5ThXZAUp', '5HG9Eg7Ik8ZuNtMyGYTxLG']","[['avant-garde', 'classical', 'early modern classical', 'impressionism', 'neoclassicism'], ['classical performance', 'classical piano', 'french classical piano']]",2011-08-16,132133,1,0.154,0.00316,6,-26.868,0,0.0392,0.991,0.771,0.0996,0.0358,75.674,132133,3
26,Your Changes Have Been Submitted,14ZvL9Wc06Rw6MMyZxJnIu,classical,https://open.spotify.com/track/14ZvL9Wc06Rw6MMyZxJnIu,Christina Vantzou,4CMC2nnStv4EENjKBSDpKR,"['ambient', 'compositional ambient', 'drift', 'drone', 'electra', 'experimental ambient', 'fourth world', 'nu age', 'sound art']",2011-10-24,103931,19,0.221,0.236,0,-17.51,1,0.0456,0.933,0.803,0.0623,0.033,81.835,103931,5
27,Requiem: II. Dies irae,18mjTyCpqUWuF1HedQZW4s,classical,https://open.spotify.com/track/18mjTyCpqUWuF1HedQZW4s,"['Giuseppe Verdi', 'Christine Brewer', 'Karen Cargill', 'Stuart Neill', 'John Relyea', 'Sir Colin Davis', 'London Symphony Orchestra']","['1JOQXgYdQV2yfrhewqx96o', '2JBU8gccWLZRrAHgDU3nja', '3PB3QQQFChWoOgid9HCNMP', '5CCyjVGL6IZU1O8POfdu59', '68MNk4ZhbJj4ENIY5WRVpY', '0TrG2LSot4KhaXqdf5K2zE', '5yxyJsFanEAuwSM5kOuZKc']","[['classical', 'italian opera', 'italian romanticism', 'late romantic era'], ['classical soprano'], ['classical mezzo-soprano'], [], ['classical bass'], ['classical performance', 'orchestral performance'], ['british orchestra', 'classical', 'classical performance', 'orchestra']]",2009-09-08,137160,0,0.318,0.188,0,-19.257,0,0.0321,0.929,0.315,0.0978,0.22,80.756,137160,4
28,"Sonata for Flute and Piano, FP.164: 1. Allegro malincolico",7iU27HhWtvJsA2xENCDgB9,classical,https://open.spotify.com/track/7iU27HhWtvJsA2xENCDgB9,"['Francis Poulenc', 'Patrick Gallois', 'Pascal Rogé']","['4IAWVxo2fpTBPn6k7GZ3eY', '13nrWU0iAugxOj586gGfaw', '5X5cGjYEmKnuihYXEePQcs']","[['classical', 'neoclassicism'], ['classical flute', 'classical performance'], ['classical performance', 'classical piano', 'french classical piano']]",2005-01-01,283466,6,0.234,0.0451,0,-25.802,1,0.0445,0.988,0.931,0.135,0.0404,59.151,283467,5
29,Tokyo / Vermont Counterpoint,1IjGt7mCNDy353JeN33aa0,classical,https://open.spotify.com/track/1IjGt7mCNDy353JeN33aa0,Steve Reich,1aVONoJ0EM97BB26etc1vo,"['american contemporary classical', 'avant-garde', 'classical', 'compositional ambient', 'contemporary classical', 'drone', 'minimalism']",2001-10-02,544573,13,0.556,0.667,2,-12.111,0,0.131,0.986,0.965,0.0706,0.736,115.976,544573,3
30,Bizet: Carmen: No. 1 Prélude,7e8ZbMDwjdbUHWsoMOlZCd,classical,https://open.spotify.com/track/7e8ZbMDwjdbUHWsoMOlZCd,"['Georges Bizet', 'Michel Plasson', 'Orchestre National Du Capitole De Toulouse', 'Wolff']","['2D7RkvtKKb6E5UmbjQM1Jd', '2fzmIYnCPAZ9LeJFpYcHob', '75ehLoOSz7elHefmAk5QWa', '6QU20RnCPYe0CFYutfeq6D']","[['classical', 'french opera', 'french romanticism', 'late romantic era'], ['orchestral performance'], ['french orchestra'], []]",2003-02-25,213693,32,0.263,0.27,2,-16.85,0,0.0348,0.876,0.865,0.0562,0.228,129.095,213693,4
31,Appalachian Spring: II. Allegro,7vpL0VsR8wBGJ2vZKhxHNx,classical,https://open.spotify.com/track/7vpL0VsR8wBGJ2vZKhxHNx,"['Aaron Copland', 'London Symphony Orchestra']","['0nJvyjVTb8sAULPYyA1bqU', '5yxyJsFanEAuwSM5kOuZKc']","[['american modern classical', 'classical', 'early modern classical'], ['british orchestra', 'classical', 'classical performance', 'orchestra']]",1963,183000,20,0.354,0.116,5,-19.229,1,0.0478,0.979,0.908,0.0721,0.181,146.956,183000,4
32,"String Quartet No. 1 in C Major, Op. 37: II. Andantino semplice (In modo d'una canzone)",6PUxLuMvpJWKqdaGWLE0OI,classical,https://open.spotify.com/track/6PUxLuMvpJWKqdaGWLE0OI,"['Karol Szymanowski', 'Goldner String Quartet']","['3WLh1Qe8WgEBbb2QJWYYal', '6VKcLgN5JFIdercEcaTmAS']","[['early modern classical', 'impressionism', 'polish classical'], ['string quartet']]",2000-08-06,369640,2,0.0938,0.0485,9,-27.398,1,0.0528,0.819,0.58,0.0861,0.0275,85.33,369640,4
33,Vladimir's Blues,370TxU3tPIvVLmCrGd2EZ6,classical,https://open.spotify.com/track/370TxU3tPIvVLmCrGd2EZ6,Max Richter,2VZNmg4vCnew4Pavo8zDdW,"['compositional ambient', 'post-minimalism', 'soundtrack']",2014-01-01,78546,47,0.383,0.17,9,-21.87,1,0.0685,0.995,0.847,0.105,0.069,115.803,78547,3
34,Plus Que Ma Prope Vie,1brH9m4Q2LHTuwxaKoMTn5,classical,https://open.spotify.com/track/1brH9m4Q2LHTuwxaKoMTn5,Carter Burwell,0SbSDzM4X41hnlURed0fcV,"['classic soundtrack', 'scorecore', 'soundtrack']",2012-11-09,255773,49,0.19,0.136,0,-15.346,0,0.0355,0.923,0.976,0.0968,0.036,73.796,255773,4
35,Amériques (1929 Version by Chou Wen-chung),6jY3uqkhNYBfysbyovBKH7,classical,https://open.spotify.com/track/6jY3uqkhNYBfysbyovBKH7,"['Edgard Varèse', 'Seattle Symphony Orchestra', 'Ludovic Morlot']","['0enRaCZSvIUa2nVC7I4roi', '5KeUHRKEYWc5cFO5V032sb', '6GVPSV17JrAv7znxgm14jE']","[['acousmatic', 'avant-garde', 'early modern classical'], ['american orchestra', 'classical performance', 'orchestra'], ['orchestral performance']]",2015-06-09,1432320,18,0.188,0.28,1,-15.918,1,0.0479,0.69,0.721,0.691,0.0392,99.485,1432320,4
36,Sonata for Tuba,0x4BHMMfw7P0xyynPTj8RY,classical,https://open.spotify.com/track/0x4BHMMfw7P0xyynPTj8RY,"['Paul Hindemith', 'Sam Pilafian', 'David Korevaar']","['3u1fWmwpwPOmMelTAo0Gb8', '5dHVbvG406fNJooaWErg6n', '63mb1NscbexVeGrjgTZ92q']","[['austro-german modernism', 'avant-garde', 'classical', 'contemporary classical', 'early modern classical', 'laboratorio', 'neoclassicism'], ['classical tuba', 'jazz tuba'], ['american classical piano']]",2009-05-26,211520,9,0.382,0.0374,6,-29.641,1,0.0557,0.993,0.89,0.116,0.0883,70.068,211520,4
37,Colonial Song,2r2hR9gGMdusndlRzhM0cc,classical,https://open.spotify.com/track/2r2hR9gGMdusndlRzhM0cc,"['Percy Grainger', 'Slovak Radio Symphony Orchestra']","['6evVLxWyiwmi8gDtHn1Vzx', '428GNN7qZnTsMaK3SfPo6D']","[['australian classical', 'classical', 'early modern classical'], ['ballet class', 'orchestra', 'radio symphony', 'symfonicky orchestr']]",1998-04-17,336733,25,0.0672,0.0662,4,-23.601,1,0.0398,0.938,0.903,0.112,0.0445,71.831,336733,4
38,Symphony No.4 In G: 2. In gemächlicher Bewegung. Ohne Hast,2mZyupZGZeWrU1PTlv2fyw,classical,https://open.spotify.com/track/2mZyupZGZeWrU1PTlv2fyw,"['Gustav Mahler', 'Cleveland Orchestra', 'Pierre Boulez', 'William Preucil']","['2ANtgfhQkKpsW6EYSDqldz', '0jJszR81GjA87jeRq0Jgwz', '2prZJWfQMnIgwUKxKcBxH7', '7KL32t10UL3fVqHch1LzyP']","[['classical', 'post-romantic era'], ['american orchestra', 'classical performance', 'orchestra'], ['acousmatic', 'avant-garde', 'classical', 'classical performance', 'contemporary classical', 'orchestral performance', 'serialism'], []]",2010-01-01,569480,0,0.305,0.0217,0,-31.262,1,0.04,0.929,0.312,0.0905,0.079,126.286,569480,3
39,Dream Waltzes: DreamWaltzes,2HWN6akIsAITcBZNvKA94M,classical,https://open.spotify.com/track/2HWN6akIsAITcBZNvKA94M,"['Steven Stucky', 'Singapore Symphony Orchestra', 'Lan Shui']","['6cFo4Th2qxM3xM1RgOEdUw', '32sSC58wBNlSthfdC2t8Av', '4HTldpk6yxzwf2IeaRn0Eg']","[['21st century classical', 'contemporary classical', 'dutch contemporary classical'], ['orchestra'], ['orchestral performance']]",2004-02-28,871000,4,0.125,0.0276,1,-27.764,0,0.0374,0.915,0.204,0.058,0.0359,89.17,871000,4
40,Sofdu unga astin min (Sweetly Sleeep),70OjkyHJSnoCNtXS4Xz1XB,classical,https://open.spotify.com/track/70OjkyHJSnoCNtXS4Xz1XB,"['Anonymous', 'Langholt Church Choir', 'Jon Stefansson']","['4kCZ5nyurc9eIqLJfUcW0Y', '1rWSRyHAS6p3zwCUupQpoT', '7LhKecpoMdzQmStm5ulKsc']","[['luxembourgian pop'], ['icelandic choir'], []]",1993-10-31,163333,6,0.119,0.1,10,-25.691,0,0.0462,0.986,0.000313,0.145,0.0692,176.939,163333,3
41,Des canyons aux etoiles …: I. Le desert,16Da4KMuL78KtBdKUYMQYF,classical,https://open.spotify.com/track/16Da4KMuL78KtBdKUYMQYF,"['Olivier Messiaen', 'andrew barclay', 'Erika Öhman', 'Tzimon Barto', 'London Philharmonic Orchestra', 'Christoph Eschenbach']","['6CS9O2pE67oq44GZuBEBuD', '7zItfICTDAARLBDE3aAtEz', '7xMTbZJvegvdl54JekT6Vp', '2EoHvHnD9aXsvsLQurIyS2', '3PfJE6ebCbCHeuqO4BfNeA', '0xfOM47aJ8EcFX7T6Ugr9W']","[['avant-garde', 'classical', 'contemporary classical', 'laboratorio'], [], [], ['american classical piano'], ['british orchestra', 'classical performance', 'orchestra'], ['classical performance', 'german classical piano', 'orchestral performance']]",2015-03-03,269306,0,0.276,0.0147,8,-29.406,1,0.0728,0.451,0.0656,0.0818,0.0465,76.358,269307,5
42,"Schubert: String Quartet No. 14 in D Minor, D. 810, ""Death and the Maiden"": II. Andante con moto",4aPzYWZmmylsj4AxEMEh1Q,classical,https://open.spotify.com/track/4aPzYWZmmylsj4AxEMEh1Q,"['Franz Schubert', 'Belcea Quartet']","['2p0UyoPfYfI76PCStuXfOP', '3w7DwDLRBfI6SfZnLVj7AB']","[['classical', 'classical era', 'early romantic era'], ['classical performance', 'string quartet']]",2009-11-02,867275,6,0.224,0.0259,7,-24.274,0,0.0489,0.865,0.207,0.0785,0.0749,89.951,867276,4
43,Symphony No. 8: I. Allegro moderato,252wJ7a1gTi59YZCDYiKu0,classical,https://open.spotify.com/track/252wJ7a1gTi59YZCDYiKu0,"['Anton Bruckner', 'New York Philharmonic', 'Alan Gilbert']","['2bM3j1JQWBkmzuoZKu4zj2', '3gacryguGmpmCvgPGt2CBI', '50qd7mKJ6SenQX15s6Fk0o']","[['classical', 'late romantic era'], ['american orchestra', 'classical', 'classical performance', 'orchestra'], ['classical performance', 'orchestral performance']]",2015-06-15,965915,13,0.0809,0.0863,1,-20.368,1,0.0438,0.901,0.75,0.121,0.0361,62.945,965916,4
44,"Clarinet Quintet in B Minor, Op. 115: Clarinet Quintet in B Minor, Op. 115: II. Adagio",3E07N0x6xVbt6LOtOeJOtb,classical,https://open.spotify.com/track/3E07N0x6xVbt6LOtOeJOtb,"['Johannes Brahms', 'Jerusalem Quartet', 'Sharon Kam']","['5wTAi7QkpP6kp8a54lmTOq', '7AnE8Jpu1vxLeXcs6OKYHE', '1Q69StaprDxMLvxSLFztRA']","[['classical', 'german romanticism', 'late romantic era'], ['string quartet'], ['classical clarinet']]",2013-05-20,679080,12,0.0811,0.0157,11,-23.94,1,0.0426,0.972,0.441,0.105,0.0364,81.884,679080,4
45,"Kyrie V - Kyrie magnae Deus potentiae, Vat. V/In Nativitate Domini ad Missam in die",55tZdqljhlcFUqezd6xaua,classical,https://open.spotify.com/track/55tZdqljhlcFUqezd6xaua,"['Gregorian Chant', 'Hubert Dopf S.J.', 'Choralschola der Wiener Hofburgkapelle']","['0Hu0feSkb1IIG0PbZ5P2s9', '3333pi8vQtCsY4CXdiOPcI', '4ccFNni25NSgz4VMLhGRjv']","[['gregorian chant'], [], ['austrian choir', 'gregorian chant']]",2015-02-10,109000,0,0.24,0.0373,4,-26.7,0,0.069,0.992,0.815,0.133,0.0389,76.508,109000,4
