,song_name,song_id,song_genre,url,artist,artist_id,artist_genre,release_date,duration_ms,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms_,time_signature
0,정말 내가 죽을 죄를 지었어,6w8WhoTh1cYYBxV9IrLbx2,k-pop,https://open.spotify.com/track/6w8WhoTh1cYYBxV9IrLbx2,Doz,2UAy6oKbhxTwZJMG5PC04D,[],2012-01-27,271874,0,0.729,0.915,0,-5.065,1,0.0337,0.162,0.000195,0.0888,0.645,124.974,271875,4
1,함께 떠나다 (How Could I),73bx8rFCXwNWWuFb8Jrkrd,k-pop,https://open.spotify.com/track/73bx8rFCXwNWWuFb8Jrkrd,Yiruma,0fauHpmSHwodVYIjTqOGHz,"['korean instrumental', 'neo-classical', 'new age piano']",2011-11-30,115853,0,0.499,0.00535,1,-29.702,1,0.0532,0.959,0.0944,0.107,0.291,94.614,115853,4
2,깨져,0d7zYrwXOkCfjnCfocdYLJ,k-pop,https://open.spotify.com/track/0d7zYrwXOkCfjnCfocdYLJ,"['STi', 'Molly.D']","['38m6NaoBF8CowoI9HfswXC', '6E8BWapRyleJWzWxYlWuH1']","[[], []]",2011-11-28,242386,0,0.812,0.661,1,-5.455,0,0.0911,0.142,0.0,0.0924,0.497,131.902,242387,4
3,Gangnam Style (강남스타일),1R2SZUOGJqqBiLuvwKOT2Y,k-pop,https://open.spotify.com/track/1R2SZUOGJqqBiLuvwKOT2Y,PSY,2dd5mrQZvg6SmahdgVKDzh,"['k-pop', 'k-rap', 'korean old school hip hop']",2012-01-01,219493,0,0.727,0.938,11,-2.872,0,0.288,0.00432,0.0,0.0911,0.757,132.077,219493,4
4,샤방샤방 (MR),3evUIDZtyOy4ZDUGAGsIs8,k-pop,https://open.spotify.com/track/3evUIDZtyOy4ZDUGAGsIs8,Park Hyun-Bin,4CFPY7gjBXwLIaDhkngkjj,['trot'],2011-11-23,204680,0,0.661,0.919,6,-4.184,0,0.0486,0.00218,0.587,0.29,0.84,136.945,204680,4
5,How Great Is Your Love(Original Title : Still Believe In Love),7KIdiNlHgOWaMUlyodRIoG,k-pop,https://open.spotify.com/track/7KIdiNlHgOWaMUlyodRIoG,Girls' Generation,0Sadg1vgvaPqGTOjxu0N6c,"['k-pop', 'k-pop girl group']",2011-01-01,232853,0,0.562,0.743,4,-5.158,1,0.0339,0.153,0.0,0.291,0.441,134.072,232853,4
6,Without You (니가없이),3DJMTN4kjk8QF1Ol6qE2N5,k-pop,https://open.spotify.com/track/3DJMTN4kjk8QF1Ol6qE2N5,Bom,0ZM9kppqNgDNvyP33aX0KA,[],2011-07-28,205880,0,0.358,0.564,10,-6.381,1,0.0863,0.775,0.0,0.106,0.37,65.977,205880,4
7,Day Something,0ZjbtskSOOllANAAWynP2Q,k-pop,https://open.spotify.com/track/0ZjbtskSOOllANAAWynP2Q,더더 밴드(TheThE Band),5WUtamNqBWjmk0uzIKdANT,[],2011-08-29,259460,0,0.419,0.772,0,-4.859,1,0.0454,0.0195,0.0679,0.0797,0.555,155.966,259460,4
8,EV1,0jl3XLh9IVvCSmnGqsIASD,k-pop,https://open.spotify.com/track/0jl3XLh9IVvCSmnGqsIASD,JAURIM,6evmYxFbDSIHilUaYC9MhL,"['k-indie', 'k-rock']",2011-08-18,214387,0,0.676,0.554,5,-6.034,1,0.023,0.613,2.62e-05,0.118,0.306,86.97,214388,4
9,BABY GOOD NIGHT,66P1OXbpaQYFJiiYY1u1tW,k-pop,https://open.spotify.com/track/66P1OXbpaQYFJiiYY1u1tW,GD&TOP,3e3oLJehq4vQl2H0FAJnvn,"['k-pop', 'k-rap']",2010-12-24,210476,0,0.667,0.679,0,-5.994,1,0.0887,0.435,0.0,0.104,0.323,90.03,210477,4
10,TRICK (Original Title : TYPICAL),2LRbRzuYXpwmmI18YztZRe,k-pop,https://open.spotify.com/track/2LRbRzuYXpwmmI18YztZRe,Girls' Generation,0Sadg1vgvaPqGTOjxu0N6c,"['k-pop', 'k-pop girl group']",2011-01-01,195546,0,0.672,0.874,6,-3.555,0,0.0324,0.0857,0.0,0.0473,0.89,132.039,195547,4
11,Beer Bottle Baseball,0XhuBMHyIcor4DIyCxR79X,k-pop,https://open.spotify.com/track/0XhuBMHyIcor4DIyCxR79X,Molly Maguires,5rSlwIz21f9BtLsIysUuti,[],2005-02-16,168640,0,0.405,0.762,2,-10.923,1,0.0342,0.156,0.75,0.0998,0.766,168.403,168640,4
12,Green Light,2f7riruoOqTe1VTD5Yw58I,k-pop,https://open.spotify.com/track/2f7riruoOqTe1VTD5Yw58I,"['G.NA (feat. Jay Park)', 'Jay Park']","['6F5R2JDFxYeajkJebk6l5Q', '4XDi67ZENZcbfKnvMnTYsI']","[[], ['k-pop', 'k-rap', 'korean r&b']]",2012-01-01,204066,0,0.638,0.863,6,-3.257,0,0.169,0.00256,0.00013,0.085,0.584,185.999,204067,4
13,애교,4pw8vRUJnCGP5FExRgAU4h,k-pop,https://open.spotify.com/track/4pw8vRUJnCGP5FExRgAU4h,V.A,5WzWThZOaAxGBxWP3E0vxl,[],2011-08-05,208748,0,0.837,0.646,2,-4.556,1,0.0341,0.25,0.0,0.124,0.846,116.012,208748,4
14,INTRO,4voRY1pWIiCycOTDdVrLtL,k-pop,https://open.spotify.com/track/4voRY1pWIiCycOTDdVrLtL,GD&TOP,3e3oLJehq4vQl2H0FAJnvn,"['k-pop', 'k-rap']",2010-12-24,127102,0,0.521,0.983,8,-2.955,1,0.447,0.0616,0.0,0.443,0.605,182.073,127102,4
15,너 없는 시간에 (inst.),2kcAyV9jFqmd181mhUycVw,k-pop,https://open.spotify.com/track/2kcAyV9jFqmd181mhUycVw,스카이워커,7sf9RUXZqHRFKSJsk7tTiP,[],2011-11-25,196754,0,0.527,0.717,10,-8.068,1,0.0335,0.0287,0.164,0.222,0.333,162.007,196754,4
16,Love Me,5TEpJqAXwfCWBx7vw8mxg1,k-pop,https://open.spotify.com/track/5TEpJqAXwfCWBx7vw8mxg1,Yiruma,0fauHpmSHwodVYIjTqOGHz,"['korean instrumental', 'neo-classical', 'new age piano']",2011-11-30,245560,0,0.402,0.282,5,-20.099,1,0.06,0.991,0.933,0.0994,0.246,76.454,245560,4
17,Dear TV (해열),0IRJadRzG1ypfqEgb1BxGS,k-pop,https://open.spotify.com/track/0IRJadRzG1ypfqEgb1BxGS,Tablo,3NdOtTPPaXrCyC7Lpmzyhv,"['k-pop', 'k-rap', 'korean r&b']",2011-11-01,178960,0,0.669,0.469,11,-11.147,1,0.142,0.28,0.0125,0.0889,0.76,173.97,178960,4
18,lost room (feat. 문은화),2PHuiE5W3OzunderoEv5GV,k-pop,https://open.spotify.com/track/2PHuiE5W3OzunderoEv5GV,JOYjin(조이진),3HgDVAqIQuuXQCXhSD4ILl,[],2012-01-16,285427,0,0.705,0.491,1,-6.093,0,0.0468,0.596,0.0,0.136,0.319,129.915,285428,4
19,Summer Season (여름안엔서 Part 2),6uSiEMvcddn8JJEes3Y0Ax,k-pop,https://open.spotify.com/track/6uSiEMvcddn8JJEes3Y0Ax,정재민&올빼미 (Jaemin Jung&Owl),4wIaclZQ3VesAfqqe8fGr7,[],2011-08-02,186614,0,0.622,0.913,9,-2.565,0,0.0454,0.000719,3.87e-06,0.35,0.619,127.001,186614,4
20,Fantastic Baby,44jlAR4JltMotTZJE24KaE,k-pop,https://open.spotify.com/track/44jlAR4JltMotTZJE24KaE,BIGBANG,4Kxlr1PRlDKEB0ekOCyHgX,"['k-pop', 'k-pop boy group']",2012-06-01,232586,0,0.725,0.836,11,-3.927,0,0.0571,0.00231,0.0,0.0927,0.544,130.053,232587,4
21,Slick 60,6EzmfXEatFoqBGFva7hXha,k-pop,https://open.spotify.com/track/6EzmfXEatFoqBGFva7hXha,Molly Maguires,5rSlwIz21f9BtLsIysUuti,[],2005-02-16,173493,0,0.141,0.878,9,-9.799,0,0.044,0.00319,0.566,0.381,0.845,181.322,173493,4
22,잊혀지는… 잊혀질 시간들,4gElT1qSEwywnIFhNQSpN0,k-pop,https://open.spotify.com/track/4gElT1qSEwywnIFhNQSpN0,Yiruma,0fauHpmSHwodVYIjTqOGHz,"['korean instrumental', 'neo-classical', 'new age piano']",2011-11-30,154186,0,0.431,0.0872,1,-19.526,1,0.0473,0.99,0.916,0.0944,0.215,164.77,154187,3
23,답답,0ccTWdaRyyzFkkZEi0BuXL,k-pop,https://open.spotify.com/track/0ccTWdaRyyzFkkZEi0BuXL,JAURIM,6evmYxFbDSIHilUaYC9MhL,"['k-indie', 'k-rock']",2011-08-18,211048,0,0.723,0.782,10,-6.527,1,0.0292,0.00907,0.308,0.109,0.925,115.969,211048,4
24,TRICK (Original Title : TYPICAL),62MmkrtCqLC9LtgqEnr47V,k-pop,https://open.spotify.com/track/62MmkrtCqLC9LtgqEnr47V,Girls' Generation,0Sadg1vgvaPqGTOjxu0N6c,"['k-pop', 'k-pop girl group']",2011-01-01,193560,0,0.67,0.879,6,-3.555,0,0.0329,0.0858,0.0,0.0587,0.895,132.038,193560,4
25,새벽속으로의 외출,6NVIBr27sZLk2rW3HOyblr,k-pop,https://open.spotify.com/track/6NVIBr27sZLk2rW3HOyblr,STi,38m6NaoBF8CowoI9HfswXC,[],2011-11-28,81680,0,0.669,0.533,0,-7.294,0,0.0344,0.438,0.0,0.0841,0.457,140.006,81680,4
26,비켜줘,5dhJdQVxoHiX0wrIXDmcsk,k-pop,https://open.spotify.com/track/5dhJdQVxoHiX0wrIXDmcsk,NEW Block Babyz & Prime Bay,46awFkxO8V62vy6PnIDqt4,['k-rap'],2011-10-14,210076,0,0.586,0.691,2,-5.841,0,0.415,0.326,0.0,0.0696,0.824,197.313,210077,4
27,Cappuccino,4y2ty7swIFl6lguLP9MARF,k-pop,https://open.spotify.com/track/4y2ty7swIFl6lguLP9MARF,Yoon Han,7x2TQ2hsCj1I1eAWpgPlZF,"['korean jazz', 'korean singer-songwriter']",2012-02-15,214360,0,0.702,0.677,7,-6.009,1,0.0561,0.334,0.0208,0.109,0.483,104.9,214360,4
28,후애,1QmRMQeKp3bdiZPFOck7JE,k-pop,https://open.spotify.com/track/1QmRMQeKp3bdiZPFOck7JE,V.A,5WzWThZOaAxGBxWP3E0vxl,[],2011-08-05,267819,0,0.392,0.711,6,-5.813,0,0.0683,0.39,0.0,0.132,0.221,145.989,267819,4
29,Blue,6FpGiWJHMs78QGzVAjNOlw,k-pop,https://open.spotify.com/track/6FpGiWJHMs78QGzVAjNOlw,BIGBANG,4Kxlr1PRlDKEB0ekOCyHgX,"['k-pop', 'k-pop boy group']",2012-06-01,235106,0,0.607,0.723,7,-6.971,1,0.0769,0.211,0.0,0.0663,0.336,124.992,235107,4
30,Dream,2EFDlTTFdC4HrV8UfLfnkp,k-pop,https://open.spotify.com/track/2EFDlTTFdC4HrV8UfLfnkp,Yiruma,0fauHpmSHwodVYIjTqOGHz,"['korean instrumental', 'neo-classical', 'new age piano']",2011-11-30,255053,0,0.372,0.0595,5,-15.605,1,0.0307,0.969,0.00178,0.0987,0.108,98.173,255053,4
31,The Senior (老將),7dubssqTZ92HzRAEUSIEpF,k-pop,https://open.spotify.com/track/7dubssqTZ92HzRAEUSIEpF,BILL STAX,459tVR1zPUmVwOROer0adD,['k-rap'],2011-06-10,215883,0,0.636,0.673,7,-8.334,1,0.254,0.0415,0.0,0.308,0.194,77.986,215883,4
32,Sunflower,4pfAPw5yLpEmsP6nEXWQXf,k-pop,https://open.spotify.com/track/4pfAPw5yLpEmsP6nEXWQXf,Girls' Generation,0Sadg1vgvaPqGTOjxu0N6c,"['k-pop', 'k-pop girl group']",2011-01-01,228333,0,0.445,0.793,7,-2.174,1,0.0358,0.668,0.0,0.251,0.47,159.83,228333,4
33,잠실 귀요미,7uzSBQFXE98drAzMN6Jg5D,k-pop,https://open.spotify.com/track/7uzSBQFXE98drAzMN6Jg5D,STi,38m6NaoBF8CowoI9HfswXC,[],2011-11-28,295760,0,0.789,0.537,2,-7.273,1,0.0546,0.789,0.000826,0.163,0.647,133.905,295760,4
34,네가 없으면 (inst.),7wzI0Qg7T0VVrJ8dMGSXAU,k-pop,https://open.spotify.com/track/7wzI0Qg7T0VVrJ8dMGSXAU,The ForM Project,0gvuPHJknx5d4RHwHe5fO7,[],2011-10-28,210308,0,0.808,0.815,8,-10.326,1,0.0384,0.383,0.796,0.115,0.578,112.016,210309,4
35,Wasted,5Ysv04lI7nBYJoaJjm9INy,k-pop,https://open.spotify.com/track/5Ysv04lI7nBYJoaJjm9INy,"['Jay Park', 'Bizzy']","['4XDi67ZENZcbfKnvMnTYsI', '12ceFY8dHtc9XsIknO45Pa']","[['k-pop', 'k-rap', 'korean r&b'], []]",2012-01-01,182720,0,0.762,0.791,8,-6.172,1,0.298,0.0618,2.53e-06,0.29,0.507,180.054,182720,4
36,로맨스데이,4lvXXtotcDn1Gl0lxty9WT,k-pop,https://open.spotify.com/track/4lvXXtotcDn1Gl0lxty9WT,V.A,5WzWThZOaAxGBxWP3E0vxl,[],2011-08-05,226486,0,0.702,0.736,0,-4.018,1,0.025,0.321,0.0,0.0996,0.553,102.924,226486,4
37,숨바꼭질 (inst.),3MTfGthhjxTlVHIB8gFLZN,k-pop,https://open.spotify.com/track/3MTfGthhjxTlVHIB8gFLZN,백새은,09KW87dYt6UPu5CHn6AgOq,[],2011-10-12,206465,0,0.695,0.552,4,-5.962,1,0.0345,0.023,0.815,0.163,0.881,112.014,206466,4
38,티켓두장 주세요(Inst.),5cAYn6nAnW78bGhGpyw0xw,k-pop,https://open.spotify.com/track/5cAYn6nAnW78bGhGpyw0xw,Hwaii,1zVCbVIEKtjg4tRWqwixoY,[],2011-08-17,119457,0,0.606,0.53,2,-13.644,1,0.034,0.865,0.906,0.437,0.456,100.063,119458,4
39,Romantic St.,1nxMTgcScZ7afh2wKdFM2B,k-pop,https://open.spotify.com/track/1nxMTgcScZ7afh2wKdFM2B,Girls' Generation,0Sadg1vgvaPqGTOjxu0N6c,"['k-pop', 'k-pop girl group']",2012-01-01,239720,22,0.679,0.565,1,-5.732,1,0.0364,0.8,0.0,0.0921,0.328,123.949,239720,4
40,하늘 사이로,13yFoX3dRztJ1Snk6ddRbX,k-pop,https://open.spotify.com/track/13yFoX3dRztJ1Snk6ddRbX,Yiruma,0fauHpmSHwodVYIjTqOGHz,"['korean instrumental', 'neo-classical', 'new age piano']",2011-11-30,65373,0,0.2,0.107,0,-21.913,1,0.0443,0.987,0.956,0.109,0.0366,58.663,65373,4
41,Happy Birthday To You (Inst.),2q4ciJHnmtJTwrN8us8fCu,k-pop,https://open.spotify.com/track/2q4ciJHnmtJTwrN8us8fCu,와사비사운드 (Wasabii Sound),0hchbDmav15aUzBhdx7X4K,[],2011-08-17,213420,0,0.592,0.454,6,-9.077,1,0.0336,0.496,0.499,0.12,0.128,140.032,213420,4
42,Bad (나쁘다) [feat. Jinsil],4DnPw4EevIVK6tf5YTzaDV,k-pop,https://open.spotify.com/track/4DnPw4EevIVK6tf5YTzaDV,Tablo,3NdOtTPPaXrCyC7Lpmzyhv,"['k-pop', 'k-rap', 'korean r&b']",2011-11-01,243120,0,0.847,0.621,9,-7.184,0,0.0642,0.118,0.000147,0.0787,0.591,123.967,243120,4
43,Great Is Your Reward In Heaven,3FEiRMP2H87EAyny5pcmWe,k-pop,https://open.spotify.com/track/3FEiRMP2H87EAyny5pcmWe,Steve Lamount Harrold,72mwEKYSc4DtLpGpk22Jle,[],2011-10-19,238714,0,0.669,0.792,5,-7.395,0,0.036,0.000658,0.18,0.0862,0.736,111.183,238714,4
44,Not A Love Song,69PIfKq5SYi436VDy14njA,k-pop,https://open.spotify.com/track/69PIfKq5SYi436VDy14njA,부부(Booboo),5apQNcVDuLPMd5yFznjilb,[],2008-03-10,189840,0,0.53,0.899,5,-5.96,1,0.0543,0.0773,0.0261,0.804,0.595,112.689,189840,4
45,Something Special (Inst.),0FGqeMVeFGzRsWStJWiP6F,k-pop,https://open.spotify.com/track/0FGqeMVeFGzRsWStJWiP6F,박혜경 (Hye Kyung Park),5IEyLOcDlReopoo9UPMyjR,['k-indie'],2011-08-05,219924,0,0.885,0.257,7,-10.747,1,0.0582,0.175,0.695,0.11,0.372,120.0,219925,4
46,사랑하기를 (Beloved) (By 정재욱),65pTKVkCu3MEXwAkCBOMGP,k-pop,https://open.spotify.com/track/65pTKVkCu3MEXwAkCBOMGP,Yiruma,0fauHpmSHwodVYIjTqOGHz,"['korean instrumental', 'neo-classical', 'new age piano']",2011-11-30,278586,0,0.492,0.283,4,-11.353,0,0.0322,0.886,9.61e-05,0.0868,0.0754,133.72,278587,4
47,Still Alive,5kAPGuS9zG9SreLjgxjuBB,k-pop,https://open.spotify.com/track/5kAPGuS9zG9SreLjgxjuBB,BIGBANG,4Kxlr1PRlDKEB0ekOCyHgX,"['k-pop', 'k-pop boy group']",2011-04-08,198533,0,0.667,0.929,5,-2.913,0,0.271,0.0318,0.0,0.0669,0.652,109.954,198533,4
48,Tenderizer,7GHkdPjo1qVbF7NPc4DHG7,k-pop,https://open.spotify.com/track/7GHkdPjo1qVbF7NPc4DHG7,Molly Maguires,5rSlwIz21f9BtLsIysUuti,[],2005-02-16,217226,0,0.473,0.879,9,-10.203,0,0.0305,0.0448,0.892,0.646,0.885,91.587,217227,4
49,Lost In Love,4VYXCd1niHuVB71db7JgjS,k-pop,https://open.spotify.com/track/4VYXCd1niHuVB71db7JgjS,Girls' Generation,0Sadg1vgvaPqGTOjxu0N6c,"['k-pop', 'k-pop girl group']",2012-01-01,239906,34,0.565,0.557,8,-5.979,1,0.0341,0.651,0.0,0.116,0.238,135.778,239907,4
50,Boom Di Boom Di - Instrumental,3SUqy9jCirNsR6J2MGFWzB,k-pop,https://open.spotify.com/track/3SUqy9jCirNsR6J2MGFWzB,SKULL,7qKWQnE3S7v8m3rLwMVdGg,[],2007-06-12,225200,0,0.774,0.785,3,-6.166,1,0.0551,0.00102,0.89,0.113,0.615,104.964,225200,4
51,꽃,1C8ta7fQuZURekm6WtYxDd,k-pop,https://open.spotify.com/track/1C8ta7fQuZURekm6WtYxDd,Hwaii,1zVCbVIEKtjg4tRWqwixoY,[],2011-08-17,216685,0,0.713,0.271,0,-8.381,1,0.0375,0.863,1.04e-05,0.174,0.483,136.023,216686,4
52,High High,0XyYzDRNJnVSvnFYXJiYtR,k-pop,https://open.spotify.com/track/0XyYzDRNJnVSvnFYXJiYtR,BIGBANG,4Kxlr1PRlDKEB0ekOCyHgX,"['k-pop', 'k-pop boy group']",2011-04-08,190186,0,0.697,0.85,5,-4.492,1,0.0665,0.00711,0.0,0.0948,0.628,130.001,190187,4
53,Turn Off Your Phone,61c9YeMizKgAAlo6WZo3lq,k-pop,https://open.spotify.com/track/61c9YeMizKgAAlo6WZo3lq,Jay Park,4XDi67ZENZcbfKnvMnTYsI,"['k-pop', 'k-rap', 'korean r&b']",2012-01-01,230000,0,0.663,0.809,10,-5.475,1,0.259,0.0847,0.0,0.104,0.685,121.053,230000,4
54,너에게 가는 길,4SqJ3LR7zbGYmWlHiprq9P,k-pop,https://open.spotify.com/track/4SqJ3LR7zbGYmWlHiprq9P,제이심포니(J-symphony),1Pv14y3Z8bw5VizxkDviJd,[],2012-01-31,247946,0,0.668,0.841,2,-3.501,1,0.0701,0.488,0.0,0.41,0.649,96.09,247946,4
55,Look At Me (MR),7FfjM89WfYGulnpVgyv2Xm,k-pop,https://open.spotify.com/track/7FfjM89WfYGulnpVgyv2Xm,백청강,0jnJ8VmibpG5c8qLEfJMqo,[],2011-09-16,192222,0,0.751,0.719,11,-5.784,0,0.104,0.00119,0.878,0.139,0.566,125.036,192223,4
56,Stay (머물러요),7dcpMt4c2PIERCzV2zUD1T,k-pop,https://open.spotify.com/track/7dcpMt4c2PIERCzV2zUD1T,Baek A Yeon,5UKoKVlU7EDN4UgDuVRAbX,"['k-pop', 'korean pop']",2012-09-10,259028,0,0.514,0.57,9,-4.986,1,0.0268,0.277,0.0,0.177,0.276,145.77,259028,4
57,One Day Diary,5J8uyT5pYdQcczkc8UWIhJ,k-pop,https://open.spotify.com/track/5J8uyT5pYdQcczkc8UWIhJ,Yiruma,0fauHpmSHwodVYIjTqOGHz,"['korean instrumental', 'neo-classical', 'new age piano']",2011-11-30,459480,0,0.321,0.115,7,-19.124,1,0.059,0.978,0.825,0.37,0.0929,175.947,459480,4
58,10분만 걸으면 (With 리치) (inst.),3B6L5LPII5By5IwyCPQYZY,k-pop,https://open.spotify.com/track/3B6L5LPII5By5IwyCPQYZY,크리스,4rtCaWX2EELNVfb3G4Rl7W,[],2011-10-13,223555,0,0.643,0.859,0,-6.838,1,0.0267,0.00167,0.265,0.04,0.519,128.014,223556,4
59,The Boys *Bring The Boys Out* - David Anthony Remix,1clLR4YXaRgd5MP1PCr5SM,k-pop,https://open.spotify.com/track/1clLR4YXaRgd5MP1PCr5SM,Girls' Generation,0Sadg1vgvaPqGTOjxu0N6c,"['k-pop', 'k-pop girl group']",2011-01-01,264000,13,0.795,0.852,11,-3.792,0,0.0431,0.0101,0.000115,0.35,0.828,127.984,264000,4
60,"아무도, 아무것도",0fBOuiEFz8ZRd90QqCWhsN,k-pop,https://open.spotify.com/track/0fBOuiEFz8ZRd90QqCWhsN,lalasweet,5i8AqrrtbwtPqzkavePQy1,"['k-indie', 'k-rock']",2011-11-29,279240,0,0.385,0.393,2,-5.925,1,0.0266,0.598,8.79e-05,0.189,0.244,85.629,279240,4
61,I'm,3pRBB1XdQruTRXLJaX2Er7,k-pop,https://open.spotify.com/track/3pRBB1XdQruTRXLJaX2Er7,부부(Booboo),5apQNcVDuLPMd5yFznjilb,[],2008-03-10,269720,0,0.548,0.702,9,-6.203,1,0.0257,0.00236,0.000772,0.191,0.438,104.026,269720,4
62,Hate You,2mTN4GY5Q4XA415KneAK8v,k-pop,https://open.spotify.com/track/2mTN4GY5Q4XA415KneAK8v,2NE1,1l0mKo96Jh9HVYONcRl3Yp,"['dance pop', 'k-pop', 'k-pop girl group']",2011-07-28,213146,0,0.702,0.844,9,-2.259,1,0.0357,0.00374,1.04e-06,0.137,0.743,125.056,213147,4
63,Loving You,4qOnzF15ODC9yD9YexcNir,k-pop,https://open.spotify.com/track/4qOnzF15ODC9yD9YexcNir,박혜경 (Hye Kyung Park),5IEyLOcDlReopoo9UPMyjR,['k-indie'],2011-10-31,205087,0,0.624,0.166,2,-19.641,1,0.0361,0.829,0.0,0.134,0.317,143.973,205087,4
64,Love Dust (사랑먼지),6OcyR4hDnIv7fwKF9Ev6h1,k-pop,https://open.spotify.com/track/6OcyR4hDnIv7fwKF9Ev6h1,BIGBANG,4Kxlr1PRlDKEB0ekOCyHgX,"['k-pop', 'k-pop boy group']",2012-02-29,234846,0,0.655,0.776,0,-5.266,1,0.115,0.0292,0.0,0.243,0.627,129.919,234847,4
65,Deaf,48axdJ6X2380GSuNLyWeuz,k-pop,https://open.spotify.com/track/48axdJ6X2380GSuNLyWeuz,더더 밴드(TheThE Band),5WUtamNqBWjmk0uzIKdANT,[],2011-08-29,273035,0,0.651,0.579,7,-6.011,1,0.0398,0.453,0.0217,0.0933,0.341,120.041,273035,3
66,Back 2 Back Swag,5AcWEWD0K7FGdriUYP1oSk,k-pop,https://open.spotify.com/track/5AcWEWD0K7FGdriUYP1oSk,Lil' Joe,5jczXhYt2ZHqZVVafx4IZg,[],2010-07-18,265691,0,0.789,0.693,9,-5.893,1,0.267,0.133,0.0,0.061,0.474,81.014,265691,4
67,Lazy Girl (Dolce Far Niente) (Original Title : Crazy Girl),3KysGnAqaBofsNa1mnwK9J,k-pop,https://open.spotify.com/track/3KysGnAqaBofsNa1mnwK9J,Girls' Generation,0Sadg1vgvaPqGTOjxu0N6c,"['k-pop', 'k-pop girl group']",2011-01-01,183906,0,0.746,0.701,0,-3.931,1,0.0335,0.0249,0.0,0.623,0.725,137.976,183907,4
68,어떻게 살아 (inst.),4wA6dQYFCl7LtW4aWEz2V3,k-pop,https://open.spotify.com/track/4wA6dQYFCl7LtW4aWEz2V3,손진영,7fX4aBVjj7Nqc5lsKja1JI,[],2011-10-12,210421,0,0.655,0.676,0,-6.617,1,0.0296,0.219,0.858,0.13,0.0852,116.012,210422,4
69,널 위해 부르는 이 노래,6J4SJGJzFtOSHAk9smrsGe,k-pop,https://open.spotify.com/track/6J4SJGJzFtOSHAk9smrsGe,BoM,6Jn7bm2F9iPIJhn41fjiRG,[],2011-11-11,204986,0,0.411,0.419,1,-7.707,1,0.0317,0.812,0.0,0.0838,0.252,139.259,204987,4
70,Sometimes… Someone,5cKc2WQaSC0tRpmnWmaJbE,k-pop,https://open.spotify.com/track/5cKc2WQaSC0tRpmnWmaJbE,Yiruma,0fauHpmSHwodVYIjTqOGHz,"['korean instrumental', 'neo-classical', 'new age piano']",2011-11-30,260573,0,0.417,0.167,5,-19.404,1,0.0941,0.994,0.837,0.112,0.131,76.185,260573,3
71,사랑해 그 거짓말 같은 (inst.),3GrLgfSOTyvuQNk0mMwucS,k-pop,https://open.spotify.com/track/3GrLgfSOTyvuQNk0mMwucS,나몰라패밀리 JW,2vqzahhEv0XKCEnEzBqQxa,[],2012-01-30,192815,0,0.593,0.909,9,-5.968,0,0.0337,0.00123,0.886,0.415,0.435,97.981,192815,4
72,C'est La Vie,1kLplichTf2yemEEz7kD9u,k-pop,https://open.spotify.com/track/1kLplichTf2yemEEz7kD9u,Hwaii,1zVCbVIEKtjg4tRWqwixoY,[],2011-08-17,244375,0,0.795,0.276,2,-8.015,1,0.04,0.847,0.0,0.12,0.631,117.979,244376,4
73,Stupid Liar,2fVmlvRCq2GSnEsjIAkEzC,k-pop,https://open.spotify.com/track/2fVmlvRCq2GSnEsjIAkEzC,BIGBANG,4Kxlr1PRlDKEB0ekOCyHgX,"['k-pop', 'k-pop boy group']",2011-04-08,234786,0,0.622,0.801,0,-4.308,1,0.0337,0.052,0.0,0.114,0.508,127.937,234787,4
74,행복의 나라로 (Last ver.),6Gx0A1fU7sAcy0e35ka0gr,k-pop,https://open.spotify.com/track/6Gx0A1fU7sAcy0e35ka0gr,Han Dae Su,6kBd5rK3pS2BStjUgQj9Mv,['korean singer-songwriter'],2011-08-24,315546,0,0.594,0.627,2,-6.478,1,0.0444,0.441,0.000144,0.0539,0.386,120.84,315547,4
75,까짓 사랑을,2dTRcmrkiumWuiR4eW556Z,k-pop,https://open.spotify.com/track/2dTRcmrkiumWuiR4eW556Z,제이심포니(J-symphony),1Pv14y3Z8bw5VizxkDviJd,[],2012-01-31,223094,0,0.655,0.488,1,-5.691,1,0.0288,0.574,0.0,0.203,0.342,92.051,223095,4
76,IMAGINATION,65EDxAEoIiVJ6VjJV7III9,k-pop,https://open.spotify.com/track/65EDxAEoIiVJ6VjJV7III9,부부(Booboo),5apQNcVDuLPMd5yFznjilb,[],2008-03-10,235986,0,0.658,0.465,0,-9.54,1,0.0298,0.369,0.0,0.367,0.376,88.009,235987,4
77,Can't Nobody,4Hmv3GGx5DDeKU493kVYB5,k-pop,https://open.spotify.com/track/4Hmv3GGx5DDeKU493kVYB5,2NE1,1l0mKo96Jh9HVYONcRl3Yp,"['dance pop', 'k-pop', 'k-pop girl group']",2010,208680,0,0.777,0.759,9,-2.736,0,0.045,0.0501,1.46e-06,0.101,0.776,129.947,208680,4
78,MR. TAXI (Original Title : Mr. Taxi),0d6l0I9onzJJcEEAoSv30O,k-pop,https://open.spotify.com/track/0d6l0I9onzJJcEEAoSv30O,Girls' Generation,0Sadg1vgvaPqGTOjxu0N6c,"['k-pop', 'k-pop girl group']",2011-01-01,212733,0,0.858,0.928,10,-2.622,0,0.0933,0.0286,0.0,0.0714,0.889,122.008,212733,4
