,song_name,song_id,song_genre,url,artist,artist_id,artist_genre,release_date,duration_ms,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms_,time_signature
15,Water No Get Enemy - Edit,43ile6cBzr9uaC4bJf6J3N,indie,https://open.spotify.com/track/43ile6cBzr9uaC4bJf6J3N,Fela Kuti,5CG9X521RDFWCuAhlo6QoR,"['afrobeat', 'afropop', 'funk', 'soul', 'world']",2009-10-27,591706,48,0.641,0.924,10,-7.697,0,0.0578,0.107,0.0269,0.0982,0.891,90.858,591707,4
16,Houdini,5Fli1xRi01bvCjsZvKWro0,indie,https://open.spotify.com/track/5Fli1xRi01bvCjsZvKWro0,Foster The People,7gP3bB2nilZXLfPHJhMdvc,"['indietronica', 'modern alternative rock', 'modern rock', 'pop', 'rock']",2011-05-23,202466,68,0.632,0.908,8,-3.511,1,0.0458,0.00762,0.000172,0.167,0.764,110.024,202467,4
17,Follow My Voice,3kbTUGPCwtTwapTdF2ub8z,indie,https://open.spotify.com/track/3kbTUGPCwtTwapTdF2ub8z,Julie Byrne,10duXbKJkvdGK5RgktEnxV,"['ambient folk', 'indie folk']",2017-03-24,242387,30,0.326,0.112,2,-12.205,1,0.0445,0.965,5.52e-05,0.116,0.162,172.863,242387,4
18,All My Friends,2Ud3deeqLAG988pfW0Kwcl,indie,https://open.spotify.com/track/2Ud3deeqLAG988pfW0Kwcl,LCD Soundsystem,066X20Nz7iquqkkCW6Jxy6,"['alternative dance', 'alternative rock', 'dance rock', 'dance-punk', 'electronic rock', 'electronica', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'rock']",2007-03-12,462266,60,0.701,0.788,2,-5.611,1,0.0425,0.148,0.625,0.0977,0.795,142.584,462267,4
19,Lost In The Light,25J4d78ESH2MgAJoIakB8O,indie,https://open.spotify.com/track/25J4d78ESH2MgAJoIakB8O,Bahamas,4C50EbCS11M0VbGyH3OfLt,"['canadian indie', 'indie folk', 'indie pop', 'new americana', 'stomp and holler']",2012-01-01,236720,50,0.597,0.267,2,-8.796,1,0.0309,0.793,0.0014,0.111,0.246,75.535,236720,4
20,Undercover Martyn,2jnvdMCTvtdVCci3YLqxGY,indie,https://open.spotify.com/track/2jnvdMCTvtdVCci3YLqxGY,Two Door Cinema Club,536BYVgOnRky0xjsPT96zl,"['alternative dance', 'indie rock', 'indietronica', 'irish rock', 'modern alternative rock', 'modern rock', 'northern irish indie', 'rock']",2010-02-07,167773,0,0.439,0.86,11,-4.824,0,0.168,0.00043,1.68e-05,0.0783,0.578,159.821,167773,4
21,Ghosts,3LHg768dEKqJKht2uPTlVR,indie,https://open.spotify.com/track/3LHg768dEKqJKht2uPTlVR,Laura Marling,7B2edU3Q7btJoNsoHCNohM,"['art pop', 'british folk', 'british singer-songwriter', 'chamber pop', 'indie folk', 'indie pop', 'singer-songwriter', 'stomp and holler']",2008-01-01,179960,56,0.463,0.368,9,-11.546,1,0.048,0.376,0.0,0.149,0.75,141.974,179960,4
22,Bruises,4mdyVTV7Tr5YDFnD2kvSM4,indie,https://open.spotify.com/track/4mdyVTV7Tr5YDFnD2kvSM4,Chairlift,7hAolICGSgXJuM6DUpK5rp,"['alternative dance', 'art pop', 'brooklyn indie', 'chillwave', 'electropop', 'escape room', 'indie pop', 'metropopolis', 'neo-synthpop', 'new rave', 'shimmer pop']",2008,241466,55,0.579,0.554,0,-7.08,1,0.0587,0.0175,0.0221,0.101,0.838,185.183,241467,4
23,Instant Crush (feat. Julian Casablancas),2cGxRwrMyEAp8dEbuZaVv6,indie,https://open.spotify.com/track/2cGxRwrMyEAp8dEbuZaVv6,"['Daft Punk', 'Julian Casablancas']","['4tZwfgrHOc3mvqYlEYSvVi', '1rAv1GhTQ2rmG94p9lU3rB']","[['electro', 'filter house'], ['indie rock']]",2013-05-17,337560,75,0.775,0.585,10,-9.516,0,0.0271,0.0422,0.619,0.077,0.518,109.942,337560,4
24,Come A Little Closer,7zjupUeHyd2j2FKlmSiZlj,indie,https://open.spotify.com/track/7zjupUeHyd2j2FKlmSiZlj,Cage The Elephant,26T3LtbuGT1Fu9m0eRq5X3,"['modern rock', 'punk blues', 'rock']",2013-10-04,229346,31,0.454,0.79,6,-1.774,0,0.032,0.0212,0.0,0.175,0.324,147.937,229347,4
25,Where Angels Fear To Tread,4vgXDV9qcqnwMQkdyGLSpL,indie,https://open.spotify.com/track/4vgXDV9qcqnwMQkdyGLSpL,Disclosure,6nS5roXSAGhTGr34W6n7Et,"['house', 'pop', 'uk dance']",2018-08-21,225906,0,0.679,0.735,2,-6.218,0,0.136,0.23,0.602,0.148,0.603,107.998,225907,4
26,Humility (feat. George Benson),3NeiYiBn3rQBgurfVk92Zm,indie,https://open.spotify.com/track/3NeiYiBn3rQBgurfVk92Zm,"['Gorillaz', 'George Benson']","['3AA28KZvwAUcZuOKwyblJQ', '4N8BwYTEC6XqykGvXXlmfv']","[['alternative hip hop'], ['adult standards', 'disco', 'jazz funk', 'jazz guitar', 'motown', 'quiet storm', 'smooth jazz', 'soul', 'soul jazz', 'yacht rock']]",2018-06-29,197933,64,0.632,0.807,0,-5.893,1,0.126,0.144,0.0211,0.125,0.784,160.174,197933,4
27,Young,4LMlviHZfDUXWIZhvGEAKi,indie,https://open.spotify.com/track/4LMlviHZfDUXWIZhvGEAKi,Frankie Cosmos,0x4xCoWaOFd3WsKarzaxnW,"['bedroom pop', 'bubblegrunge', 'indie garage rock', 'indie pop', 'indie rock']",2015-11-13,122298,49,0.495,0.362,2,-8.737,1,0.0539,0.439,1.67e-05,0.127,0.198,104.937,122298,4
28,Rose Petals,0NJ1LV5VblYyJsJt3EbAx7,indie,https://open.spotify.com/track/0NJ1LV5VblYyJsJt3EbAx7,S. Carey,2LSJrlndCuTpdEluvYHc2E,"['chamber pop', 'eau claire indie', 'indie anthem-folk', 'indie folk', 'stomp and holler']",2018-02-23,213666,57,0.562,0.282,10,-11.956,1,0.0302,0.888,0.00297,0.0812,0.172,127.964,213667,4
29,Turn,0ksLGbDH7R769GrbCarbBs,indie,https://open.spotify.com/track/0ksLGbDH7R769GrbCarbBs,The Wombats,0Ya43ZKWHTKkAbkoJJkwIB,"['liverpool indie', 'modern alternative rock', 'modern rock', 'rock']",2018-02-09,207679,48,0.55,0.842,1,-3.902,1,0.0486,0.0084,0.0,0.0779,0.379,105.119,207679,4
30,Ways to Go,57nNNkgk768QVXq3uHxu5e,indie,https://open.spotify.com/track/57nNNkgk768QVXq3uHxu5e,Grouplove,3kVUvbeRdcrqQ3oHk5hPdx,"['indie pop', 'indie rock', 'indietronica', 'la indie', 'modern alternative rock', 'modern rock', 'pop rock', 'rock', 'stomp and holler']",2013-09-17,215520,63,0.577,0.827,7,-7.54,1,0.0365,0.00338,0.000647,0.26,0.179,101.031,215520,4
31,You and Me - Demo,4CMROsfLddIvFLMbTowIx4,indie,https://open.spotify.com/track/4CMROsfLddIvFLMbTowIx4,Whitney,32aUoW94mJ7xTJI7fG0V1G,"['chicago indie', 'indie folk', 'indie pop', 'indie rock', 'stomp and holler']",2017-11-10,175194,36,0.654,0.616,1,-4.968,1,0.0348,0.535,0.82,0.452,0.505,139.485,175195,4
32,call the police,51vOZQuGnqPXfU5VbTZqZb,indie,https://open.spotify.com/track/51vOZQuGnqPXfU5VbTZqZb,LCD Soundsystem,066X20Nz7iquqkkCW6Jxy6,"['alternative dance', 'alternative rock', 'dance rock', 'dance-punk', 'electronic rock', 'electronica', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'rock']",2017-09-01,418773,43,0.375,0.728,2,-6.475,1,0.0442,9.62e-05,0.00411,0.0781,0.344,151.011,418773,4
33,Don't Bother Calling,5dqNCR3ANsOIMeQLpk54wU,indie,https://open.spotify.com/track/5dqNCR3ANsOIMeQLpk54wU,Moses Sumney,5W10uJRsbt9bROJDKoI1Wn,"['alternative r&b', 'art pop', 'escape room', 'indie soul', 'la pop', 'neo soul']",2017-09-22,239702,52,0.465,0.213,0,-10.183,1,0.0323,0.856,0.00557,0.0863,0.0803,123.518,239702,4
34,One More Love Song,7qeXpTqozYZT7BG24aPz72,indie,https://open.spotify.com/track/7qeXpTqozYZT7BG24aPz72,Mac DeMarco,3Sz7ZnJQBIHsXLUSo0OQtM,"['edmonton indie', 'lo-fi indie']",2017-05-05,241066,0,0.693,0.322,9,-11.224,0,0.0314,0.77,0.506,0.0939,0.518,141.042,241067,4
35,Forever & Ever More,0NBAXi7pWtoiLo7oomWBKw,indie,https://open.spotify.com/track/0NBAXi7pWtoiLo7oomWBKw,Nothing But Thieves,1kDGbuxWknIKx4FlgWxiSp,"['alternative pop rock', 'modern alternative rock', 'modern rock', 'rock']",2018-08-27,208133,0,0.289,0.841,8,-4.33,1,0.146,0.00582,0.00771,0.267,0.399,183.17,208134,3
36,Saturnz Barz (feat. Popcaan),7l9CE3wmEGOUYw1j4ETjnL,indie,https://open.spotify.com/track/7l9CE3wmEGOUYw1j4ETjnL,"['Gorillaz', 'Popcaan']","['3AA28KZvwAUcZuOKwyblJQ', '62DmErcU7dqZbJaDqwsqzR']","[['alternative hip hop'], ['dancehall', 'reggae fusion']]",2017-04-28,181906,64,0.383,0.621,6,-5.878,0,0.113,0.0272,0.0,0.427,0.213,80.051,181907,4
37,Medicine,4GV5sSkmlS3BQutuSIqZkV,indie,https://open.spotify.com/track/4GV5sSkmlS3BQutuSIqZkV,Robinson,38CvLGTsjtoloDgv3OKQp8,"['alt z', 'australian pop', 'indie electropop', 'nz pop']",2018-09-07,225587,54,0.529,0.817,9,-4.05,0,0.052,0.134,0.0,0.0905,0.299,77.053,225587,4
38,Darling,36PQh1G6h7n9VWB799fXpI,indie,https://open.spotify.com/track/36PQh1G6h7n9VWB799fXpI,Real Estate,41SQP16hv1TioVYqdckmxT,"['art pop', 'chillwave', 'freak folk', 'indie pop', 'indie rock', 'lo-fi', 'modern rock', 'neo-psychedelic', 'new jersey indie', 'noise pop']",2017-03-17,260386,59,0.596,0.894,0,-5.407,1,0.0265,0.00878,0.00659,0.104,0.572,132.994,260387,5
39,Fill in the Blank,1EALzILzmIPtRIvYyo6Lwm,indie,https://open.spotify.com/track/1EALzILzmIPtRIvYyo6Lwm,Car Seat Headrest,5PbpKlxQE0Ktl5lcNABoFf,"['alternative rock', 'indie pop', 'indie rock', 'modern rock']",2016-05-20,244506,0,0.339,0.829,9,-7.239,1,0.058,0.00736,1.26e-05,0.0596,0.5,162.798,244507,4
40,Keep Your Head Up,5fpEDGQX0Ah3utGnFYulQZ,indie,https://open.spotify.com/track/5fpEDGQX0Ah3utGnFYulQZ,Ben Howard,5schNIzWdI9gJ1QRK8SBnc,"['british singer-songwriter', 'folk-pop', 'indie folk', 'neo mellow', 'stomp and holler']",2011-01-01,264546,66,0.508,0.596,4,-9.034,0,0.0334,0.439,9.84e-06,0.111,0.4,79.359,264547,4
41,No Exit,7sTmKNOcJrx8wAnbXuLim1,indie,https://open.spotify.com/track/7sTmKNOcJrx8wAnbXuLim1,Tennis,1ybAN3utgdoUL1MUCtH4QM,"['art pop', 'chillwave', 'denver indie', 'indie pop', 'indie rock', 'indie surf', 'shimmer pop']",2017-08-22,234306,43,0.839,0.619,2,-5.697,1,0.0409,0.364,0.00938,0.0626,0.961,128.025,234307,4
42,Burn It Down,3gtL2E6j0vJb1LLtkphfMm,indie,https://open.spotify.com/track/3gtL2E6j0vJb1LLtkphfMm,Daughter,46CitWgnWrvF9t70C2p1Me,"['indie pop', 'shimmer pop']",2017-09-01,191963,0,0.456,0.731,1,-7.853,0,0.0357,0.121,0.0969,0.438,0.212,98.02,191963,4
43,Hey K,3D3cEBADuPsbxRcJLAFcbY,indie,https://open.spotify.com/track/3D3cEBADuPsbxRcJLAFcbY,Passion Pit,7gjAu1qr5C2grXeQFFOGeh,"['alternative dance', 'indie pop', 'indie poptimism', 'indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'pop rock', 'shimmer pop']",2017-07-28,242603,37,0.405,0.571,6,-6.098,1,0.0523,0.22,0.0,0.0999,0.27,143.921,242603,4
44,So Young,4SNtyKNyYJ8ERT7YLlnFBr,indie,https://open.spotify.com/track/4SNtyKNyYJ8ERT7YLlnFBr,Portugal. The Man,4kI8Ie27vjvonwaB2ePh8T,"['indie rock', 'modern alternative rock', 'modern rock', 'rock']",2017-06-16,246480,62,0.671,0.445,4,-7.842,0,0.0291,0.348,5.93e-05,0.155,0.811,75.996,246480,4
45,Loro,0gW3lgv1A0LjdWim1O21xo,indie,https://open.spotify.com/track/0gW3lgv1A0LjdWim1O21xo,Pinback,4ZWvN9FEfdTea1SEHjpTNi,"['indie pop', 'indie rock']",1999,213706,0,0.881,0.339,5,-12.733,1,0.0761,0.812,0.934,0.107,0.75,135.057,213707,4
46,Love Is Mystical,12pdXFcruNcPUbZypKUDgz,indie,https://open.spotify.com/track/12pdXFcruNcPUbZypKUDgz,Cold War Kids,6VDdCwrBM4qQaGxoAyxyJC,"['alternative rock', 'indie pop', 'indie rock', 'modern alternative rock', 'modern blues rock', 'modern rock', 'piano rock', 'pop rock', 'rock', 'stomp and holler']",2017-04-07,214360,61,0.567,0.863,7,-5.158,0,0.037,0.00462,4.77e-05,0.207,0.722,106.03,214360,4
47,Who Knows Who Cares,38oKdgvtkrumcKgctNh4UG,indie,https://open.spotify.com/track/38oKdgvtkrumcKgctNh4UG,Local Natives,75dQReiBOHN37fQgWQrIAJ,"['chillwave', 'indie folk', 'indie pop', 'indie rock', 'la indie', 'modern rock', 'shimmer pop', 'stomp and holler']",2009-11-02,233506,0,0.416,0.576,10,-5.756,1,0.0338,0.436,6.4e-05,0.0958,0.249,78.016,233507,4
48,Beach Comber,3tPh7vkXySn2lUEH1NEPyO,indie,https://open.spotify.com/track/3tPh7vkXySn2lUEH1NEPyO,Real Estate,41SQP16hv1TioVYqdckmxT,"['art pop', 'chillwave', 'freak folk', 'indie pop', 'indie rock', 'lo-fi', 'modern rock', 'neo-psychedelic', 'new jersey indie', 'noise pop']",2009-11-17,268466,55,0.392,0.835,0,-6.553,1,0.0596,0.0832,0.00982,0.0769,0.12,144.641,268467,4
49,So Many Details,5Z7cI9glyUTDTRtWSs8K9I,indie,https://open.spotify.com/track/5Z7cI9glyUTDTRtWSs8K9I,Toro y Moi,6O4EGCCb6DoIiR6B1QCQgp,"['alternative dance', 'alternative r&b', 'chillwave', 'electronica', 'indie soul', 'indietronica', 'new rave']",2013-01-22,285036,53,0.625,0.623,5,-11.125,0,0.0655,0.0428,0.0576,0.157,0.196,143.991,285037,4
50,Boogieman,6D2w3GPnTpLJt56dHEIuWW,indie,https://open.spotify.com/track/6D2w3GPnTpLJt56dHEIuWW,Childish Gambino,73sIBHcqh3Z3NyqHKZ7FOL,"['atl hip hop', 'hip hop', 'pop rap', 'rap']",2016-12-02,216840,0,0.724,0.767,11,-7.913,0,0.0955,0.09,0.199,0.198,0.648,87.992,216840,4
51,If Before I Wake,2ZXf1655NlMSZ2L1bMLXsO,indie,https://open.spotify.com/track/2ZXf1655NlMSZ2L1bMLXsO,The Districts,3HZgaiR960RFqx9d4LPraD,['lancaster pa indie'],2017-08-11,176156,34,0.268,0.514,2,-8.3,1,0.0323,0.00754,0.0924,0.0806,0.178,172.868,176157,4
52,In Circles,3XTXwcIu8tC9kwRFIfCIjT,indie,https://open.spotify.com/track/3XTXwcIu8tC9kwRFIfCIjT,Sunny Day Real Estate,2lZkXWxkZsZzBocxMjN1or,"['alternative rock', 'emo', 'emo punk', 'indie rock', 'midwest emo', 'post-hardcore', 'screamo']",1994-05-10,298373,0,0.332,0.829,10,-6.649,1,0.047,0.00221,0.0579,0.335,0.36,143.197,298373,4
53,Super Natural,2HnMhvOVA1FK8C61nMhJEj,indie,https://open.spotify.com/track/2HnMhvOVA1FK8C61nMhJEj,Turnover,0gLjJuczGWhqKVMmVpIT52,"['alternative emo', 'anthem emo', 'dreamo', 'emo']",2017-08-25,257859,0,0.651,0.664,5,-7.929,1,0.0282,0.206,0.202,0.0977,0.559,121.025,257860,4
54,Heartbeats,2YacpExEbX9tF8IbFlFOo4,indie,https://open.spotify.com/track/2YacpExEbX9tF8IbFlFOo4,The Knife,7eQZTqEMozBcuSubfu52i4,"['alternative dance', 'art pop', 'dream pop', 'electroclash', 'electronica', 'electropop', 'gothenburg indie', 'neo-synthpop', 'new rave', 'swedish electropop', 'swedish synthpop']",2003-01-17,231853,53,0.649,0.753,8,-4.874,1,0.0319,0.0209,5.84e-05,0.105,0.46,87.989,231853,4
55,Real Love Baby,6YDf6QV7QfCEo8O2dbWalK,indie,https://open.spotify.com/track/6YDf6QV7QfCEo8O2dbWalK,Father John Misty,2kGBy2WHvF0VdZyqiVCkDT,"['indie folk', 'indie pop', 'indie rock', 'stomp and holler']",2016-07-26,189293,1,0.417,0.686,7,-6.484,1,0.0373,0.0955,0.0287,0.0989,0.625,204.113,189293,4
56,Lovers’ Carvings,78El3zAkN9I0P0J06kn5PK,indie,https://open.spotify.com/track/78El3zAkN9I0P0J06kn5PK,Bibio,0qzzGu8qpbXYpzgV52wOFT,"['ambient folk', 'chillwave', 'downtempo', 'electronica', 'folktronica', 'indie soul']",2009,238640,22,0.558,0.47,7,-5.5,1,0.0316,0.68,0.914,0.532,0.427,118.06,238640,4
57,Cardiac Arrest,6zQyu8L8yUuJkl6LbQ6iKU,indie,https://open.spotify.com/track/6zQyu8L8yUuJkl6LbQ6iKU,Bad Suns,0YhUSm86okLWldQVwJkLlP,"['indie pop', 'indie poptimism', 'la indie', 'modern alternative rock', 'modern rock', 'pop rock']",2014-07-01,182518,62,0.616,0.88,1,-3.59,1,0.042,0.0521,0.000717,0.0539,0.751,94.011,182518,4
58,SLOW DANCING IN THE DARK,0UyljEbX9dqI1K0sqdv6B6,indie,https://open.spotify.com/track/0UyljEbX9dqI1K0sqdv6B6,Joji,3MZsBdqDrRTJihTHQrO6Dq,"['alternative r&b', 'viral pop']",2018-09-12,209273,0,0.515,0.479,3,-7.458,1,0.0261,0.544,0.00598,0.191,0.284,88.964,209274,4
59,Soothing,2KKBONcn6UBAH3paFgPkfZ,indie,https://open.spotify.com/track/2KKBONcn6UBAH3paFgPkfZ,Laura Marling,7B2edU3Q7btJoNsoHCNohM,"['art pop', 'british folk', 'british singer-songwriter', 'chamber pop', 'indie folk', 'indie pop', 'singer-songwriter', 'stomp and holler']",2017-03-10,256906,42,0.677,0.298,2,-11.676,0,0.0501,0.419,0.0802,0.108,0.552,143.219,256907,4
60,Blood // Water,0AUyNF6iFxMNQsNx2nhtrw,indie,https://open.spotify.com/track/0AUyNF6iFxMNQsNx2nhtrw,grandson,4ZgQDCtRqZlhLswVS6MHN4,"['modern alternative rock', 'modern rock', 'rock']",2018-05-04,216720,78,0.51,0.882,8,-5.659,0,0.159,0.00158,0.00206,0.0764,0.653,154.029,216721,4
61,Numb,7lR743VxfubUw5m9dpnR9x,indie,https://open.spotify.com/track/7lR743VxfubUw5m9dpnR9x,Portishead,6liAMWkVf5LH7YR9yfFy1Y,"['electronica', 'laboratorio', 'trip hop']",1994-01-01,235800,53,0.326,0.447,6,-6.11,1,0.0356,0.056,1.8e-05,0.0812,0.22,78.052,235800,4
62,Where Is My Mind,4jNQkWhuzqrbqQuqanFFJ6,indie,https://open.spotify.com/track/4jNQkWhuzqrbqQuqanFFJ6,Maxence Cyrin,3NcPjvA2rp9FPj1JBAXwOS,[],2010-04-12,165160,61,0.333,0.114,9,-21.255,1,0.0453,0.906,0.96,0.119,0.0566,141.839,165160,4
63,The Glow,73NGLYW9j5rbizafcDTvMG,indie,https://open.spotify.com/track/73NGLYW9j5rbizafcDTvMG,Sylvan Esso,39vA9YljbnOApXKniLWBZv,"['electropop', 'etherpop', 'indie folk', 'indie pop', 'indie rock']",2017-04-28,178720,40,0.463,0.919,7,-4.307,1,0.0563,0.00866,0.00122,0.106,0.542,164.048,178720,4
64,Night Shift,2AF5Kzxb4pz7j79Ity84pP,indie,https://open.spotify.com/track/2AF5Kzxb4pz7j79Ity84pP,Lucy Dacus,07D1Bjaof0NFlU32KXiqUP,"['art pop', 'bubblegrunge', 'indie folk', 'indie pop', 'indie rock']",2018-03-02,391829,1,0.48,0.31,9,-7.887,1,0.0258,0.312,1.47e-05,0.113,0.16,86.149,391829,4
65,Thinking of a Place,4Sd5tbNP4q8wS64abqwfkN,indie,https://open.spotify.com/track/4Sd5tbNP4q8wS64abqwfkN,The War On Drugs,6g0mn3tzAds6aVeUYRsryU,"['indie rock', 'modern rock', 'philly indie']",2017-08-25,670666,58,0.481,0.632,11,-7.117,1,0.0333,0.385,0.0817,0.116,0.156,103.323,670667,4
66,Humongous - Single Version,1lOM29i8QvfVw87nVqY5Mm,indie,https://open.spotify.com/track/1lOM29i8QvfVw87nVqY5Mm,Declan McKenna,2D4FOOOtWycb3Aw9nY5n3c,"['indie pop', 'modern alternative rock', 'modern rock', 'pop', 'rock']",2017-06-09,312671,41,0.339,0.83,9,-7.138,0,0.0761,4.11e-05,0.00038,0.0484,0.497,115.081,312671,4
67,In Camera,4vcyK8QHE6WsqiSnaBOtOS,indie,https://open.spotify.com/track/4vcyK8QHE6WsqiSnaBOtOS,Yumi Zouma,4tPyCwWrsvZ8OKYl7QRavL,"['chillwave', 'christchurch indie', 'electropop', 'indie pop', 'indie poptimism', 'nz pop', 'vapor soul']",2018-08-21,204386,0,0.733,0.618,10,-7.629,1,0.0349,0.0285,0.0357,0.115,0.532,137.946,204387,4
