,song_name,song_id,song_genre,url,artist,artist_id,artist_genre,release_date,duration_ms,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms_,time_signature
12,Tapes & Money,4DbasZyiXWv6NXTPB28qYq,electronic,https://open.spotify.com/track/4DbasZyiXWv6NXTPB28qYq,Totally Enormous Extinct Dinosaurs,0g3NiCRhEv7M4SEDMrpItN,"['alternative dance', 'electronica', 'indietronica', 'new rave', 'oxford indie']",2012-01-01,220148,0,0.754,0.852,8,-8.074,1,0.0616,0.141,0.17,0.101,0.696,126.98,220148,1
13,No Love,0voVHEw27CMdHKmOKynVvy,electronic,https://open.spotify.com/track/0voVHEw27CMdHKmOKynVvy,Hooray For Earth,6nWFpsxlVUMJW6epD1DAan,['nu gaze'],2012-02-27,255000,0,0.615,0.827,0,-4.065,0,0.144,0.048,0.00115,0.323,0.358,95.01,255000,4
14,Turn Down for What,67awxiNHNyjMXhVgsHuIrs,electronic,https://open.spotify.com/track/67awxiNHNyjMXhVgsHuIrs,"['DJ Snake', 'Lil Jon']","['540vIaP2JwjQb9dm3aArA4', '7sfl4Xt5KmfyDs2T3SVSMK']","[['dance pop', 'edm', 'electronic trap', 'pop', 'pop dance', 'pop rap'], ['atl hip hop', 'crunk', 'dance pop', 'dirty south rap', 'pop rap', 'southern hip hop']]",2013-12-18,213733,72,0.818,0.799,1,-4.1,0,0.156,0.00107,0.128,0.057,0.0815,100.014,213733,4
15,Won't You (Be There),1KE3QtMWpWvam8IaawEKZ7,electronic,https://open.spotify.com/track/1KE3QtMWpWvam8IaawEKZ7,NERO,4uRYpUQZrNrY5t8tAv3XrD,"['drum and bass', 'edm', 'electro house', 'melodic dubstep']",2012-01-01,242187,31,0.173,0.683,4,-3.567,0,0.0524,0.0138,0.319,0.123,0.0337,96.952,242188,3
16,City of Light,4O9Ok6eBG3F3Uzyz58e6Vm,electronic,https://open.spotify.com/track/4O9Ok6eBG3F3Uzyz58e6Vm,Clubfeet,1LftWcqpFbqz81DS27TByR,['shimmer pop'],2012-05-07,221680,0,0.565,0.891,0,-5.627,1,0.0434,0.00248,0.000834,0.0814,0.495,131.941,221680,4
17,Attention Whore - Original Mix,2eULHDwdAs9rWA0xtKPR7d,electronic,https://open.spotify.com/track/2eULHDwdAs9rWA0xtKPR7d,"['deadmau5', 'Melleefresh']","['2CIMQHirSU0MQqyYHq0eOx', '7CxdGFcZV0dgrz4D35aG6o']","[['canadian electronic', 'edm', 'electro house', 'pop dance', 'progressive house'], ['canadian electronic', 'electro house']]",2009-01-01,407026,0,0.743,0.878,6,-7.49,0,0.062,0.000126,0.7,0.63,0.923,128.004,407027,4
18,White Noise,1wap9wHVL6wzhmQOuyhwMH,electronic,https://open.spotify.com/track/1wap9wHVL6wzhmQOuyhwMH,"['Disclosure', 'AlunaGeorge']","['6nS5roXSAGhTGr34W6n7Et', '2VAnyOxzJuSAj7XIuEOT38']","[['house', 'pop', 'uk dance'], ['electropop', 'house', 'pop', 'tropical house']]",2013-01-01,277687,0,0.665,0.844,10,-6.164,0,0.0501,0.00963,0.000215,0.311,0.902,119.978,277688,4
19,I Need Air (feat. Angela Hunte),4YlAdZBuW5mww5GcqZ4aFy,electronic,https://open.spotify.com/track/4YlAdZBuW5mww5GcqZ4aFy,"['Magnetic Man', 'Angela Hunte']","['40ttEBZPhAHbXH6aUg4GkL', '7rEqtNYXSDePQHdZNiLN6L']","[['classic dubstep'], []]",2010-07-25,258106,31,0.429,0.829,9,-5.156,1,0.0818,0.000905,0.139,0.0839,0.391,186.353,258107,4
20,Decisions,5W9OWL9fs1FnTVuVJpjOV4,electronic,https://open.spotify.com/track/5W9OWL9fs1FnTVuVJpjOV4,"['Borgore', 'Miley Cyrus']","['7u160I5qtBYZTQMLEIJmyz', '5YGY8feqx7naU7z4HrwZM6']","[['brostep', 'classic dubstep', 'dubstep', 'edm', 'electro house', 'electronic trap'], ['dance pop', 'pop', 'post-teen pop']]",2013-01-27,194142,0,0.552,0.911,7,-1.652,0,0.069,0.00224,0.0,0.344,0.558,139.979,194143,4
21,Get Low,5cNAXdmcLBckABGuNhxE37,electronic,https://open.spotify.com/track/5cNAXdmcLBckABGuNhxE37,"['Dillon Francis', 'DJ Snake']","['5R3Hr2cnCCjt220Jmt2xLf', '6LfRKKiOHyxMuei2Pn3kMl']","[['brostep', 'dance pop', 'edm', 'electro house', 'electronic trap', 'electropop', 'moombahton', 'pop', 'pop dance', 'slap house', 'tropical house'], []]",2014-02-11,213861,0,0.67,0.933,11,-4.482,0,0.0871,0.0271,0.723,0.596,0.751,101.015,213861,4
22,She Wolf (Falling to Pieces) [feat. Sia],56fwHfJaBpaauvFJrnwk2L,electronic,https://open.spotify.com/track/56fwHfJaBpaauvFJrnwk2L,"['David Guetta', 'Sia']","['1Cs0zKBU1kc0i8ypK3B9ai', '5WUlDfRSoLAfcVSX1WnrxN']","[['big room', 'dance pop', 'edm', 'pop', 'pop dance'], ['australian dance', 'australian pop', 'dance pop', 'pop']]",2012-08-17,210576,0,0.51,0.859,7,-2.479,1,0.0679,0.0639,1.56e-05,0.445,0.415,129.968,210577,4
23,The Matrix,2Hyi5qmwDUy6jFVicDKo0a,electronic,https://open.spotify.com/track/2Hyi5qmwDUy6jFVicDKo0a,Bassnectar,1JPy5PsJtkhftfdr6saN2i,"['breakbeat', 'brostep', 'edm', 'electro house', 'electronic trap', 'glitch hop']",2011-08-02,265411,0,0.522,0.922,4,-3.318,0,0.112,9.68e-05,0.118,0.446,0.638,169.95,265412,4
24,In Da House,3rRbbcltq6Ld0G4wM5cLUD,electronic,https://open.spotify.com/track/3rRbbcltq6Ld0G4wM5cLUD,"['Maurizio Gubellini', 'Delayers']","['3Mj7kskBT2nxay5h2KVesB', '2oZ9We4LkpN7I062fHkci3']","[[], []]",2012-09-10,330025,6,0.759,0.787,5,-4.722,0,0.171,0.000632,0.421,0.0487,0.412,128.002,330025,4
25,Fire (feat. Chase Royal),06l5Tf3jswkIljwnrje7Yo,electronic,https://open.spotify.com/track/06l5Tf3jswkIljwnrje7Yo,Maria Minerva,2B5soBYqne8coa7QYaiRSQ,"['baltic post-punk', 'estonian indie']",2012-08-28,181950,2,0.598,0.651,0,-8.278,1,0.0449,0.0564,0.331,0.256,0.473,118.016,181950,4
26,Body Work,6DUZ8wdh4WeNKHAllGSfNB,electronic,https://open.spotify.com/track/6DUZ8wdh4WeNKHAllGSfNB,"['Morgan Page', 'Tegan and Sara']","['1N9n8MSxrr4Emhb566493b', '5e1BZulIiYWPRm8yogwUYH']","[['edm', 'electro house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house'], ['canadian indie', 'indie pop', 'indie poptimism', 'lilith', 'metropopolis', 'permanent wave', 'pop rock']]",2012-02-07,239333,0,0.674,0.773,9,-2.977,0,0.0409,0.00745,5.42e-06,0.0973,0.939,131.961,239333,4
27,Heaven,3ZGwnXKbrQQIQXw7sHa9GS,electronic,https://open.spotify.com/track/3ZGwnXKbrQQIQXw7sHa9GS,Emeli Sandé,7sfgqEdoeBTjd8lQsPT3Cy,"['dance pop', 'neo soul', 'pop', 'r&b', 'uk pop']",2011-01-01,252832,36,0.39,0.948,8,-3.337,0,0.257,0.0387,0.0109,0.116,0.247,92.98,252833,3
28,I Can't Stop,03EuhmMsEHVFI9ytainStU,electronic,https://open.spotify.com/track/03EuhmMsEHVFI9ytainStU,Flux Pavilion,7muzHifhMdnfN1xncRLOqk,"['bass trap', 'brostep', 'classic dubstep', 'edm', 'electro house', 'electronic trap', 'pop dance']",2010-10-11,303911,60,0.513,0.775,0,-7.202,0,0.0304,0.000672,0.248,0.409,0.205,139.932,303911,4
29,Spaceman,1Ca2ELRlvACAeI7xz9c9jR,electronic,https://open.spotify.com/track/1Ca2ELRlvACAeI7xz9c9jR,Hardwell,6BrvowZBreEkXzJQMpL174,"['big room', 'dance pop', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house', 'tropical house']",2012-02-06,379260,53,0.599,0.763,3,-3.727,0,0.0553,0.000262,0.794,0.241,0.118,127.997,379261,4
30,Total Fascination,54Og8bEQGpIm2IeZ04D1FK,electronic,https://open.spotify.com/track/54Og8bEQGpIm2IeZ04D1FK,Pretty Lights,4iVhFmG8YCCEHANGeUUS9q,"['edm', 'glitch hop', 'jam band', 'jazztronica', 'livetronica']",2010-03-02,315473,37,0.639,0.8,0,-4.684,1,0.07,0.0272,0.123,0.284,0.42,95.05,315474,4
31,Valedictorian,4VxRc1E8dDa0BJrWQbARwb,electronic,https://open.spotify.com/track/4VxRc1E8dDa0BJrWQbARwb,Dan Friel,4HKTPJw50BFASrfhJEHIVP,['experimental indie'],2012-10-16,211026,0,0.354,0.829,7,-1.117,1,0.0539,0.000187,0.682,0.363,0.0391,98.486,211027,4
32,Crystal Caverns 1991,4dh47Rb2MmLjjPVpvLQLG4,electronic,https://open.spotify.com/track/4dh47Rb2MmLjjPVpvLQLG4,Lone,5wZOrGWdg4hq7KIRMupJdI,"['bass music', 'downtempo', 'electronica', 'float house', 'future garage', 'intelligent dance music', 'lo-fi house', 'microhouse', 'wonky']",2012-04-01,290773,0,0.608,0.957,1,-5.019,1,0.0371,0.000388,0.864,0.0878,0.662,140.019,290774,4
33,Atmosphere,3e9iivPr1NZ0ivSGgTdvn4,electronic,https://open.spotify.com/track/3e9iivPr1NZ0ivSGgTdvn4,Kaskade,6TQj5BFPooTa08A7pk8AQ1,"['edm', 'electro house', 'house', 'pop dance', 'progressive house', 'tropical house', 'vocal house']",2013-09-09,231453,0,0.585,0.77,3,-4.604,1,0.0396,0.0227,5.6e-06,0.0692,0.393,122.987,231453,4
34,All I Want Is You (feat. J. Cole),5VA4Ispp52EA1sOqzMz3Av,electronic,https://open.spotify.com/track/5VA4Ispp52EA1sOqzMz3Av,"['Miguel', 'J. Cole']","['360IAlyVv4PCEVjgyMZrxK', '6l3HvQ5sa6mXTsMTB19rO5']","[['dance pop', 'pop', 'r&b', 'urban contemporary'], ['conscious hip hop', 'north carolina hip hop', 'rap']]",2010-11-26,295920,64,0.776,0.603,5,-5.696,1,0.0343,0.0728,6.25e-05,0.111,0.921,96.888,295920,4
35,Hang It Up,5WFq6kyeSI1LbwZ1nzMeTA,electronic,https://open.spotify.com/track/5WFq6kyeSI1LbwZ1nzMeTA,The Ting Tings,2wvUfjKGoXvcnDHq7GgMOa,"['alternative dance', 'dance pop', 'dance-punk', 'electropop', 'new rave']",2012-02-24,191106,34,0.769,0.874,6,-2.85,1,0.214,0.0642,0.0021,0.137,0.812,101.495,191107,4
36,Night by Night,5bgYTzUDzerRFN7fp86MkQ,electronic,https://open.spotify.com/track/5bgYTzUDzerRFN7fp86MkQ,Chromeo,2mV8aJphiSHYJf43DxL7Gt,"['alternative dance', 'dance rock', 'electropop', 'filter house', 'new rave']",2010-09-13,225400,41,0.684,0.896,8,-4.16,1,0.0349,0.00646,0.0129,0.0924,0.573,125.981,225400,4
37,Burnin' / Too Long,3Ons6C3wXBMi8nYpLBMlVe,electronic,https://open.spotify.com/track/3Ons6C3wXBMi8nYpLBMlVe,Daft Punk,4tZwfgrHOc3mvqYlEYSvVi,"['electro', 'filter house']",2007-11-19,431506,46,0.602,0.793,10,-10.462,0,0.0946,0.000207,0.0476,0.686,0.35,127.016,431507,4
38,Titanium (feat. Sia),0TDLuuLlV54CkRRUOahJb4,electronic,https://open.spotify.com/track/0TDLuuLlV54CkRRUOahJb4,"['David Guetta', 'Sia']","['1Cs0zKBU1kc0i8ypK3B9ai', '5WUlDfRSoLAfcVSX1WnrxN']","[['big room', 'dance pop', 'edm', 'pop', 'pop dance'], ['australian dance', 'australian pop', 'dance pop', 'pop']]",2012-12-07,245040,79,0.604,0.787,0,-3.674,0,0.103,0.0679,0.15,0.127,0.301,126.062,245040,4
39,We Found Love,14fmbvjYLqRZEXz1VZdM2M,electronic,https://open.spotify.com/track/14fmbvjYLqRZEXz1VZdM2M,"['Rihanna', 'Calvin Harris']","['5pKCCKE2ajJHZ9KAiaK11H', '7CajNmpbOovFoOoasH2HaY']","[['barbadian pop', 'dance pop', 'pop', 'post-teen pop', 'urban contemporary'], ['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance']]",2011-09-22,215760,0,0.755,0.74,1,-4.951,1,0.0407,0.0225,0.00139,0.124,0.609,127.98,215760,4
40,Animal,6vSq5q5DCs1IvwKIq53hj2,electronic,https://open.spotify.com/track/6vSq5q5DCs1IvwKIq53hj2,Miike Snow,4l1cKWYW591xnwEGxpUg3J,"['alternative dance', 'electropop', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'shimmer pop', 'swedish electropop', 'swedish indie pop', 'swedish synthpop']",2009-01-01,263426,61,0.774,0.721,6,-6.662,0,0.0773,0.0126,6.49e-06,0.0952,0.654,118.048,263427,4
41,Bass Cannon,1fc12F23NDBAN1Y75GEc1v,electronic,https://open.spotify.com/track/1fc12F23NDBAN1Y75GEc1v,Flux Pavilion,7muzHifhMdnfN1xncRLOqk,"['bass trap', 'brostep', 'classic dubstep', 'edm', 'electro house', 'electronic trap', 'pop dance']",2011-03-21,310410,49,0.675,0.827,8,-4.292,0,0.0363,0.00138,0.865,0.68,0.0402,139.928,310411,4
42,Heads Will Roll - A-Trak Remix,64zjna5dIuO7s9FCDXQMmI,electronic,https://open.spotify.com/track/64zjna5dIuO7s9FCDXQMmI,"['Yeah Yeah Yeahs', 'A-Trak']","['3TNt4aUIxgfy9aoaft5Jj2', '3TaUSUXn41GixL7zbvrIDt']","[['alternative dance', 'alternative rock', 'dance-punk', 'garage rock', 'indie pop', 'indie rock', 'modern rock', 'new rave', 'rock'], ['canadian electronic', 'edm', 'electro house', 'electronic trap', 'turntablism']]",2009-01-01,383893,0,0.738,0.607,8,-3.933,0,0.0845,0.00743,0.315,0.0701,0.779,131.983,383893,4
43,Do I See Color,6U1NDB1DscqQUGSHJnNwLL,electronic,https://open.spotify.com/track/6U1NDB1DscqQUGSHJnNwLL,Adventure Club,5CdJjUi9f0cVgo9nFuJrFa,"['brostep', 'canadian electronic', 'chillstep', 'edm', 'electro house', 'electronic trap', 'electropop', 'filthstep', 'future bass', 'melodic dubstep', 'pop dance', 'pop edm']",2012-02-14,231267,38,0.586,0.958,8,-4.013,0,0.0517,0.00024,0.581,0.365,0.676,139.956,231268,4
44,Ginger Pubes,2IuLtNArqC8frMLO8wr2qo,electronic,https://open.spotify.com/track/2IuLtNArqC8frMLO8wr2qo,Cookie Monsta,2uGNBmaWvxF6HAcWuhK7OP,"['brostep', 'classic dubstep', 'filthstep']",2010-07-19,309561,0,0.585,0.841,6,-4.479,0,0.0404,9.06e-05,0.625,0.413,0.0941,143.014,309561,4
45,"Finale - From ""TRON: Legacy""/Score",63Ul5qgAxlXbtj97gKaAfn,electronic,https://open.spotify.com/track/63Ul5qgAxlXbtj97gKaAfn,Daft Punk,4tZwfgrHOc3mvqYlEYSvVi,"['electro', 'filter house']",2010-12-03,262786,37,0.0787,0.11,5,-15.199,1,0.0491,0.935,0.865,0.0985,0.0282,173.343,262787,1
46,On'n'On,4woQ1mc7PzrQ39j0asLJrf,electronic,https://open.spotify.com/track/4woQ1mc7PzrQ39j0asLJrf,Justice,1gR0gsQYfi6joyO1dlp76N,"['alternative dance', 'electronica', 'filter house', 'new rave']",2011-10-24,270720,0,0.524,0.601,7,-5.36,1,0.0369,0.0679,0.0,0.119,0.542,91.82,270720,4
47,Don't Move,0UPsdEgJx6ypkfFUxD3ZHh,electronic,https://open.spotify.com/track/0UPsdEgJx6ypkfFUxD3ZHh,Phantogram,1l9d7B8W0IHy3LqWsxP2SH,"['alternative dance', 'chillwave', 'dream pop', 'electropop', 'indie pop', 'indie rock', 'indietronica', 'metropopolis', 'modern rock']",2011,258186,0,0.558,0.642,5,-5.206,0,0.0321,7.19e-05,0.00746,0.201,0.482,99.977,258187,4
48,Modern Driveway,4RahtE3jOvD8dSmNew6Q7t,electronic,https://open.spotify.com/track/4RahtE3jOvD8dSmNew6Q7t,Luke Abbott,3rVAnydRNnaQr24T3reJZg,"['abstract idm', 'microhouse', 'minimal techno']",2012-05-20,333172,0,0.512,0.401,1,-12.192,1,0.0907,0.727,0.949,0.126,0.434,127.955,333172,3
49,Ghosts ‘n’ Stuff - NERO Remix,6lIM02Waqq76IsZUnK2Lih,electronic,https://open.spotify.com/track/6lIM02Waqq76IsZUnK2Lih,"['deadmau5', 'Rob Swire', 'NERO']","['2CIMQHirSU0MQqyYHq0eOx', '2SNg8nqwOHF1eZgRnL9zes', '4uRYpUQZrNrY5t8tAv3XrD']","[['canadian electronic', 'edm', 'electro house', 'pop dance', 'progressive house'], [], ['drum and bass', 'edm', 'electro house', 'melodic dubstep']]",2009-01-01,415567,32,0.484,0.523,3,-5.637,1,0.0441,0.000217,0.249,0.0777,0.0589,139.988,415567,4
50,Crispy Bacon,6GOxgLKnfd567oG2VpfJio,electronic,https://open.spotify.com/track/6GOxgLKnfd567oG2VpfJio,Laurent Garnier,3y1SoTOdrmRNTBVph5T0VZ,"['acid house', 'electronica', 'filter house', 'french techno', 'microhouse', 'minimal techno', 'tech house', 'techno']",1997-03-31,352093,0,0.714,0.563,7,-16.727,1,0.0753,0.00444,0.753,0.103,0.355,130.089,352093,4
51,I'm a Mess,1kUmkp42FTNSl5bZmjj5Xq,electronic,https://open.spotify.com/track/1kUmkp42FTNSl5bZmjj5Xq,Body Language,3xtK8y5UQ3YFudzNct4tsw,"['chillwave', 'shimmer pop']",2013-09-10,182365,9,0.682,0.592,1,-7.225,0,0.0439,0.392,7.11e-05,0.135,0.772,93.202,182365,4
52,Booyah (feat. We Are Loud & Sonny Wilson) - Original Mix,3zf852pgVUpYqQD1FTLa69,electronic,https://open.spotify.com/track/3zf852pgVUpYqQD1FTLa69,"['Showtek', 'We Are Loud', 'Sonny Wilson']","['3gk0OYeLFWYupGFRHqLSR7', '2INDI0xc49oGYTZC7fBZjX', '6EzJUQ6A5G9GNXWY97WfOo']","[['classic hardstyle', 'edm', 'electro house', 'euphoric hardstyle', 'pop dance', 'progressive electro house', 'progressive house'], ['dutch edm'], []]",2013-12-20,311080,37,0.738,0.953,11,-2.622,1,0.137,0.00773,0.0111,0.0622,0.499,127.997,311080,4
53,"Abraham, Martin And John",4r39qB86zKlvsyyklgar1K,electronic,https://open.spotify.com/track/4r39qB86zKlvsyyklgar1K,Dillon,55WJLZuDmtZNLwjNtMP7gt,[],2011-08-22,201753,0,0.397,0.315,4,-13.918,1,0.0321,0.471,0.0241,0.236,0.454,144.898,201753,4
54,Fragments of Time (feat. Todd Edwards),0IedgQjjJ8Ad4B3UDQ5Lyn,electronic,https://open.spotify.com/track/0IedgQjjJ8Ad4B3UDQ5Lyn,"['Daft Punk', 'Todd Edwards']","['4tZwfgrHOc3mvqYlEYSvVi', '6MFopqejpmTUUZlcRmGzgg']","[['electro', 'filter house'], ['garage house', 'uk garage']]",2013-05-17,279773,60,0.807,0.51,0,-9.729,1,0.0433,0.041,0.115,0.104,0.961,130.118,279773,4
55,Kick Out The Epic Motherf**ker - Radio Edit,6mt43avikV8g00AXCyOkS1,electronic,https://open.spotify.com/track/6mt43avikV8g00AXCyOkS1,Dada Life,00sAT5YX8W3xNd1EuqyHw9,"['big room', 'dance pop', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house']",2012-01-01,207600,35,0.551,0.862,4,-5.815,1,0.0574,0.00136,0.000135,0.153,0.214,128.013,207600,4
56,No Good (Start the Dance),4kcBLVepesflQP345wKVeq,electronic,https://open.spotify.com/track/4kcBLVepesflQP345wKVeq,The Prodigy,4k1ELeJKT1ISyDv8JivPpB,"['big beat', 'breakbeat', 'dance rock', 'hardcore techno', 'rave']",1994-07-04,377893,0,0.645,0.984,5,-9.233,0,0.0498,0.00563,0.758,0.133,0.175,145.001,377893,4
57,Plea,4V7ayoUYUXqkazXJehitkA,electronic,https://open.spotify.com/track/4V7ayoUYUXqkazXJehitkA,Baths,5zS8r5hRRk1jzD41yYS1NO,"['chillwave', 'indietronica']",2010-07-06,255853,0,0.519,0.828,9,-5.77,1,0.313,0.0591,0.0,0.378,0.494,90.123,255853,4
58,Lay In A Shimmer,5EQJwmqtxNMTYN3Spr8NU3,electronic,https://open.spotify.com/track/5EQJwmqtxNMTYN3Spr8NU3,Pantha Du Prince,7Go2Fj2YWEQkYBqTVQArYi,"['electronica', 'hamburg electronic', 'microhouse', 'minimal techno']",2010-02-08,397866,0,0.663,0.639,0,-12.28,1,0.0425,0.000815,0.836,0.518,0.067,124.015,397867,4
59,EDM Death Machine,6iBzUjscIAeQ2vKV67UuZM,electronic,https://open.spotify.com/track/6iBzUjscIAeQ2vKV67UuZM,Knife Party,2DuJi13MWHjRHrqRUwk8vH,"['australian dance', 'brostep', 'complextro', 'edm', 'electro house', 'moombahton', 'pop dance']",2013-05-06,263087,41,0.661,0.95,9,-3.417,1,0.131,0.000802,0.452,0.116,0.301,128.03,263088,4
60,Kong,7Cg3F9ZsZ2TYUnlza49NYh,electronic,https://open.spotify.com/track/7Cg3F9ZsZ2TYUnlza49NYh,Bonobo,0cmWgDlu9CwTgxPhf403hb,"['downtempo', 'electronica', 'jazztronica', 'ninja', 'nu jazz', 'trip hop']",2010-03-29,237826,55,0.542,0.749,6,-8.333,0,0.0277,0.173,0.942,0.315,0.674,94.031,237827,4
61,We Are Your Friends - Justice Vs Simian,49ErwcBYfYRPNBdRuPvpYA,electronic,https://open.spotify.com/track/49ErwcBYfYRPNBdRuPvpYA,"['Justice', 'Simian']","['1gR0gsQYfi6joyO1dlp76N', '19rgRqYVP3LJf9tGmMWLjP']","[['alternative dance', 'electronica', 'filter house', 'new rave'], ['alternative dance', 'new rave']]",2006-01-01,262773,61,0.615,0.97,9,1.342,0,0.119,0.0104,0.384,0.178,0.507,122.993,262773,4
