,song_name,song_id,song_genre,url,artist,artist_id,artist_genre,release_date,duration_ms,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms_,time_signature
12,Tu Cumpleaños,7w0w8ECAqUyfeRXdumSCCu,salsa,https://open.spotify.com/track/7w0w8ECAqUyfeRXdumSCCu,Willy Chirino,4dvonCK12HCv1UUryzRppO,"['cubaton', 'salsa', 'tropical']",2008-04-01,289800,23,0.776,0.649,5,-8.61,0,0.0383,0.282,0.0,0.204,0.839,100.028,289800,4
13,"La Musica Es, Mi Vida",1rhwP4FUfW7Z7XwHe5Rseo,salsa,https://open.spotify.com/track/1rhwP4FUfW7Z7XwHe5Rseo,Spanish Harlem Orchestra,0I7U5I66P88nCaVVPkIz6x,"['latin jazz', 'salsa', 'salsa international']",2002,233533,0,0.781,0.856,11,-5.35,0,0.0377,0.475,1.92e-06,0.0722,0.96,94.012,233533,4
14,Mentiras,2eyCvWdVwfs6NcCogtklM7,salsa,https://open.spotify.com/track/2eyCvWdVwfs6NcCogtklM7,Víctor Manuelle,4N5fp4zhTsVITZTVfsXpc2,"['latin', 'modern salsa', 'salsa', 'salsa peruana', 'salsa puertorriquena', 'tropical']",1993,294693,20,0.535,0.907,9,-3.922,0,0.0595,0.23,1.61e-06,0.0746,0.775,95.102,294693,4
15,Pa' La Paloma,1B5spZcEzUbacOxbsAV9ds,salsa,https://open.spotify.com/track/1B5spZcEzUbacOxbsAV9ds,Celia Cruz,2weA6hhVqTIN2gSn9PUB9U,"['cha-cha-cha', 'cuban rumba', 'latin', 'mambo', 'musica tradicional cubana', 'salsa', 'tropical']",2013-07-08,186306,0,0.635,0.496,2,-9.362,1,0.0355,0.804,0.17,0.103,0.861,113.694,186307,4
16,Ella Menea,22HTExPWv7s5G06AzFFFpE,salsa,https://open.spotify.com/track/22HTExPWv7s5G06AzFFFpE,NG2,4xTwV9bMJae4hJ5EGGW9Bj,"['modern salsa', 'salsa puertorriquena']",2008-04-22,269840,38,0.691,0.911,9,-4.746,0,0.0527,0.21,0.0,0.206,0.932,100.551,269840,4
17,Este Loco Que Te Mira,6SFE3MfRIXzyXVKzWIwrIw,salsa,https://open.spotify.com/track/6SFE3MfRIXzyXVKzWIwrIw,Marc Anthony,4wLXwxDeWQ8mtUIRPxGiD6,"['latin', 'latin pop', 'modern salsa', 'salsa', 'tropical']",2001,292986,49,0.679,0.846,7,-4.334,1,0.0471,0.187,0.0,0.112,0.676,89.981,292987,4
18,Pueblo Latino,5osDKqFfR0nSHkcgxxpnLf,salsa,https://open.spotify.com/track/5osDKqFfR0nSHkcgxxpnLf,Spanish Harlem Orchestra,0I7U5I66P88nCaVVPkIz6x,"['latin jazz', 'salsa', 'salsa international']",2002,261333,0,0.787,0.734,8,-6.057,1,0.0389,0.577,0.0,0.0949,0.957,104.074,261333,4
19,Suave,2OiFE1nbQo1ayPiOhOd6Wg,salsa,https://open.spotify.com/track/2OiFE1nbQo1ayPiOhOd6Wg,Jerry Rivera,7wOZy3KdFVVINgNFFxkxwO,"['latin', 'puerto rican pop', 'salsa', 'salsa puertorriquena', 'tropical']",2010-06-08,203320,18,0.567,0.953,6,-4.137,0,0.137,0.3,0.0,0.0738,0.515,95.08,203320,4
20,El Amor que Perdimos,6vwlCOJVe6QbGogBQKSNmU,salsa,https://open.spotify.com/track/6vwlCOJVe6QbGogBQKSNmU,Prince Royce,3MHaV05u0io8fQbZ2XPtlC,"['bachata', 'latin', 'latin hip hop', 'latin pop']",2010,246946,0,0.797,0.818,8,-3.088,1,0.0358,0.0268,8.62e-06,0.0547,0.895,126.024,246947,4
21,El Pito (I'll Never Go Back to Georgia),3PDGbCcg4vX8Jb2upTWkCJ,salsa,https://open.spotify.com/track/3PDGbCcg4vX8Jb2upTWkCJ,Joe Cuba,5MlfccEEOw6kihsT8eQtbh,"['afro-cuban percussion', 'boogaloo', 'latin jazz', 'salsa', 'salsa international']",2012-07-03,334813,0,0.709,0.931,7,-4.694,1,0.0618,0.815,0.0232,0.25,0.908,155.148,334813,4
22,Remenea,73yv35Bl7kkQOvFocxfKWW,salsa,https://open.spotify.com/track/73yv35Bl7kkQOvFocxfKWW,"['Seo Fernandez', 'Leo-D']","['1IUnDUhEp1M4epSDvIoLHN', '1s6qJos78A4LVxLQt7KcBY']","[['salsa cubana'], []]",2009-04-16,253226,36,0.804,0.932,11,-5.07,0,0.0492,0.504,0.000248,0.0714,0.894,99.995,253227,4
23,Brujeria,0k1hbeZodoEw34FAdbh8xM,salsa,https://open.spotify.com/track/0k1hbeZodoEw34FAdbh8xM,El Gran Combo De Puerto Rico,6nnspeopmJAG07xOxHmqTu,"['boogaloo', 'salsa', 'salsa puertorriquena', 'tropical']",1979,205813,59,0.795,0.623,7,-5.375,1,0.0461,0.565,1.09e-05,0.062,0.96,93.03,205813,4
24,Perdidos,1MJ9Pjc3pkTQhLY1yrk8qd,salsa,https://open.spotify.com/track/1MJ9Pjc3pkTQhLY1yrk8qd,Monchy & Alexandra,3rs3EOlJ8jyPpdGiQ9Mhub,"['bachata', 'bachata dominicana', 'latin', 'tropical']",2008-11-11,268266,22,0.84,0.672,1,-4.424,0,0.0298,0.448,0.0,0.117,0.897,129.93,268267,4
25,El Manicero,5Bgs0KR8B2sujxNhj2yKxE,salsa,https://open.spotify.com/track/5Bgs0KR8B2sujxNhj2yKxE,Oscar D'León,1c84wItoiAe1pEbpJMqUmQ,"['latin', 'latin jazz', 'salsa', 'salsa venezolana', 'tropical']",1996-02-28,277060,0,0.705,0.678,7,-9.082,1,0.0491,0.579,0.000151,0.291,0.885,112.403,277061,4
26,La Paella,5QQEbbd7qUx0ImSB2nyqJS,salsa,https://open.spotify.com/track/5QQEbbd7qUx0ImSB2nyqJS,"Jose Alberto ""El Canario""",6TRzinjf5dzE8zA8baPbYz,"['latin jazz', 'salsa', 'salsa international', 'tropical']",2007-01-01,305413,15,0.784,0.802,8,-8.54,1,0.039,0.321,0.00458,0.363,0.962,95.03,305413,4
27,La Diabla,3eCuEXYF3VnbTDHaztfUAv,salsa,https://open.spotify.com/track/3eCuEXYF3VnbTDHaztfUAv,Romeo Santos,5lwmRuXgjX8xIwlnauTZIP,"['bachata', 'latin']",2011-11-08,239026,0,0.859,0.747,0,-4.176,1,0.0636,0.46,1.09e-06,0.342,0.882,124.985,239027,4
28,Con la Punta del Pie,3PpStfeGyjH95fmTmOWcS5,salsa,https://open.spotify.com/track/3PpStfeGyjH95fmTmOWcS5,Sonora Gloria Matancera,6h7abI5qDQqACPO33DIMs3,['musica tradicional cubana'],2004-01-01,217773,0,0.8,0.634,10,-6.393,1,0.056,0.401,0.00123,0.0564,0.967,109.391,217773,4
29,Dile A Ella,45nyOQWvhjn9bfAoTIKCuJ,salsa,https://open.spotify.com/track/45nyOQWvhjn9bfAoTIKCuJ,Víctor Manuelle,4N5fp4zhTsVITZTVfsXpc2,"['latin', 'modern salsa', 'salsa', 'salsa peruana', 'salsa puertorriquena', 'tropical']",1993,305066,53,0.467,0.854,2,-5.255,1,0.0955,0.351,1.89e-06,0.313,0.709,184.996,305067,4
30,La Negra Tiene Tumbao,5P76C0WkIg1jAM3VcoRswv,salsa,https://open.spotify.com/track/5P76C0WkIg1jAM3VcoRswv,Celia Cruz,2weA6hhVqTIN2gSn9PUB9U,"['cha-cha-cha', 'cuban rumba', 'latin', 'mambo', 'musica tradicional cubana', 'salsa', 'tropical']",2009-03-26,255453,3,0.793,0.832,11,-4.874,0,0.0524,0.0381,1.96e-05,0.113,0.959,110.724,255453,4
31,Da La Vuelta,1Iz1lAfs2tvQR7i4xbpInu,salsa,https://open.spotify.com/track/1Iz1lAfs2tvQR7i4xbpInu,Marc Anthony,4wLXwxDeWQ8mtUIRPxGiD6,"['latin', 'latin pop', 'modern salsa', 'salsa', 'tropical']",2006-06-30,309546,36,0.645,0.847,0,-4.272,1,0.0664,0.288,0.0,0.0751,0.84,96.513,309547,4
32,Pedro Navaja,09PGyODYYlVsL49N7TR914,salsa,https://open.spotify.com/track/09PGyODYYlVsL49N7TR914,"['Rubén Blades', 'Willie Colon Y Ruben Blades']","['5BwMgvRwlq61SmknvsVIQj', '3j2xUU9GSvJLBKhp7maKaO']","[['latin jazz', 'salsa', 'tipico', 'tropical'], []]",2012-03-26,443480,0,0.582,0.61,11,-6.641,0,0.103,0.779,6.54e-06,0.267,0.826,93.658,443480,4
33,Hablame,2TN7R2liud4O8fyA6q1HCh,salsa,https://open.spotify.com/track/2TN7R2liud4O8fyA6q1HCh,Frankie Ruiz,4dLvccxeQIM5u80Ri0u9OV,"['latin', 'salsa', 'salsa puertorriquena', 'tropical']",2006-01-01,264333,13,0.601,0.701,11,-8.308,0,0.0361,0.362,1.02e-06,0.0402,0.821,97.827,264333,4
34,La Esencia del Guaguancó,1FwYfo29z5IU4WADsfLaEC,salsa,https://open.spotify.com/track/1FwYfo29z5IU4WADsfLaEC,"['Johnny Pacheco', 'Pete ""El Conde"" Rodriguez']","['09947uhj2ZwU9mFXK5v50o', '1Nl2RRbigQuX1TqV1tSPHa']","[['charanga', 'latin jazz', 'salsa', 'salsa international', 'tropical'], ['boogaloo', 'latin jazz', 'salsa', 'salsa international', 'salsa puertorriquena']]",2010-09-07,246693,0,0.674,0.528,2,-6.939,0,0.045,0.702,1.63e-05,0.0799,0.955,88.105,246693,4
35,El Titan,3rPYJR69owntNXr9h3NTRK,salsa,https://open.spotify.com/track/3rPYJR69owntNXr9h3NTRK,Willie Colón,7x5Slu7yTE5icZjNsc3OzW,"['boogaloo', 'salsa', 'tropical']",2012-04-10,320613,0,0.602,0.744,0,-6.62,1,0.108,0.612,0.0,0.127,0.699,109.388,320613,4
36,La Malanga,2lhVsUq1rHc2f7mDHUFMTF,salsa,https://open.spotify.com/track/2lhVsUq1rHc2f7mDHUFMTF,Eddie Palmieri,2VviFtXYreO6Zn9n8Ibk6C,"['boogaloo', 'jazz piano', 'latin jazz', 'salsa', 'salsa international', 'tropical']",2009,245000,0,0.525,0.769,2,-7.197,0,0.0835,0.346,0.00119,0.0438,0.928,120.315,245000,4
37,Virgen,5SIoLK4aqXc2UzNrhVHwtp,salsa,https://open.spotify.com/track/5SIoLK4aqXc2UzNrhVHwtp,Adolescent's Orquesta,70nxnxEqDQIEWneRjg2Q4O,"['latin', 'salsa', 'salsa venezolana', 'tropical']",2012-09-20,271726,67,0.66,0.748,8,-4.855,1,0.044,0.725,0.00065,0.127,0.75,90.963,271727,4
38,Veinte Anos,2zinXo0vU1SLBCSN9zwwlj,salsa,https://open.spotify.com/track/2zinXo0vU1SLBCSN9zwwlj,Buena Vista Social Club,11kBu957KTYoAltZHDm8gW,"['latin jazz', 'musica tradicional cubana', 'world']",1997-09-16,211434,0,0.696,0.198,4,-18.955,0,0.0404,0.752,3.02e-06,0.309,0.576,114.622,211434,4
39,Ana Milé,1TzuNZq2OVPypUjtJRp8ql,salsa,https://open.spotify.com/track/1TzuNZq2OVPypUjtJRp8ql,Grupo Niche,1zng9JZpblpk48IPceRWs8,"['latin', 'salsa', 'salsa colombiana', 'tropical']",2012-08-16,339546,35,0.743,0.789,10,-5.161,0,0.0394,0.481,0.00122,0.222,0.752,89.888,339547,4
40,El Pio Pio,1kU7UlD26gXP3kzKSk9ANC,salsa,https://open.spotify.com/track/1kU7UlD26gXP3kzKSk9ANC,Sonora Ponceña,39qcQ01yJQbaMje70kIiFa,"['latin jazz', 'salsa', 'salsa international', 'salsa puertorriquena', 'tropical']",2009,298160,0,0.684,0.518,7,-8.927,1,0.0527,0.633,0.0,0.0578,0.962,90.368,298160,4
41,Cachondea,0prFsVH0lQ7Z7RZXCtGlBq,salsa,https://open.spotify.com/track/0prFsVH0lQ7Z7RZXCtGlBq,Fruko Y Sus Tesos,5aAlzehdUM14I4ppq24Xob,"['cumbia', 'musica popular colombiana', 'salsa', 'salsa colombiana', 'tropical']",2006-08-15,297346,0,0.819,0.886,7,-8.435,1,0.0506,0.185,0.000876,0.285,0.922,113.826,297346,4
42,Volverás,1lDIPwwuz2uZV5Nijszh68,salsa,https://open.spotify.com/track/1lDIPwwuz2uZV5Nijszh68,Víctor Manuelle,4N5fp4zhTsVITZTVfsXpc2,"['latin', 'modern salsa', 'salsa', 'salsa peruana', 'salsa puertorriquena', 'tropical']",1996-01-23,326826,29,0.506,0.935,4,-4.348,1,0.05,0.111,2.43e-05,0.607,0.811,92.372,326827,4
43,El Cantante,10H6h8DPpPFGjJP2gmQyGI,salsa,https://open.spotify.com/track/10H6h8DPpPFGjJP2gmQyGI,Rubén Blades,5BwMgvRwlq61SmknvsVIQj,"['latin jazz', 'salsa', 'tipico', 'tropical']",2012-03-26,379093,0,0.563,0.829,7,-4.681,0,0.0418,0.41,0.0,0.293,0.774,105.715,379093,4
44,Te Perdiste Mi Amor (feat. Prince Royce),1Q8NiatGDc6YgefNwT7Jgu,salsa,https://open.spotify.com/track/1Q8NiatGDc6YgefNwT7Jgu,"['Thalia', 'Prince Royce']","['23wEWD21D4TPYiJugoXmYb', '3MHaV05u0io8fQbZ2XPtlC']","[['dance pop', 'latin', 'latin pop', 'mexican pop'], ['bachata', 'latin', 'latin hip hop', 'latin pop']]",2012-11-19,220066,62,0.8,0.723,0,-6.404,0,0.0353,0.344,0.0,0.0956,0.916,128.017,220067,4
45,Se Busca Un Corazon,1SyLRZZhkolVL1X9lrwh3J,salsa,https://open.spotify.com/track/1SyLRZZhkolVL1X9lrwh3J,Daniel Santacruz,4tLUnrSgMM7tT0zVs3wX61,"['bachata', 'latin', 'tropical']",2011-06-07,201586,0,0.796,0.601,1,-6.949,0,0.034,0.674,0.000174,0.369,0.934,129.899,201587,4
46,Qué Pasa Loco,5evx5is4W5iLY7A5zv82Ut,salsa,https://open.spotify.com/track/5evx5is4W5iLY7A5zv82Ut,Issac Delgado,2NssDL7cTwvfQm01xvepBQ,"['latin jazz', 'modern salsa', 'salsa', 'salsa cubana', 'timba', 'tropical']",2000-01-01,378013,46,0.789,0.727,0,-9.011,1,0.0578,0.252,1.04e-05,0.0676,0.961,87.739,378013,4
47,Que Se Mueran,3assMgUs9Moq2rSbO8SIF8,salsa,https://open.spotify.com/track/3assMgUs9Moq2rSbO8SIF8,Romeo Santos,5lwmRuXgjX8xIwlnauTZIP,"['bachata', 'latin']",2011-11-08,250560,0,0.775,0.691,11,-4.828,0,0.038,0.548,0.0,0.3,0.855,120.11,250560,4
48,Antídoto Y Veneno,13eOIRIQSG31fZ0jvB5XL1,salsa,https://open.spotify.com/track/13eOIRIQSG31fZ0jvB5XL1,Eddie Santiago,5Wg6XnPTp0xXxFCjywwR9I,"['latin', 'salsa', 'salsa puertorriquena', 'tropical']",1994-01-01,317893,0,0.561,0.674,0,-6.001,1,0.0341,0.437,2.15e-05,0.245,0.876,173.32,317893,4
49,Espera,2NmGPWrGw43hOnhs3s8lKP,salsa,https://open.spotify.com/track/2NmGPWrGw43hOnhs3s8lKP,Marc Anthony,4wLXwxDeWQ8mtUIRPxGiD6,"['latin', 'latin pop', 'modern salsa', 'salsa', 'tropical']",2013-07-23,241373,53,0.401,0.894,0,-2.59,0,0.0443,0.498,1.38e-06,0.181,0.672,163.957,241373,4
50,Carbonerito,2UNd4AvmnEYaXIsZTOTJHQ,salsa,https://open.spotify.com/track/2UNd4AvmnEYaXIsZTOTJHQ,El Gran Combo De Puerto Rico,6nnspeopmJAG07xOxHmqTu,"['boogaloo', 'salsa', 'salsa puertorriquena', 'tropical']",1997,301600,34,0.682,0.585,2,-8.957,0,0.0353,0.478,2.53e-06,0.109,0.967,92.931,301600,4
51,Juanito Alimana,4K1AEVI1fToFNiyDHpYKpL,salsa,https://open.spotify.com/track/4K1AEVI1fToFNiyDHpYKpL,"['Willie Colón', 'Héctor Lavoe']","['7x5Slu7yTE5icZjNsc3OzW', '7opp16lU7VM3l2WBdGMYHP']","[['boogaloo', 'salsa', 'tropical'], ['salsa', 'salsa puertorriquena', 'tropical']]",2012-04-10,456586,0,0.66,0.779,7,-6.403,0,0.0358,0.782,7.95e-06,0.0383,0.907,90.727,456587,4
52,Dejala,6GHGvSM89aqo1SsSyn1uyq,salsa,https://open.spotify.com/track/6GHGvSM89aqo1SsSyn1uyq,"['Tito Gomez', 'Tito Rojas']","['4zq1okwemKSJbZFDQrp7f2', '2kgCV0fFS0wt3q6M5B39nH']","[['mambo', 'salsa', 'salsa international', 'salsa puertorriquena', 'tropical'], ['latin', 'panamanian pop', 'salsa', 'salsa puertorriquena', 'tropical']]",2006-01-01,265866,46,0.743,0.437,10,-12.567,0,0.0379,0.529,0.00286,0.0616,0.928,94.542,265867,4
53,Culebra (feat. Sonora Carruseles),0krI8nIW8Br6xxHOluh1Jv,salsa,https://open.spotify.com/track/0krI8nIW8Br6xxHOluh1Jv,"['Nino Valentino', 'Sonora Carruseles']","['3YUNBqIfzR6m5gxrpYujsS', '34qU0b0yRjEzRJtknerEDS']","[[], ['mambo', 'salsa', 'salsa colombiana', 'tropical']]",2010-04-06,240506,0,0.717,0.902,7,-3.521,0,0.0622,0.288,0.000469,0.183,0.921,90.006,240507,4
54,Quisiera Saber,5rFeyBUNoZpRd6BYx8By35,salsa,https://open.spotify.com/track/5rFeyBUNoZpRd6BYx8By35,Andy Montañez,6RMWFexOHVj5ctezneQH5v,"['latin jazz', 'salsa', 'salsa international', 'salsa puertorriquena', 'tropical']",2007-08-10,198751,0,0.636,0.848,5,-5.752,1,0.047,0.407,0.00382,0.0696,0.958,108.637,198751,4
55,Nina,6yAKBGNbLjxyx4v0WRDFcj,salsa,https://open.spotify.com/track/6yAKBGNbLjxyx4v0WRDFcj,"['Rubén Blades', 'Cheo Feliciano']","['5BwMgvRwlq61SmknvsVIQj', '1Ypa8o8muvDcgOt1YYtcOC']","[['latin jazz', 'salsa', 'tipico', 'tropical'], ['latin jazz', 'salsa', 'salsa international', 'salsa puertorriquena', 'tropical']]",2012-05-29,314693,0,0.741,0.887,4,-7.595,0,0.0355,0.586,0.000752,0.226,0.851,104.982,314693,4
56,La Ciguapa,5Pm8Hn69ck5Kp7S1Q9DJje,salsa,https://open.spotify.com/track/5Pm8Hn69ck5Kp7S1Q9DJje,ChiChi Peralta,5GNSVtCq2hiXDx7jUA5Iou,"['latin', 'latin pop', 'tropical']",1997-07-01,275200,0,0.818,0.835,0,-8.077,1,0.0464,0.281,0.0548,0.337,0.834,105.083,275200,4
57,Un Verano en NY,7paJ4Dsm2SWJvqRwpDnxrL,salsa,https://open.spotify.com/track/7paJ4Dsm2SWJvqRwpDnxrL,El Gran Combo De Puerto Rico,6nnspeopmJAG07xOxHmqTu,"['boogaloo', 'salsa', 'salsa puertorriquena', 'tropical']",1987,297373,39,0.556,0.782,7,-6.354,0,0.0466,0.678,0.0171,0.274,0.955,105.948,297373,4
58,Yo También (feat. Marc Anthony),5A9AILetvfQg3LHyX5X0pV,salsa,https://open.spotify.com/track/5A9AILetvfQg3LHyX5X0pV,"['Romeo Santos', 'Marc Anthony']","['5lwmRuXgjX8xIwlnauTZIP', '4wLXwxDeWQ8mtUIRPxGiD6']","[['bachata', 'latin'], ['latin', 'latin pop', 'modern salsa', 'salsa', 'tropical']]",2014-02-25,306453,69,0.645,0.786,4,-4.248,0,0.0566,0.396,0.0,0.111,0.738,91.459,306453,4
59,Lo Grande Que Es Perdonar,5JFLXnWbJ0gsLFalPc5vpH,salsa,https://open.spotify.com/track/5JFLXnWbJ0gsLFalPc5vpH,"['Vico C', 'Gilberto Santa Rosa']","['0GutRVONcyyBj1WduodFc6', '27vNK840zYq6IfDijHPsv1']","[[], ['latin', 'salsa', 'salsa puertorriquena', 'tropical']]",2005-01-01,281813,64,0.629,0.842,9,-3.183,0,0.231,0.178,0.0,0.385,0.505,167.809,281813,4
60,He Tratado,236qXqcmitHCZ3SHoGZN8g,salsa,https://open.spotify.com/track/236qXqcmitHCZ3SHoGZN8g,Víctor Manuelle,4N5fp4zhTsVITZTVfsXpc2,"['latin', 'modern salsa', 'salsa', 'salsa peruana', 'salsa puertorriquena', 'tropical']",1993,303133,61,0.588,0.815,5,-6.173,0,0.074,0.376,4.09e-05,0.165,0.907,90.628,303133,4
61,No Vale La Pena,2lHX8uOldJ6NM5zdnuE2Kq,salsa,https://open.spotify.com/track/2lHX8uOldJ6NM5zdnuE2Kq,"['Ray Sepulveda', 'Johnny Rivera']","['7FszsCzE5zryW0pO8Bc5f7', '3YUhNvMNTyZ65USgOFlq1p']","[['salsa', 'salsa international', 'salsa puertorriquena', 'tropical'], ['latin', 'salsa', 'tropical']]",2009,356933,0,0.657,0.667,2,-11.741,0,0.0508,0.554,0.0,0.81,0.86,91.722,356933,4
62,Se Me Va La Voz - Bachata Version,4PzGASKw1yO2e8fvDNjpzp,salsa,https://open.spotify.com/track/4PzGASKw1yO2e8fvDNjpzp,"['Alejandro Fernández', 'Héctor Acosta ""El Torito""']","['6sq1yF0OZEWA4xoXVKW1L9', '4TCAAIMmeZXCTVlHUsicOn']","[['latin', 'latin arena pop', 'latin pop', 'mariachi', 'mexican pop', 'ranchera', 'regional mexican'], ['bachata', 'bachata dominicana', 'latin', 'tropical']]",2009-01-01,194933,43,0.841,0.591,4,-5.968,1,0.0356,0.587,0.0,0.112,0.859,110.025,194933,4
63,Las Tumbas,3bnNDCQbLHvo7xPItA7jeG,salsa,https://open.spotify.com/track/3bnNDCQbLHvo7xPItA7jeG,Ismael Rivera,788HzQOFhN3mcDo0InBqbJ,"['bomba y plena', 'latin jazz', 'puerto rican folk', 'salsa', 'tropical']",2009,246813,0,0.43,0.391,5,-15.226,0,0.0454,0.55,0.194,0.0633,0.608,155.035,246813,4
64,Princesita,7Losbk8sx6RuMCq4Rp1E8M,salsa,https://open.spotify.com/track/7Losbk8sx6RuMCq4Rp1E8M,Elvis Crespo,1c22GXH30ijlOfXhfLz9Df,"['latin', 'latin pop', 'tropical']",2008-10-14,287413,38,0.801,0.905,9,-3.141,1,0.0376,0.462,0.00552,0.0468,0.961,123.241,287413,4
65,Desnúdate Mujer,143u8xXK5BNv5DR4BGXTk7,salsa,https://open.spotify.com/track/143u8xXK5BNv5DR4BGXTk7,Jerry Rivera,7wOZy3KdFVVINgNFFxkxwO,"['latin', 'puerto rican pop', 'salsa', 'salsa puertorriquena', 'tropical']",2003-10-17,285600,37,0.721,0.689,7,-5.802,1,0.0626,0.391,3.94e-05,0.0985,0.906,197.209,285600,4
