PC1,PC2,TSNE_X,TSNE_Y,MDS_X,MDS_Y
-0.5786774969606426,-0.6605917471404514,-22.879986,45.455795,5.7538991477299035,-4.862280418639191
4.422669999801597,1.3596389394784099,39.421555,33.33494,-6.138509736638331,-3.4305226058806997
1.197146560126394,0.26961353452989745,-11.181338,21.244493,-1.3627781253706346,-1.058222512033298
1.5396996743954952,-2.8777174200084192,11.14277,42.965508,2.9210660091198917,-6.152317943216009
-0.2254606638793117,-2.9217055244512062,-8.906937,32.061222,6.070335862449846,-5.256222326147794
2.252378340691216,4.795651196756983,62.028263,7.351455,-9.008293425373271,2.8439825897830624
1.5303548353248873,-2.173996309667759,8.250881,29.37431,0.6294430005533997,-4.13623470683663
4.316034540130567,-2.529617640412552,22.37676,35.42199,-1.146434242795085,-7.014135394357771
3.863716930820111,-0.08348644354988587,30.24853,35.531837,-4.20749436761833,-5.1079188492524485
1.0196754816157294,0.5124404983229892,31.076979,14.576581,-1.6846530347574098,-0.9088377458982977
2.3510001517938726,-2.5897152203110365,6.8576064,27.337149,0.8630795966858565,-5.725255898048152
0.3895013476750952,1.7920959396952585,-7.7596393,2.122175,-4.364871198639803,1.9598024883263263
5.081113183789119,0.5324756011433162,52.499302,15.461236,-5.238092518701289,-4.8542892212611415
10.155092664220689,-2.660847002581986,36.780354,53.40151,-4.12716616439382,-12.52447279184436
6.648837637678785,1.1016946021023615,32.931263,38.667076,-8.290145919463184,-5.0130352711606685
-0.8596272108423733,-2.2972731443964443,-52.96041,30.172262,6.005625777060793,-2.5338331673910743
-0.2996034448716546,0.17937169737450656,4.686891,-11.450256,-0.2187653476781298,0.4856567210699466
8.916789905708253,-1.2559552309722106,32.474583,49.58172,-5.032150613941001,-10.319257670416892
1.2519631197090697,-3.454944177725784,-0.17330009,46.20222,3.1383045025457417,-5.289070878599208
3.7255371703397286,0.2784713007618388,31.657724,33.412437,-3.762768873450511,-3.879600306037674
4.007941201630898,1.3718124661416822,45.743156,21.924623,-6.0038486696623,-3.1009421728596265
2.5274938435137373,-4.704663685890177,2.9046674,50.736225,2.6226103696172864,-6.5587146515930765
2.094987361060661,1.5186173987251703,7.9043484,55.669098,-5.447335420716965,-1.0794611730238433
1.201999440408828,-1.1250658138280147,24.384853,13.755765,0.01713766658275222,-3.9332076084025798
3.851731267652257,0.9599552001734233,33.472385,33.13918,-4.8900552227070415,-3.5731639636057833
5.3320252529840575,-3.6457934704842914,29.43805,40.001167,-0.1609345558232274,-8.816271950959331
-2.2910032402104727,1.2441001507075953,-15.71326,-27.269613,0.820454699139612,4.746355673879908
3.705051870431282,-0.7102746789030713,23.9861,38.327286,-3.2330840483135637,-5.642939317113269
4.455447368722851,3.8713076832422835,51.96768,17.643335,-7.792460293939761,-1.1063132705902796
5.258667207729096,-0.729677212398847,29.487595,52.034763,-3.8853175408674447,-5.947612252133419
5.794940011238641,-0.4526429515084464,32.111576,51.041847,-4.5443562564873465,-6.169651939744959
0.29748400290024507,-1.9232662599704258,1.4225539,54.184326,2.879431657218427,-2.8412665141754543
6.320474323277251,-3.7991854032388894,35.359875,47.68278,-0.5976342912451738,-9.47737303488413
2.674719547495148,-2.0141482617344844,17.802086,47.941925,0.8153505750789964,-6.583910292615548
2.1842988584662777,1.3787741964887508,4.649316,40.10622,-6.418518094931406,-1.3834166333337894
6.418876880195857,-2.3501773431373607,31.11679,40.709145,-1.9612117630578916,-9.43959741772961
2.134636244066797,1.8866895866141398,50.132267,13.162566,-4.349292432482275,-0.8236750730570898
1.1962419587472222,-3.0766309709132007,0.9383629,63.857426,7.756597130932646,-8.55890668096384
1.9375649290057066,-0.8797790144096248,4.0386314,43.29562,-7.066368132726428,-3.54891625988403
5.0952921216822915,2.795977566790237,50.67293,15.226585,-9.16655931757416,-2.1638814909935458
3.780424636540901,-1.2719110279762942,23.84763,37.938118,-2.1061176647062125,-5.176170073259969
1.2620769073421585,3.2579796684032165,61.492947,14.674969,-7.521519971895467,2.5538827061692237
7.296852087484841,-0.4757595965092025,38.468346,35.776085,-5.0113619445059125,-7.6453032527402245
-2.488158134958906,-4.994777045972536,-56.787415,24.809002,7.49573319215029,-1.3708468276107366
-2.50163185244811,-4.94692212994507,-1.8236933,64.764435,12.207749240612857,-4.510950817152999
1.533983084147182,0.4364667866934437,1.7282985,63.512844,6.488574189433346,-9.801841016266607
2.3695727149362327,2.0050774521765664,27.576376,12.514763,-7.8392490091413505,-0.3074072831917594
0.437268172588761,-1.289060835281579,-13.408498,17.73624,0.5678074292932537,-2.178969877670179
0.4165486672170952,0.699032904428013,-10.789767,48.3142,-8.674786716856875,2.7456550105303092
0.5347603374376968,0.17191162655137512,-10.389164,48.105785,2.3894166981746823,-6.097804266035368
2.757294762722031,0.4613706190760097,11.230222,54.410324,-3.495322494984689,-2.9799818689730153
4.65077641604072,4.923396626514816,62.041576,7.398075,-10.826453901217265,0.7628706745046706
-0.3051813631927765,0.8577496491587111,-10.190686,-1.7210729,-0.8553777725710141,0.5907020899218813
3.812742697389661,-1.3725059238036117,21.308596,28.472075,-2.049981110870049,-6.456721337370931
-0.4136921320486221,-0.47633293215974615,-7.634935,8.486118,2.2870755899453155,-2.0478304083182666
0.2050011512714377,-0.9517482469775636,-1.107471,5.9506083,0.5005478659694625,-1.9507556914606192
1.296941718325017,1.1282897568596266,22.416481,-2.633962,-2.656776005674758,-0.7669496697499181
3.0731766512537466,1.5490944943483738,46.085587,18.052113,-4.706277903659656,-2.177343456001272
1.290380035526486,2.429514571502072,36.531757,0.15381491,-5.67290076104846,0.8362009223496267
2.878674624333223,0.3272359504118571,50.691162,13.1560955,-5.643670464688881,-3.6018107395516443
2.1909207568328766,-0.6927334024075258,-19.253178,42.946426,-2.793241243279599,-6.123417833698425
1.311756276416138,-0.8397898029806002,1.31629,35.523907,-0.16224588557332179,-4.306799290924533
2.9165067762589776,0.3028303531993415,41.678932,19.110785,-3.92858647861363,-3.2111412474110117
2.294158701608035,-1.3335603664174365,21.045336,41.15843,-0.7528739130763976,-5.020228770961959
2.2445841537034616,-3.7421132543166546,6.568529,47.655758,3.5031220269953294,-7.565791893732709
2.966641672565456,-0.16118725903770362,31.737352,35.427986,-3.746919486322927,-5.02241521688771
-1.2966614115833628,1.0880260480615194,5.790377,-31.58144,-0.00811790686234495,2.3208873882509327
2.705022899052889,-0.2225502398855568,19.677574,22.873373,-2.463890506457322,-3.375480416424931
4.9240253913898355,2.059916594684611,44.252853,23.350061,-7.486388298160193,-3.086499155457324
1.6334830262315074,-0.4923619697370797,-19.070654,43.206345,0.2119042931432004,-6.215248500762463
-2.847944384775152,-3.282239841474934,-41.665737,14.7443905,7.077498511215034,-0.4625300148516687
0.535178756369046,-1.0080290310047193,-14.205177,17.54216,0.47274364254208423,-1.8576679009416373
-1.8559903339511885,-4.191277881676662,-56.671276,24.919031,6.997113578139847,-1.849487497831439
3.8688554827490007,-1.1750170273886062,9.184442,50.485535,-2.2972073408421876,-5.664815135056244
-0.6619877166087368,-0.637404979471752,-5.1683826,32.942333,1.460773706682848,-0.19701837532243874
7.12596407198862,-1.614339136269486,32.519897,50.96249,-3.8926900124055677,-8.389916699541937
3.098487606295184,-1.1026942180763262,-17.172377,44.820374,0.6833029120950113,-8.176985556736433
3.7484852954126717,1.1942854194865222,33.358253,33.30051,-4.60136254694971,-3.159659924714687
6.290645660186679,0.17032247329254357,32.077927,39.18097,-5.534368098147,-5.902720928494235
4.349807844898617,0.9713878119493986,3.4381504,64.94733,-11.458541957399277,-1.1325127702692255
-0.2302260477449948,-2.9706256180528015,-16.378666,27.316774,3.138433865842864,-2.60148219138756
1.079944367800572,1.0138662317333016,-19.474169,45.53416,-4.867490498329723,-0.47886046800593474
1.5734201888430959,0.6412565036555569,29.13813,27.752403,-2.7768708834026605,-1.8321377217303207
0.18923405606894556,-0.5237817687116892,-4.3954306,4.306662,0.4979836383686149,-2.0075433902848383
1.555937495113529,-2.2394713244210314,-0.49414238,26.799429,0.991962410406999,-4.869334548089492
3.303378660403101,-2.540123385390136,21.547277,41.196293,-0.30687522425956715,-5.8364102775052755
-1.8878353744425798,-2.6851704957417044,-24.447025,39.707996,6.765641582974333,-2.314632811837694
3.7282349768070193,-1.6764535129341502,8.198376,53.83566,-1.717085505260909,-5.618392481096745
4.9247245855251816,4.232838080378321,51.80959,25.38844,-10.284305341072875,-0.4228523235051737
-0.8113316069202098,-1.3241855148230015,-4.1973896,32.579044,2.0378099310649684,-0.8620660260052325
0.10460036910815138,-0.9835095122713191,4.2293,38.23631,0.5200072424121825,-2.23246301113493
0.755639068924468,0.4764779861198482,22.67956,-5.3324437,-1.6419003885261945,-0.5984748425714321
2.731397882420961,-0.6413785149827091,26.698484,37.65402,-2.097449600883004,-3.9955197482530114
4.311979432298163,2.1687791912944885,42.37937,27.917679,-6.979093496665121,-2.486355340373729
0.8752165261376024,-2.8942039625844083,-1.6491009,40.571552,2.118830041795324,-3.7880959093801825
1.505191133892344,-1.7702263041054782,8.061026,44.19114,0.1978739465390734,-3.799071077262787
1.8880896383158507,-0.9007522920808819,4.331985,58.699368,0.29097671201222597,-6.251190744851289
2.5701617028106964,-3.1126762230255514,11.397409,48.418503,1.1130806265735518,-5.998654610173346
-2.156802707070239,-1.8981905391182485,-38.031178,13.295292,6.776307408261256,0.17300981488694203
-0.950148429458557,-2.175253595172259,-21.005451,5.4864388,5.648002128606338,-2.831973029335213
7.091562801496312,-6.035374986448855,34.853832,54.47867,2.1013987726694565,-12.726656469654664
2.771919099247139,-2.960681247151464,17.89027,40.921814,0.30271499363328025,-5.535027542251506
1.7295628197296036,-3.5141356936020367,2.773063,50.84921,2.397528024670713,-5.319197804619638
3.200091030463744,1.2315304387187564,45.49506,18.484268,-5.441283650045286,-2.6831188791890423
10.58792120458656,-5.9572274574355735,35.51651,54.019382,-0.5673057389194889,-15.095471614370716
2.678011028304682,-1.4669797680353154,23.201607,30.354101,-0.9644859572568617,-5.8758446958601604
0.25025255460376084,-1.4018284314367044,-9.463792,34.966717,1.7450777821190413,-2.7241855197716336
-1.4551408216428752,-1.4281366660422947,-24.911108,43.36596,8.313970403777253,-3.6550491795168454
1.771676307004718,-2.308802634286717,0.17151794,39.588116,1.4843408450862476,-5.389686962917759
4.463396757602651,-0.7806499071221392,26.585289,41.394924,-2.961711287312748,-6.0215385279475235
5.591849731067328,1.1474149497628645,42.09122,34.436737,-6.240236951310224,-4.3559992259866736
10.38153193036771,-1.1161042275824655,50.65802,56.763035,-5.190940710899484,-14.085182280717333
-0.5342297040066766,1.0086278094055687,-29.980957,-17.877443,-0.9777134735550038,2.612737074424864
4.627815860288042,-1.245886758719535,3.1949718,63.277836,5.656103135402432,-14.259029210297914
-1.3809014135064797,-2.613307661075878,-23.573671,40.559566,6.589716705208932,-3.1795025236283503
0.010546729478418696,0.11745203446674912,-22.140356,47.34491,-8.086136627240712,3.6544152780763905
0.24487105908771992,-1.4213006164617579,-14.351206,16.9385,1.2173704220101789,-1.9348438611505263
0.5714683608425113,-0.7155024170058699,-0.62543446,37.26656,0.8546170274114283,-4.402036464241494
-0.8443347621466412,-3.9414355756509574,-62.30059,18.864208,7.371252828741033,-4.31811903729806
5.961671618369881,1.899914088143883,48.622135,32.55554,-7.117617672749933,-3.959339871737974
7.281611624532319,0.5768629107245286,37.909332,38.348507,-6.8683425230109,-6.234250063324796
3.677997064071952,0.05212402575629756,13.393719,53.299095,-4.553291078773907,-4.674653233133011
5.353651526613214,-3.211291783317519,25.619688,42.81548,-0.8132729290101172,-8.238444143779152
0.9887263307699266,-2.0200411891157684,-21.200148,46.911003,4.681451734994882,-6.359957015943603
1.3816874435628077,0.5907692216121547,10.912568,55.635628,-2.8429081639150064,-1.2858095640616238
2.220365243160312,-0.2721955587061941,26.893713,25.938972,-2.9313258378095535,-5.2370818899079
0.3862436584848674,-3.1515127874113724,-5.774445,43.472435,2.806764212818127,-3.7575023870774196
-0.46005976097362977,-0.6884573739728956,-4.776428,33.64278,0.8754251575519743,-0.41969859367061146
3.636978571994891,-1.5268250854060426,18.224499,36.985287,-1.4452918379910917,-6.6468318857204185
2.0332894952372027,-1.0853824018212832,9.647954,49.201855,0.6822215966603976,-6.658693985854993
4.767139996043305,-1.6688308365869438,29.05437,52.073055,-2.388185373411141,-6.761993822468574
-0.36436335848120066,-0.7669377428983203,-22.437784,23.901897,1.17090947068739,-0.6249816729803368
3.3545219454470936,-3.0832571443969305,19.963194,37.30933,1.4250186302349466,-8.383144501112703
2.768400937026021,0.28051920764811394,14.336088,53.70184,-4.203979498961128,-3.77066184425321
3.9364947898532003,-0.6819327183322835,9.774968,54.088074,-3.277521722733186,-5.117715567720642
0.8010338532164952,-1.565466902832717,-4.6749454,35.79784,0.8849886967230256,-2.946040063445245
8.968813268890791,-4.971732033500101,35.820625,53.404606,-1.1139154533903937,-12.12993221370838
0.9285712403507831,-1.9354374725676422,-20.71089,30.000916,1.1753808647501496,-3.1438975965924847
-0.17858640636510129,-2.0545958969728826,-11.876633,35.947536,4.170662253801623,-4.4896872883334815
1.74804070922142,-1.120530601183992,7.7404585,37.377247,-0.7316984756722503,-3.1074629022201674
-0.06179170330064564,-0.14910037229029052,-5.4318094,8.020988,2.923322978339624,-4.017820893445857
2.2710852701854867,-0.8949925055151089,34.646286,16.731977,-1.4661923034736637,-3.688655402303815
10.566841334054214,-2.9086160211243755,37.367546,53.01061,-3.861499816628589,-13.15028506162082
1.0784140604649464,2.220762225610199,0.66004395,36.99382,-4.841280311065882,0.43928120363090145
4.166573220913846,-0.8719714801831092,29.018885,38.486797,-3.212858479333888,-6.102495691552117
-1.1861025553389712,-1.7745594019873256,-39.05789,27.543907,3.429569990792337,-0.33644019317033325
-1.090106109120818,0.711553371896626,-7.1618443,7.174506,0.012460103233367378,3.763553459900525
-0.11754251531231827,1.2354041556042792,-7.826147,8.55345,-1.3613065790356134,1.4451388638968197
0.8539472542395959,-1.0855873013039616,21.741793,19.6508,0.12622364242073575,-4.002817002677985
-1.2388992593885273,-1.221995424012531,-41.26226,20.648874,3.161891296479835,0.32223704120111335
0.12053650776174321,-2.5588609192583265,-12.468244,29.399235,2.9727206862852187,-3.1406408140521433
2.8091568837259313,-2.434352495788897,6.764446,48.192394,2.0161635012398333,-7.5911035683276
1.3237190879130372,-2.6154288475705973,-2.8180733,36.116634,2.292407298227298,-5.186927736943837
3.305007444238643,-1.912045216589346,26.652945,29.745813,-1.1691209501887145,-4.748933863756004
7.28760017351445,0.6676937351027316,55.61803,20.48161,-7.407240145126553,-5.97450530072918
11.830440790837445,-6.427780743350819,36.56058,53.846874,-1.0497323373537835,-16.63007857975295
1.5854577061419595,1.2150031004329014,8.379121,58.48795,-8.605381326304252,1.0472836290332548
1.485087086807832,-0.17396670593067692,34.967678,16.598215,-1.494195897035549,-1.9253764459435416
1.8835210891207192,-0.8724318542327353,2.6425974,56.050343,-0.8033974827688555,-5.25493691297036
0.692657069016498,-0.4524446692727121,-14.30456,17.58442,-0.5140510204921683,-1.9834612356996666
-0.9782829684834143,1.1172581462833828,-22.534134,-21.458344,-0.394384387378968,2.0512480821509227
1.7484119532188545,0.21546979284681408,4.3248405,58.73228,-3.606498057318506,-2.9543912321655115
2.7783326736769656,-3.5270080752756012,18.535858,40.293446,1.5127275983222597,-6.953248636550834
9.538932215594295,3.526513930031364,61.985237,35.80835,-13.511324072664575,-3.854816276652431
2.170589389130828,-0.7281775496915799,-3.6579287,41.142254,1.376497485477491,-7.4412038845569315
-0.599131188122997,0.9555534016004322,-11.937879,7.174421,-2.006419149684462,3.2969819894947006
9.371428311850943,-5.379211628053612,35.796024,53.474495,-1.007817289988663,-12.687113162645831
7.024914484018532,-2.294896872200603,36.442547,43.634792,-3.0354816117589456,-8.478173061861852
1.9616108001019081,1.1485483059786172,7.9179254,57.62737,-4.339124879802014,-1.6275241490446906
2.190692954162631,0.11945805851230157,12.519561,55.19231,-3.681324643180125,-3.208424402609295
10.067247537394216,-5.938925731746115,35.532635,53.584454,-0.4028500617728508,-14.472930470746741
1.4749219659759005,0.8179245226918009,2.5544639,56.744324,-4.656735380540281,-0.9501522248852916
-0.9795919655245647,0.5266956175165659,-11.641058,7.805416,0.49444922712583483,3.42576242676955
8.018818863735142,3.756032739406889,56.043156,35.74808,-10.102815904149262,-3.681418994094456
1.2396578351809981,-0.7829140256564745,-12.369353,20.872097,-0.5074113454114781,-2.299704242572805
0.08751473421318806,-0.008354474905099734,-23.46722,46.21293,2.831713451496578,8.911662338783815
3.53753590697687,-0.7066818713991468,25.61349,36.004745,-2.7330954043317433,-4.957703568300944
5.054170106134475,-1.5604255219080931,29.484114,38.985973,-2.5899900022449036,-6.74065074882156
4.226210620774367,-1.0521638905255468,7.149963,48.035583,-2.4409021512321076,-7.665754751837269
-0.05815441866289389,0.2406361912522879,1.511826,57.655674,-0.9193381767475272,-3.5012637893923135
6.108452180196756,-2.5092434041353906,29.566204,39.63079,-2.278074657573792,-8.175540130852843
-2.3866580677015916,-3.549309956663262,-66.27568,3.9134247,6.6905758600487,-1.22555174194327
-0.2776328848991744,-1.3421502693644431,-10.418971,47.967854,5.5715702197638635,-6.0313427223697635
-2.8757724365630186,-3.003545352776095,-36.094887,3.869367,4.946640591923053,0.20994576630766063
2.5183324817522776,-1.8809847594051605,8.649271,29.45644,-0.13308694206329846,-5.578377122962942
12.327837977654163,-7.86760438087351,36.008423,54.162365,-0.43531108402436924,-17.109093947523622
1.7085860544843932,1.0760488936413193,41.324825,21.07036,-3.8508603502992833,-1.1901458474083986
1.344060244102881,2.2730809893454107,45.550106,6.044263,-3.6474104267010587,0.17085569952465313
0.5752000946977376,-0.7596642090097232,-19.65154,46.961075,-7.796911286284642,0.4690339512005821
-1.847987065721822,-3.550660739044191,-45.23112,31.045063,6.5228667186318585,-1.2750536871361031
-1.1594598338294737,-2.308687559015584,-38.511253,31.703558,4.332859753191675,-1.8584276040621726
0.5929899596853281,-0.705346296211704,0.28545213,3.347993,-0.12748618076132512,-2.498383043545682
7.227533718708724,-2.352051518782269,31.715326,49.31091,-2.2250017027225844,-10.481693710425965
6.0763935798066,-2.30951963865814,8.8834305,52.705124,-2.508748459214941,-8.349262660439031
-0.5436175694201097,-3.0373478950130406,-8.117325,30.01363,4.189402488407614,-3.300579250667771
4.921770919610588,-2.388870694120546,28.589981,43.148937,-0.4857314126123786,-8.914097270512704
-2.927861332663587,-2.563855993377911,-69.581604,0.20065954,6.505181575622081,0.9379920829706808
3.0562509092012267,-1.051507080922075,29.38281,31.02051,-2.145461307562942,-4.977485534886272
8.57280005700488,-2.6829233962511347,37.628162,43.970245,-2.7056535695172266,-11.534514761016975
-1.6402648583594193,-4.187167789082425,-59.436626,25.374151,7.72436699946588,-2.6006633409814923
2.930524653542049,-1.4250765893922814,6.8324666,48.796135,-0.6350933891986108,-6.632478872572954
1.8324834170590443,-2.381992561518657,9.601061,38.464603,0.6386919705656698,-4.456558059125903
10.240058352516467,-3.773891062692533,36.482323,53.362774,-3.2058229722096865,-12.218822815010967
2.3410121711032468,-3.5044905873002326,11.624237,42.861267,2.4410434999740787,-7.112152802851501
1.7640367749439068,-2.1446938344531192,1.260177,46.774277,4.0542104256176135,-7.352484554185603
0.45728958990355345,-1.5918634951519812,3.8076289,59.263256,6.210996911595515,-5.533576078340471
1.5361714850136161,0.7734371534907332,54.195038,4.9010677,-3.1055991201863065,-1.0664103019839732
4.676500441425059,0.25342219466721333,54.517773,18.008034,-4.757664165566066,-4.606601691400164
0.7121071023547474,-0.19274217289145187,-5.8186417,57.089024,-4.657145122237589,2.9052237936360723
3.6155622639316767,0.6420876260051708,8.007018,55.60227,-5.138597805845711,-3.587002482393441
3.4413329575455784,-0.06526251498728336,31.522264,25.160637,-3.090621956678563,-3.665093720416359
1.9972957642650984,-0.2514224126916499,18.933655,23.454176,-2.1900895479852105,-3.171163859474026
3.6315442644055502,-2.752158875930997,16.178848,39.357914,0.4747244244706053,-7.6438235486697454
1.3175980972087098,1.2136827976243398,-11.4514885,6.540211,-7.479612967072825,0.6553173057579361
2.7865575591003435,0.04980390661720181,28.352987,28.57663,-3.2772570023024823,-3.400341666167781
7.348238478782372,-1.6921483201922114,30.469198,45.960815,-2.9233206122194644,-10.51643599640126
-0.13071335491069933,-1.3953332325814334,-21.933733,40.3533,4.849552835488866,-4.701704518205229
1.8813576683476814,-0.9723267295218748,25.942017,27.698452,-1.0619338846974207,-2.8864267282478746
1.2809683603397304,-1.3817956008750145,7.7829823,36.482876,-0.14398680633595046,-2.857662194219261
3.226752467919785,-1.3202975168383118,6.6615634,49.62598,-1.211069942668322,-6.591128100808396
4.778577487127922,1.3996952085299887,48.93772,34.639084,-6.57437437446439,-3.5647432896329883
-1.1860421465344737,-0.2424901569669181,-4.5044003,6.964589,4.861438310065545,-0.9458402944287502
4.824390458107966,4.937404560512565,54.209095,23.997189,-10.394216997197274,0.26738452642252464
2.652222606926088,0.14986678185679164,-17.754152,42.585274,-4.201661693865992,-4.030395051015442
5.32133709292746,-1.0262643395501654,28.50301,41.69042,-3.5505469024620213,-7.019277168935916
1.0243438013531563,0.03944761664242352,23.542143,11.865215,1.402624395382644,-6.357039013921955
0.8669784600757113,1.1598360288044887,28.920757,17.031717,-5.0394226891988625,-0.35381130312238374
3.6540687770871334,1.3125591940806578,46.380505,17.636614,-5.001757049328576,-2.9174670220322416
3.129634364040338,-0.646387741158099,13.042849,53.24657,-2.6803831694260447,-5.512892842575462
1.7720659955217484,-3.3277282922786653,12.270809,29.363379,2.0113247194813324,-5.463810498300522
2.532831902901816,3.5001098120629193,48.351505,15.859826,-6.320660826832488,0.08972662248225718
-0.34228614686974823,-0.12852678424308323,-3.3454146,30.0713,2.588783146880354,-2.3861238053229057
-2.3843010278402,-1.685871448307731,-30.14554,4.950643,7.471131083349222,2.0348863626385003
2.7552025592574663,-0.20422868020823504,42.126984,8.958417,-3.348575301014577,-4.123650561876472
9.393743918670387,-4.070495035459895,35.621582,53.339806,-2.0945774111844377,-12.544038284298848
1.4618061388714736,-1.7914351389391838,8.782584,36.245365,0.2971608811484799,-3.62162350256556
0.5912890758262981,-0.591878541317893,-20.826773,48.517803,6.939055382592706,-7.734059764599461
7.366887397649694,0.6880099330560905,39.80135,39.183205,-7.623616791932124,-6.070324084433786
2.5944458138346294,-3.0128597569657787,11.650458,48.072372,1.3227288039324858,-6.741745047032969
1.720727279514108,-1.5745909770860775,-2.858052,41.194782,0.2630603166854836,-4.840075655481547
-3.743616828093885,-4.631321714770133,-58.082016,1.970555,8.298009309693063,0.2140980919994673
0.6903712865116725,-2.191701126381314,-22.568342,48.596172,4.535262978175648,-5.63731977762655
4.211010879266293,3.78583445526565,49.89333,15.691315,-7.236502923912628,-1.169430185578949
0.6074124022348247,0.8786582788571092,-0.8481663,37.719948,-5.893535496023376,-0.09027550865689389
1.2022407933200423,-1.8905016031614899,1.0931793,54.591297,2.7495864742164353,-5.337971749889614
6.579826576309133,1.5017714771386572,37.113052,36.244286,-6.680886520433161,-4.842639587083097
-3.9547828290565348,-0.294726337157443,-44.123283,1.6539946,4.476444076976282,4.679162127200794
-1.1790817242139608,-1.0450950749187438,-26.180777,42.20772,5.700997627985894,-3.4241279215616
0.7207724326172958,1.3178674783291424,36.446136,3.2374127,-1.9308342133636394,0.11433888928944941
1.6639654877126433,-1.6696393341003124,6.2346916,49.628944,2.9896415204363773,-6.678232516126081
5.80062245390449,-1.7821897119238768,54.68083,43.785137,-3.092322858247079,-7.595786479817966
3.9403300158110808,-0.04576396430410866,29.25943,29.162752,-3.836597054466854,-4.516432965334388
-2.085824935018608,-4.118502744753495,-65.1216,24.142523,8.111363337346246,-1.3540808827551656
-0.7348476886933075,-0.782983723555698,-11.703971,23.632284,1.834466474680364,-0.4127420708502526
2.079294953505876,0.42741127673644125,-18.568268,43.355495,-3.3593841737744636,-2.6874139046362076
-2.3092301977768392,-0.4546648359643934,-21.52848,49.339226,10.596616903864106,1.4491038517819725
3.1249256626186765,2.2412826863919237,38.665195,30.485807,-7.804127161856631,-1.027381976454071
-1.6918247052400481,0.44497993231790584,-13.396083,-25.800552,1.2480511278594442,4.1128797399201975
-0.23992717086275164,-0.2815497890165103,-7.796794,6.7630653,2.839617322505996,-1.7659059547307885
-2.7803910104836826,-2.855711309718066,-65.52048,0.24952932,5.589953595275669,0.3691923279327606
6.23236636008675,0.8946059230287856,48.45172,34.079845,-7.060995689747072,-5.066085215417819
6.243695440764215,-2.4931279484387034,36.43483,43.61032,-2.295119571674817,-8.384174834660042
2.4743158263801743,-0.4656872497807303,53.616795,18.509647,-2.698974767546924,-5.038906107150261
1.0235337879983246,-1.0599647024612273,-12.422118,29.435688,0.0729784184052261,-3.4824822543293394
-0.46412085300358,0.3406581736553809,-11.991642,12.115558,-0.31786161754054904,0.4385036244090733
-0.27267121407139805,-0.35647288038799196,14.293237,-5.433779,0.14662765162450864,-0.46338920278276263
5.531559119327254,0.11506721500091162,36.672596,37.625027,-4.428497394945224,-5.156844312262806
-1.6559198815514145,-5.967591092968469,-1.4177749,64.90264,11.14363073214188,-5.574518497044996
2.035831951423455,-1.7049064461446808,-19.673145,46.96286,4.191131426375465,-8.167306815771424
-1.575110715304839,-1.4335228395235444,-30.691526,8.496803,2.8084645354405926,0.33529030933160825
5.360803092804664,-1.3109103897110626,30.554344,40.403553,-3.2409469855576,-6.976134872965908
2.830698903568515,-0.19615601021132603,4.1805444,39.427143,-3.9497697353653787,-4.78953626726225
2.167647143837267,0.2761926898366195,22.920713,20.081617,-3.488279501244711,-3.40391941371918
