,song_name,song_id,song_genre,url,artist,artist_id,artist_genre,release_date,duration_ms,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms_,time_signature
11,My Generation - Stereo Version,4u9f8hqstB7iITDJNzKhQx,rock,https://open.spotify.com/track/4u9f8hqstB7iITDJNzKhQx,The Who,67ea9eGLXYMsO2eYQRui3w,"['album rock', 'art rock', 'blues rock', 'british invasion', 'classic rock', 'folk rock', 'hard rock', 'mellow gold', 'rock', 'roots rock']",1965-12-03,198706,67,0.412,0.782,2,-9.186,0,0.058,0.308,0.00822,0.0775,0.705,96.732,198707,4
12,Every Breath You Take - Remastered 2003,5C0LFQARavkPpn7JgA4sLk,rock,https://open.spotify.com/track/5C0LFQARavkPpn7JgA4sLk,The Police,5NGO30tJxFlKixkPSgXcFE,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'new wave', 'permanent wave', 'rock', 'soft rock']",1983-06-01,253250,1,0.82,0.452,1,-9.796,1,0.0348,0.543,0.00294,0.0701,0.74,117.401,253250,4
13,Dust in the Wind,6zeE5tKyr8Nu882DQhhSQI,rock,https://open.spotify.com/track/6zeE5tKyr8Nu882DQhhSQI,Kansas,2hl0xAkS2AIRAu23TVMBG1,"['album rock', 'art rock', 'bow pop', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",1977,206266,77,0.475,0.322,7,-10.687,1,0.0283,0.367,0.00056,0.11,0.387,93.503,206267,4
14,Roots,5wBaNy59nK8hJnx8AB2zRe,rock,https://open.spotify.com/track/5wBaNy59nK8hJnx8AB2zRe,In This Moment,6tbLPxj1uQ6vsRQZI2YFCT,"['alternative metal', 'melodic metalcore', 'nu metal']",2017-07-21,249133,55,0.428,0.959,6,-3.727,1,0.256,0.0319,0.0,0.0888,0.262,144.396,249133,4
15,The Stroke - Remastered,52KvuGmgcgRdrLMXOtda0E,rock,https://open.spotify.com/track/52KvuGmgcgRdrLMXOtda0E,Billy Squier,3Fz2GbraVXhcpXnoi2Oe1r,"['album rock', 'classic rock', 'country rock', 'glam metal', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",1981,217613,67,0.67,0.591,7,-6.012,1,0.0646,0.62,0.0,0.373,0.8,91.439,217613,4
16,One,3G69vJMWsX6ZohTykad2AU,rock,https://open.spotify.com/track/3G69vJMWsX6ZohTykad2AU,U2,51Blml2LZPmy7TTiAg47vQ,"['irish rock', 'permanent wave', 'rock']",1991-11-18,276186,75,0.392,0.534,0,-8.793,1,0.0369,0.245,0.00104,0.155,0.325,181.305,276187,4
17,She's Out Of Her Mind,6EE19skJ32p58xihYj2Waa,rock,https://open.spotify.com/track/6EE19skJ32p58xihYj2Waa,blink-182,6FBDaR13swtiWwGhX1WQsP,"['pop punk', 'punk', 'socal pop punk']",2016-07-01,162720,61,0.447,0.967,0,-2.706,1,0.0793,0.00448,0.0,0.487,0.606,179.991,162720,4
18,Pumped Up Kicks,7w87IxuO7BDcJ3YUqCyMTT,rock,https://open.spotify.com/track/7w87IxuO7BDcJ3YUqCyMTT,Foster The People,7gP3bB2nilZXLfPHJhMdvc,"['indietronica', 'modern alternative rock', 'modern rock', 'pop', 'rock']",2011-05-23,239600,83,0.733,0.71,5,-5.849,0,0.0292,0.145,0.115,0.0956,0.965,127.975,239600,4
19,The Final Countdown,3MrRksHupTVEQ7YbA0FsZK,rock,https://open.spotify.com/track/3MrRksHupTVEQ7YbA0FsZK,Europe,7Js6Lde8thlIHXggv2SCBz,"['album rock', 'glam metal', 'hard rock', 'rock', 'swedish hard rock', 'swedish melodic rock']",1986,310333,76,0.529,0.843,6,-6.908,0,0.0616,0.0628,0.000827,0.0608,0.188,117.662,310333,4
20,Simple Man,1ju7EsSGvRybSNEsRvc7qY,rock,https://open.spotify.com/track/1ju7EsSGvRybSNEsRvc7qY,Lynyrd Skynyrd,4MVyzYMgTwdP7Z49wAZHx0,"['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'mellow gold', 'rock', 'southern rock']",1973-01-01,356626,72,0.422,0.752,6,-8.682,1,0.0449,0.0366,0.000119,0.129,0.403,120.471,356627,4
21,The Doomed,44OUZyiPnJc4pOZw4J6pid,rock,https://open.spotify.com/track/44OUZyiPnJc4pOZw4J6pid,A Perfect Circle,4DFhHyjvGYa9wxdHUjtDkc,"['alternative metal', 'alternative rock', 'nu metal', 'rap rock', 'rock', 'supergroup']",2018-04-20,281780,53,0.367,0.903,4,-5.956,0,0.175,0.0477,0.00124,0.235,0.239,106.329,281781,3
22,The Weight - Remastered,0P7DoyGrr4Wp9w5TotEtUC,rock,https://open.spotify.com/track/0P7DoyGrr4Wp9w5TotEtUC,The Band,4vpDg7Y7fU982Ds30zawDA,"['album rock', 'blues rock', 'classic canadian rock', 'classic rock', 'cosmic american', 'country rock', 'folk', 'folk rock', 'heartland rock', 'jam band', 'mellow gold', 'rock', 'roots rock', 'soft rock', 'swamp rock']",1968-07-01,274493,73,0.63,0.551,9,-9.28,1,0.0549,0.373,5.75e-05,0.103,0.518,143.868,274493,4
23,This Is War,2D52zjCyqEIQa221lhw6uk,rock,https://open.spotify.com/track/2D52zjCyqEIQa221lhw6uk,Thirty Seconds To Mars,0RqtSIYZmd4fiBKVFqyIqD,"['modern rock', 'pop punk', 'post-grunge', 'rock']",2009-01-01,326983,66,0.402,0.723,6,-5.26,1,0.0579,0.0663,2e-06,0.233,0.224,160.047,326983,4
24,Black Hole Sun,7fURZRPkB2S70sYR1naKTK,rock,https://open.spotify.com/track/7fURZRPkB2S70sYR1naKTK,Soundgarden,5xUf6j4upBrXZPg6AI4MRK,"['alternative metal', 'alternative rock', 'blues rock', 'grunge', 'hard rock', 'modern rock', 'nu metal', 'rock']",1994-01-01,318000,50,0.361,0.728,6,-8.519,1,0.0368,0.000291,0.000112,0.0701,0.155,105.768,318000,4
25,Man of War,552BIJ9kKwwqiGf4YojYbL,rock,https://open.spotify.com/track/552BIJ9kKwwqiGf4YojYbL,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",2017-06-23,269093,0,0.274,0.472,9,-7.614,0,0.0263,0.0131,0.069,0.0802,0.14,148.996,269093,4
26,Time is Running Out,2takcwOaAZWiXQijPHIx7B,rock,https://open.spotify.com/track/2takcwOaAZWiXQijPHIx7B,Muse,12Chz98pHFMPJEknJQMWvI,"['modern rock', 'permanent wave', 'rock']",2004-03-23,237039,67,0.585,0.842,9,-5.883,0,0.0556,0.00242,0.00686,0.0866,0.428,118.211,237040,4
27,Wolf,2S7R4trL4HITPIfvKUxcA4,rock,https://open.spotify.com/track/2S7R4trL4HITPIfvKUxcA4,Highly Suspect,2pqd3HsfsvcBGtHvPOg6eg,"['modern alternative rock', 'modern rock', 'post-grunge', 'rock']",2016-11-18,416266,50,0.405,0.539,2,-7.57,1,0.0363,0.0124,0.00334,0.279,0.0384,126.167,416267,4
28,Dream On,5MxNLUsfh7uzROypsoO5qe,rock,https://open.spotify.com/track/5MxNLUsfh7uzROypsoO5qe,Aerosmith,7Ey4PD4MYsKc5I2dolUwbH,"['album rock', 'classic rock', 'hard rock', 'rock']",1973-01-05,266960,78,0.307,0.433,1,-10.057,1,0.029,0.388,9.08e-05,0.332,0.224,160.9,266960,4
29,Fortunate Son,4BP3uh0hFLFRb5cjsgLqDh,rock,https://open.spotify.com/track/4BP3uh0hFLFRb5cjsgLqDh,Creedence Clearwater Revival,3IYUhFvPQItj6xySrBmZkd,"['album rock', 'classic rock', 'country rock', 'rock', 'roots rock', 'southern rock', 'swamp rock']",1969-11-02,140773,81,0.64,0.663,0,-7.516,1,0.0374,0.201,0.00806,0.152,0.663,132.77,140773,4
30,You're My Best Friend - Remastered 2011,4OKf7CcYuw5H2HptkcKxcP,rock,https://open.spotify.com/track/4OKf7CcYuw5H2HptkcKxcP,Queen,1dfeR4HaWDbWqFHLkxsg1d,"['classic rock', 'glam rock', 'rock']",1975-11-21,170800,61,0.518,0.761,0,-7.025,1,0.0452,0.158,0.00765,0.0715,0.576,118.738,170800,4
31,Brothers In Arms,0CzeAbfKFnxnWjwo5iYiCG,rock,https://open.spotify.com/track/0CzeAbfKFnxnWjwo5iYiCG,Dire Straits,0WwSkZ7LtFUFjGjMZBMt6T,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock']",1985-05-13,424000,47,0.413,0.296,8,-13.904,0,0.0277,0.531,0.801,0.183,0.144,79.273,424000,4
32,The Ballroom Blitz,61ZVP6ytLwYnbLonbJtzR6,rock,https://open.spotify.com/track/61ZVP6ytLwYnbLonbJtzR6,Sweet,3JaAGmSTpJK35DqWrDUzBz,"['album rock', 'blues rock', 'classic rock', 'classic uk pop', 'glam rock', 'hard rock', 'rock']",1976,241746,44,0.62,0.88,11,-6.767,0,0.0816,0.00321,0.00198,0.0438,0.828,108.607,241747,4
33,Midnight Rider,1hUe1XOcM5iXaWG6NRtLzG,rock,https://open.spotify.com/track/1hUe1XOcM5iXaWG6NRtLzG,Allman Brothers Band,4wQ3PyMz3WwJGI5uEqHUVR,"['album rock', 'blues rock', 'classic rock', 'country rock', 'double drumming', 'electric blues', 'folk rock', 'hard rock', 'jam band', 'mellow gold', 'rock', 'roots rock', 'soft rock', 'southern rock']",1970-09-18,180066,0,0.393,0.542,7,-9.545,1,0.0318,0.202,0.0148,0.187,0.666,189.647,180067,4
34,Walk On Water,6FT9FZccFD6nE8dMNslz2n,rock,https://open.spotify.com/track/6FT9FZccFD6nE8dMNslz2n,Thirty Seconds To Mars,0RqtSIYZmd4fiBKVFqyIqD,"['modern rock', 'pop punk', 'post-grunge', 'rock']",2018-04-06,185466,65,0.495,0.787,8,-6.89,1,0.0368,9.16e-05,0.0,0.167,0.388,140.003,185467,4
35,Walking The Wire,1y3bE5i57eUm3hfLAc7h08,rock,https://open.spotify.com/track/1y3bE5i57eUm3hfLAc7h08,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,"['modern rock', 'pop', 'rock']",2017-06-23,232906,68,0.54,0.761,4,-5.339,1,0.0372,0.0163,0.0,0.0941,0.147,100.008,232907,4
36,Like a Stone,2xt2piJx6jlFkjS77YiqpL,rock,https://open.spotify.com/track/2xt2piJx6jlFkjS77YiqpL,Audioslave,2ziB7fzrXBoh1HUPS6sVFn,"['alternative metal', 'alternative rock', 'nu metal', 'permanent wave', 'post-grunge', 'rock', 'supergroup']",2002,293960,45,0.614,0.568,7,-5.477,0,0.0276,0.00797,0.0,0.0997,0.516,107.849,293960,4
37,Every Rose Has Its Thorn - Remastered 2003,43GS3mtezoIFiuIZCLLiDY,rock,https://open.spotify.com/track/43GS3mtezoIFiuIZCLLiDY,Poison,1fBCIkoPOPCDLUxGuWNvyo,"['album rock', 'glam metal', 'hard rock', 'rock']",1988-03-21,260173,71,0.533,0.637,6,-5.571,1,0.0323,0.16,1.12e-05,0.369,0.292,140.167,260173,4
38,Two Princes,0cuq829zRNq4AEdmDJA4aw,rock,https://open.spotify.com/track/0cuq829zRNq4AEdmDJA4aw,Spin Doctors,2PSiyldxmJze7xiqbz658m,"['alternative rock', 'pop rock', 'rock']",1991,256946,65,0.544,0.905,7,-10.732,1,0.0646,0.00165,1.97e-06,0.0532,0.825,103.594,256947,4
39,State of My Head,1fnULsZuORnAgCFFbM8nTZ,rock,https://open.spotify.com/track/1fnULsZuORnAgCFFbM8nTZ,Shinedown,70BYFdaZbEKbeauJ670ysI,"['alternative metal', 'modern rock', 'nu metal', 'post-grunge']",2015-09-18,205653,65,0.486,0.94,7,-4.237,0,0.0605,0.00919,0.0,0.0777,0.42,79.727,205653,4
40,Interstate Love Song,1AfYo6cKm3yHsJHdmNoGO1,rock,https://open.spotify.com/track/1AfYo6cKm3yHsJHdmNoGO1,Stone Temple Pilots,2UazAtjfzqBF0Nho2awK4z,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'pop rock', 'post-grunge', 'rock']",1994-06-07,193613,1,0.214,0.947,4,-5.053,1,0.0507,0.000552,0.00352,0.238,0.483,170.616,193613,4
41,Dead To Me,2S32sM0vfXzJ21oorNOdZP,rock,https://open.spotify.com/track/2S32sM0vfXzJ21oorNOdZP,DED,312CXoyqdQ0p6ZJ67NJoVa,['gymcore'],2017-07-21,197209,38,0.598,0.986,2,-3.77,0,0.154,0.00185,4.61e-06,0.959,0.151,118.032,197209,4
42,Over and Over and Over,06k5ZWQoJ44zNYlb49zBjc,rock,https://open.spotify.com/track/06k5ZWQoJ44zNYlb49zBjc,Jack White,4FZ3j1oH43e7cukCALsCwf,"['alternative rock', 'blues rock', 'garage rock', 'garage rock revival', 'indie rock', 'modern blues rock', 'modern rock', 'punk blues', 'rock']",2018-03-23,216280,44,0.565,0.849,4,-5.313,0,0.0926,0.000243,0.00289,0.0631,0.758,123.768,216280,4
43,A Reason to Fight,78ObTPtTR1gQ1b6tcVeBdA,rock,https://open.spotify.com/track/78ObTPtTR1gQ1b6tcVeBdA,Disturbed,3TOqt5oJwL9BE2NG9MEwDa,"['alternative metal', 'nu metal', 'rap metal']",2018-10-18,284293,54,0.591,0.571,6,-5.573,0,0.0248,0.0158,0.0,0.13,0.26,75.04,284293,4
44,Eruption - 2015 Remaster,2tAeN2TKlQLOoSPXtARzBV,rock,https://open.spotify.com/track/2tAeN2TKlQLOoSPXtARzBV,Van Halen,2cnMpRsOVqtPMfq7YiFE6K,"['album rock', 'classic rock', 'hard rock', 'metal', 'rock']",1978-02-10,102080,63,0.225,0.689,8,-9.12,1,0.0555,0.469,0.813,0.337,0.5,93.798,102080,4
45,Tush - 2006 Remaster,6zGDIDjfDkPyNxrEERO3XG,rock,https://open.spotify.com/track/6zGDIDjfDkPyNxrEERO3XG,ZZ Top,2AM4ilv6UzW0uMRuqKtDgN,"['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'rock']",1975-04-18,137933,66,0.58,0.885,0,-5.154,0,0.0715,0.1,0.00157,0.146,0.788,145.405,137933,4
46,Playing Fiction,17u52ksnAFZOWhzEvuzdG6,rock,https://open.spotify.com/track/17u52ksnAFZOWhzEvuzdG6,ROAM,0q74f5UdR3j14Lis4AKKxq,"['anthem emo', 'easycore', 'pop punk', 'uk pop punk']",2017-10-13,160831,0,0.465,0.994,2,-2.702,1,0.0821,0.00147,0.0,0.308,0.615,165.027,160831,4
47,Freak On a Leash,6W21LNLz9Sw7sUSNWMSHRu,rock,https://open.spotify.com/track/6W21LNLz9Sw7sUSNWMSHRu,Korn,3RNrq3jvMZxD9ZyoOZbQOD,"['alternative metal', 'funk metal', 'nu metal', 'rap metal', 'rock']",1998-08-18,255733,74,0.353,0.898,2,-5.877,1,0.052,2.23e-05,0.105,0.39,0.525,103.293,255733,4
48,Beautiful Day,0gzqZ9d1jIKo9psEIthwXe,rock,https://open.spotify.com/track/0gzqZ9d1jIKo9psEIthwXe,U2,51Blml2LZPmy7TTiAg47vQ,"['irish rock', 'permanent wave', 'rock']",2000-01-01,248400,73,0.536,0.928,11,-6.492,0,0.0589,0.0154,0.00134,0.2,0.389,136.258,248400,4
49,Raining,4YyOPaXcxCmpv3c7SQUo5e,rock,https://open.spotify.com/track/4YyOPaXcxCmpv3c7SQUo5e,The Front Bottoms,5ictveRyhWRs8Gt8Dvt1hS,"['alternative emo', 'asbury park indie', 'emo', 'modern rock', 'new jersey indie', 'pop punk']",2017-10-13,183253,37,0.346,0.897,4,-5.044,1,0.0678,0.122,8.24e-05,0.358,0.661,101.744,183253,4
50,Them Bones,4A065x9kJt955eGVqf813g,rock,https://open.spotify.com/track/4A065x9kJt955eGVqf813g,Alice In Chains,64tNsm6TnZe2zpcMVMOoHL,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'rock']",1992-09-29,149466,66,0.159,0.946,9,-5.756,1,0.0629,0.0235,8.06e-06,0.387,0.309,165.014,149467,1
51,Sharp Dressed Man - 2008 Remaster,1UBQ5GK8JaQjm5VbkBZY66,rock,https://open.spotify.com/track/1UBQ5GK8JaQjm5VbkBZY66,ZZ Top,2AM4ilv6UzW0uMRuqKtDgN,"['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'rock']",1983-03-23,258026,72,0.601,0.859,5,-5.263,1,0.0276,0.000359,0.00124,0.0871,0.446,125.145,258027,4
52,What I've Done,4kfm1uI9QGaoN9qm6CkAMn,rock,https://open.spotify.com/track/4kfm1uI9QGaoN9qm6CkAMn,Linkin Park,6XyY86QOPPrYVGvF9ch6wz,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']",2007-05-11,205613,34,0.623,0.93,5,-5.285,1,0.0324,0.0141,1.64e-06,0.138,0.287,120.119,205613,4
53,Vertigo,57ZXcBtCZXSg9TVV5xRdnR,rock,https://open.spotify.com/track/57ZXcBtCZXSg9TVV5xRdnR,U2,51Blml2LZPmy7TTiAg47vQ,"['irish rock', 'permanent wave', 'rock']",2004-11-22,194520,50,0.416,0.819,9,-3.974,1,0.0613,0.000138,0.00108,0.122,0.632,140.083,194520,4
54,Lights,7EHmKkyAr6MZv5Y2FdZbXw,rock,https://open.spotify.com/track/7EHmKkyAr6MZv5Y2FdZbXw,Journey,0rvjqX7ttXeg3mTy8Xscbt,"['album rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']",1978,190333,61,0.193,0.498,7,-9.901,1,0.0381,0.107,0.00711,0.332,0.344,205.422,190333,3
55,Whiskey In The Jar,2R6UrJ8uWbSIiHWmvRQvN8,rock,https://open.spotify.com/track/2R6UrJ8uWbSIiHWmvRQvN8,Metallica,2ye2Wgw4gimLv2eAKyk1NB,"['hard rock', 'metal', 'old school thrash', 'rock', 'thrash metal']",1998-01-01,304693,72,0.511,0.97,10,-3.72,1,0.0414,5.6e-06,0.00136,0.18,0.566,132.986,304693,4
56,Paranoia,3HhaSocKwTptze7PySNZlW,rock,https://open.spotify.com/track/3HhaSocKwTptze7PySNZlW,A Day To Remember,4NiJW4q9ichVqL1aUsgGAN,"['metalcore', 'modern rock', 'pop punk', 'screamo']",2016-09-02,200676,63,0.409,0.992,3,-2.803,0,0.108,4.82e-05,2.03e-06,0.1,0.344,149.859,200677,4
57,Die MF Die,5bU4KX47KqtDKKaLM4QCzh,rock,https://open.spotify.com/track/5bU4KX47KqtDKKaLM4QCzh,Dope,7fWgqc4HJi3pcHhK8hKg2p,"['alternative metal', 'industrial metal', 'industrial rock', 'nu metal', 'rap rock']",2001-12-06,186066,67,0.657,0.96,5,-3.524,0,0.07,0.00169,0.000997,0.109,0.567,126.02,186067,4
58,Sinner,7z21IYXNRcxdmubc6YG13B,rock,https://open.spotify.com/track/7z21IYXNRcxdmubc6YG13B,Deaf Havana,0exhrQcReCdr11oPbOh22M,"['british alternative rock', 'east anglia indie', 'modern alternative rock', 'modern rock', 'pop punk']",2018-08-03,207010,0,0.553,0.924,3,-3.024,1,0.117,0.0269,0.0,0.808,0.537,104.028,207010,4
59,Hero,4CbKVDZkYKdv69I4bCaKUq,rock,https://open.spotify.com/track/4CbKVDZkYKdv69I4bCaKUq,Skillet,49bzE5vRBRIota4qeHtQM8,"['alternative metal', 'christian alternative rock', 'christian music', 'christian rock']",2009-08-21,186813,72,0.533,0.967,1,-2.543,1,0.0995,0.00791,0.0,0.336,0.782,142.018,186813,4
60,Knights of Cydonia,7ouMYWpwJ422jRcDASZB7P,rock,https://open.spotify.com/track/7ouMYWpwJ422jRcDASZB7P,Muse,12Chz98pHFMPJEknJQMWvI,"['modern rock', 'permanent wave', 'rock']",2006-06-19,366213,68,0.366,0.963,11,-5.301,0,0.142,0.000273,0.0122,0.115,0.211,137.114,366213,4
61,Eye of the Tiger,2HHtWyy5CgaQbC7XSoOb0e,rock,https://open.spotify.com/track/2HHtWyy5CgaQbC7XSoOb0e,Survivor,26bcq2nyj5GB7uRr558iQg,"['album rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']",1982,243773,73,0.815,0.438,0,-14.522,0,0.0346,0.216,0.000466,0.0787,0.552,108.965,243773,4
62,Any Way You Want It,71SvEDmsOwIWw1IozsZoMA,rock,https://open.spotify.com/track/71SvEDmsOwIWw1IozsZoMA,Journey,0rvjqX7ttXeg3mTy8Xscbt,"['album rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']",1980,201693,72,0.529,0.932,7,-7.501,1,0.0488,0.00251,0.00109,0.136,0.571,138.158,201693,4
63,Who Do You Trust?,7kJkTFmKYHrp9LT8w0oqpG,rock,https://open.spotify.com/track/7kJkTFmKYHrp9LT8w0oqpG,Papa Roach,4RddZ3iHvSpGV4dvATac9X,"['alternative metal', 'modern rock', 'nu metal', 'rap metal', 'rap rock']",2018-10-05,196863,48,0.582,0.936,2,-3.427,1,0.0382,0.0482,9.13e-06,0.341,0.372,102.019,196863,4
64,Sultans of Swing,6cr6UDpkjEaMQ80OjWqEBQ,rock,https://open.spotify.com/track/6cr6UDpkjEaMQ80OjWqEBQ,Dire Straits,0WwSkZ7LtFUFjGjMZBMt6T,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock']",1978-10-07,350400,67,0.73,0.868,5,-7.325,1,0.0288,0.0632,0.0661,0.318,0.923,148.217,350400,4
65,How to Save a Life,5fVZC9GiM4e8vu99W0Xf6J,rock,https://open.spotify.com/track/5fVZC9GiM4e8vu99W0Xf6J,The Fray,0zOcE3mg9nS6l3yxt1Y0bK,"['neo mellow', 'piano rock', 'pop', 'pop rock']",2005-09-13,262533,80,0.64,0.743,10,-4.08,1,0.0379,0.269,0.0,0.101,0.361,122.035,262533,4
66,Little Sister,0BqQWfhMrkpRAUCbdfdHUC,rock,https://open.spotify.com/track/0BqQWfhMrkpRAUCbdfdHUC,Queens of the Stone Age,4pejUc4iciQfgdX6OKulQn,"['alternative metal', 'alternative rock', 'blues rock', 'modern rock', 'nu metal', 'palm desert scene', 'rock', 'stoner metal', 'stoner rock']",2005-01-01,174026,57,0.364,0.959,1,-2.956,1,0.0627,0.0113,0.000953,0.411,0.927,161.797,174027,4
67,Highway Tune,7aOor99o8NNLZYElOXlBG1,rock,https://open.spotify.com/track/7aOor99o8NNLZYElOXlBG1,Greta Van Fleet,4NpFxQe2UvRCAjto3JqlSl,"['modern blues rock', 'modern hard rock', 'rock']",2017-11-10,180640,70,0.582,0.962,4,-3.037,1,0.0542,0.0096,0.128,0.283,0.506,123.971,180640,4
68,Call Me,5bOlTJ9h6L7cci2t7MBzIu,rock,https://open.spotify.com/track/5bOlTJ9h6L7cci2t7MBzIu,Shinedown,70BYFdaZbEKbeauJ670ysI,"['alternative metal', 'modern rock', 'nu metal', 'post-grunge']",2008-06-23,222200,29,0.413,0.445,1,-7.259,0,0.025,0.438,0.0,0.111,0.117,95.562,222200,4
